CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
64,15,77.0,8.0,9.0,0.0,138.0,,,0.0,9.0,43.0,109.0,
65,62,77.0,16.0,20.0,0.0,138.0,,,12.6,7.4,44.0,116.0,
66,49,73.0,16.0,25.0,92.0,172.5,,,13.3,11.7,100.0,161.0,
67,67,5.0,16.0,25.0,0.0,138.0,,,13.3,11.7,56.0,117.0,
68,56,39.0,16.0,36.0,92.0,172.5,,,19.3,16.7,114.0,176.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,3.2,2.8,18.0,91.0,
70,37,56.0,16.0,5.0,92.0,172.5,,,2.8,2.2,122.0,199.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,15.0,0.0,54.0,114.0,
72,47,16.0,16.0,25.0,0.0,138.0,,,17.1,7.9,18.0,96.0,
73,44,17.0,8.0,9.0,0.0,138.0,,,9.0,0.0,50.0,110.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,0.0,8.0,118.0,187.0,
75,49,11.0,8.0,18.0,0.0,138.0,,,0.0,18.0,39.0,103.0,
76,49,42.0,8.0,13.0,0.0,138.0,,,0.0,13.0,48.0,104.0,
77,53,43.0,8.0,14.0,149.5,230.0,,,0.0,14.0,133.0,200.0,
78,61,52.0,8.0,3.0,0.0,138.0,,,0.0,3.0,67.0,130.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,0.0,23.0,71.0,125.0,
80,56,37.0,16.0,6.0,149.5,230.0,,,3.4,2.6,131.0,201.0,
81,55,54.0,8.0,26.0,0.0,138.0,,,0.0,26.0,77.0,123.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,0.0,16.0,23.0,92.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,6.9,4.1,20.0,92.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,4.6,2.4,79.0,133.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,23.2,17.8,64.0,125.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,22.3,12.7,69.0,126.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,26.0,0.0,79.0,117.0,
88,26,52.0,8.0,9.0,0.0,138.0,,,0.0,9.0,46.0,108.0,
89,26,35.0,16.0,15.0,149.5,230.0,,,9.1,5.9,134.0,214.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,0.0,3.0,72.0,129.0,
91,15,19.0,16.0,1.0,149.5,230.0,,,0.6,0.4,130.0,194.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,1.4,0.6,14.0,91.0,
93,18,24.0,16.0,22.0,149.5,230.0,,,12.7,9.3,125.0,206.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,14.5,12.5,76.0,131.0,
95,25,24.0,16.0,20.0,0.0,138.0,,,10.3,9.7,9.0,79.0,
96,22,27.0,8.0,11.0,92.0,172.5,,,11.0,0.0,109.0,167.0,
97,25,21.0,8.0,12.0,92.0,172.5,,,0.0,12.0,115.0,164.0,
98,19,21.0,16.0,10.0,0.0,138.0,,,5.9,4.1,26.0,98.0,
99,20,26.0,16.0,9.0,0.0,138.0,,,6.4,2.6,54.0,120.0,
100,18,18.0,16.0,17.0,92.0,172.5,,,9.7,7.3,121.0,195.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
