CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
19,15,80.0,24.0,10.0,0.0,741.6,,,2.1,1.4,0.0,0.5,3.2,2.2,0.0,0.5,154.0,167.0,461.0,451.0,
20,30,50.0,32.0,10.0,0.0,741.6,,,1.8,1.2,0.6,0.4,2.6,2.0,0.9,0.5,2.0,2.0,275.0,289.0,
21,30,52.0,24.0,20.0,803.4,1236.0,,,3.7,2.4,2.0,0.0,6.1,3.7,2.2,0.0,836.0,832.0,1045.0,1045.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,679.0,686.0,1007.0,1006.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,0.0,3.4,0.0,0.6,0.0,5.2,0.0,0.8,656.0,664.0,845.0,853.0,
24,25,50.0,32.0,10.0,0.0,741.6,,,1.6,1.1,0.8,0.4,2.5,1.7,1.5,0.4,5.0,11.0,358.0,361.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,77.0,79.0,310.0,324.0,
26,25,55.0,32.0,10.0,494.4,927.0,,,1.6,1.1,0.9,0.4,2.8,1.6,1.3,0.3,492.0,500.0,841.0,823.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,3.2,0.0,0.0,0.8,5.6,0.0,0.0,0.4,178.0,172.0,398.0,407.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,464.0,469.0,681.0,679.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,0.0,0.0,3.6,0.4,0.0,0.0,4.7,1.3,269.0,270.0,485.0,478.0,
30,20,55.0,24.0,10.0,0.0,741.6,,,0.0,2.4,1.0,0.6,0.0,2.6,2.5,0.8,368.0,361.0,601.0,601.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,5.7,0.0,2.3,0.0,8.8,0.0,3.2,0.0,138.0,141.0,294.0,300.0,
32,10,40.0,32.0,30.0,0.0,741.6,,,5.2,3.2,2.6,1.0,8.7,5.2,3.1,0.9,3.0,21.0,317.0,320.0,
33,8,40.0,24.0,40.0,0.0,741.6,,,7.6,6.0,2.3,0.0,11.5,8.3,4.2,0.0,29.0,33.0,330.0,340.0,
34,8,45.0,24.0,20.0,494.4,927.0,,,4.0,3.3,0.0,0.7,5.6,4.7,0.0,1.7,653.0,639.0,932.0,931.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,179.0,170.0,436.0,436.0,
36,5,45.0,16.0,10.0,494.4,927.0,,,0.0,2.4,1.6,0.0,0.0,3.2,2.8,0.0,581.0,570.0,801.0,794.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,295.0,302.0,532.0,519.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,405.0,412.0,600.0,588.0,
39,0,45.0,24.0,20.0,0.0,741.6,,,3.7,2.2,2.0,0.0,6.2,4.1,1.7,0.0,478.0,476.0,710.0,723.0,
40,35,30.0,32.0,10.0,0.0,741.6,,,1.8,1.1,0.7,0.3,2.9,2.1,0.8,0.2,162.0,165.0,411.0,408.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,57.0,62.0,338.0,341.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,0.0,6.8,0.0,1.2,0.0,10.9,0.0,1.1,7.0,18.0,345.0,377.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,0.0,2.3,1.7,0.0,0.0,3.9,2.1,0.0,16.0,12.0,273.0,273.0,
44,32,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,271.0,275.0,501.0,513.0,
45,30,30.0,24.0,10.0,0.0,741.6,,,0.0,2.1,1.6,0.3,0.0,2.7,2.3,1.0,453.0,442.0,692.0,710.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,8.2,0.0,3.8,0.0,10.9,0.0,7.1,0.0,339.0,335.0,624.0,615.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,836.0,831.0,1142.0,1127.0,
48,28,30.0,24.0,10.0,494.4,927.0,,,2.6,0.0,1.2,0.2,3.3,0.0,1.9,0.8,519.0,535.0,807.0,787.0,
49,28,35.0,24.0,10.0,803.4,1236.0,,,1.9,1.5,0.6,0.0,3.1,1.9,1.0,0.0,866.0,842.0,1137.0,1135.0,
50,26,32.0,32.0,10.0,494.4,927.0,,,1.8,1.1,0.9,0.2,2.7,1.8,1.1,0.4,711.0,716.0,981.0,988.0,
51,25,30.0,24.0,10.0,494.4,927.0,,,1.8,1.4,0.8,0.0,2.9,2.1,1.0,0.0,612.0,629.0,886.0,884.0,
52,25,35.0,8.0,10.0,803.4,1236.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,819.0,807.0,1079.0,1075.0,
53,44,5.0,16.0,20.0,0.0,741.6,,,4.5,3.5,0.0,0.0,7.7,4.3,0.0,0.0,186.0,173.0,455.0,454.0,
54,42,10.0,32.0,40.0,0.0,741.6,,,6.6,4.9,3.3,1.3,10.5,6.4,4.6,2.6,77.0,64.0,369.0,388.0,
55,42,15.0,32.0,10.0,0.0,741.6,,,1.5,1.4,0.9,0.2,2.4,1.9,1.1,0.6,26.0,19.0,288.0,291.0,
56,40,5.0,16.0,30.0,0.0,741.6,,,7.2,4.8,0.0,0.0,10.6,7.4,0.0,0.0,290.0,297.0,522.0,519.0,
57,40,15.0,32.0,40.0,0.0,741.6,,,7.0,4.9,2.5,1.6,8.9,7.3,5.5,2.4,15.0,15.0,251.0,254.0,
58,38,5.0,16.0,30.0,0.0,741.6,,,0.0,10.2,0.0,1.8,0.0,14.7,0.0,3.3,358.0,356.0,639.0,641.0,
59,38,15.0,8.0,10.0,494.4,927.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,504.0,492.0,878.0,902.0,
60,35,5.0,16.0,20.0,0.0,741.6,,,0.0,5.8,2.2,0.0,0.0,7.6,4.4,0.0,441.0,441.0,744.0,743.0,
61,50,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,397.0,386.0,739.0,744.0,
62,50,35.0,32.0,20.0,0.0,741.6,,,3.6,2.5,1.7,0.1,5.6,3.8,2.1,0.5,178.0,180.0,407.0,415.0,
63,50,40.0,24.0,50.0,0.0,741.6,,,10.5,6.8,0.0,2.7,15.4,10.0,0.0,4.5,92.0,97.0,289.0,303.0,
64,48,30.0,16.0,10.0,494.4,927.0,,,3.6,0.0,0.0,0.4,4.9,0.0,0.0,1.1,526.0,529.0,789.0,804.0,
65,48,40.0,16.0,10.0,0.0,741.6,,,0.0,0.0,2.7,1.3,0.0,0.0,5.5,0.5,11.0,8.0,241.0,241.0,
66,47,35.0,24.0,10.0,494.4,927.0,,,2.5,0.0,1.0,0.4,3.6,0.0,1.7,0.8,740.0,739.0,958.0,958.0,
67,47,40.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,10.0,5.0,291.0,279.0,
68,45,30.0,32.0,10.0,494.4,927.0,,,1.7,1.2,0.7,0.4,2.8,1.7,1.3,0.1,657.0,668.0,858.0,859.0,
69,45,35.0,16.0,10.0,803.4,1236.0,,,0.0,2.7,0.0,1.3,0.0,4.8,0.0,1.2,819.0,823.0,1061.0,1051.0,
70,95,30.0,24.0,30.0,0.0,741.6,,,0.0,5.7,5.5,0.8,0.0,10.0,6.2,1.8,272.0,263.0,586.0,576.0,
71,95,35.0,8.0,20.0,0.0,741.6,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,185.0,191.0,461.0,480.0,
72,53,30.0,24.0,10.0,0.0,741.6,,,2.0,1.5,0.0,0.5,3.3,2.3,0.0,0.4,345.0,354.0,610.0,604.0,
73,92,30.0,16.0,10.0,0.0,741.6,,,0.0,3.4,0.0,0.6,0.0,5.6,0.0,0.4,366.0,344.0,675.0,682.0,
74,53,35.0,8.0,50.0,0.0,741.6,,,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,239.0,241.0,515.0,524.0,
75,45,65.0,8.0,20.0,803.4,1236.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,840.0,832.0,1158.0,1153.0,
76,90,35.0,32.0,10.0,0.0,741.6,,,1.7,1.2,0.7,0.4,2.5,2.2,1.1,0.2,112.0,113.0,353.0,364.0,
77,88,30.0,32.0,10.0,0.0,741.6,,,1.6,1.3,0.6,0.5,2.6,1.7,1.3,0.4,447.0,450.0,765.0,762.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,6.4,0.0,0.0,1.6,10.5,0.0,0.0,1.5,32.0,48.0,300.0,302.0,
79,87,30.0,16.0,10.0,494.4,927.0,,,0.0,2.8,0.0,1.2,0.0,4.4,0.0,1.6,566.0,558.0,839.0,834.0,
80,85,25.0,16.0,10.0,494.4,927.0,,,0.0,2.1,1.9,0.0,0.0,4.1,1.9,0.0,682.0,679.0,898.0,906.0,
81,85,35.0,8.0,30.0,0.0,741.6,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,38.0,18.0,383.0,359.0,
82,75,55.0,16.0,20.0,0.0,741.6,,,5.4,0.0,2.6,0.0,7.7,0.0,4.3,0.0,281.0,281.0,505.0,502.0,
83,72,55.0,32.0,10.0,0.0,741.6,,,1.7,1.4,0.7,0.1,2.6,1.8,1.1,0.5,130.0,144.0,474.0,451.0,
84,70,58.0,16.0,20.0,0.0,741.6,,,4.6,3.4,0.0,0.0,7.7,4.3,0.0,0.0,349.0,344.0,625.0,647.0,
85,68,60.0,32.0,30.0,0.0,741.6,,,4.8,4.2,2.5,0.4,8.7,5.9,3.0,0.4,463.0,460.0,705.0,704.0,
86,66,55.0,32.0,10.0,0.0,741.6,,,2.1,1.1,0.6,0.2,2.2,2.0,1.4,0.4,59.0,59.0,339.0,342.0,
87,65,55.0,24.0,20.0,0.0,741.6,,,0.0,5.2,2.5,0.3,0.0,7.1,3.7,1.2,6.0,19.0,270.0,274.0,
88,65,60.0,24.0,30.0,494.4,927.0,,,9.1,0.0,2.5,0.4,13.3,0.0,3.7,1.1,535.0,533.0,803.0,818.0,
89,63,58.0,24.0,10.0,494.4,927.0,,,0.0,1.8,1.5,0.7,0.0,3.4,1.6,1.0,623.0,624.0,899.0,909.0,
90,60,55.0,24.0,10.0,0.0,741.6,,,0.0,2.0,1.6,0.4,0.0,3.2,1.6,1.2,11.0,1.0,300.0,284.0,
91,60,60.0,32.0,10.0,494.4,927.0,,,1.7,1.2,0.8,0.3,2.6,1.9,1.1,0.4,755.0,738.0,983.0,988.0,
92,67,85.0,24.0,20.0,0.0,741.6,,,0.0,3.8,3.2,1.0,0.0,7.7,3.9,0.4,240.0,252.0,577.0,568.0,
93,65,85.0,8.0,40.0,0.0,741.6,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,398.0,399.0,591.0,599.0,
94,65,82.0,16.0,10.0,0.0,741.6,,,3.1,0.0,0.9,0.0,4.0,0.0,2.0,0.0,206.0,196.0,432.0,428.0,
95,62,80.0,16.0,30.0,0.0,741.6,,,0.0,8.4,3.6,0.0,0.0,9.9,8.1,0.0,125.0,126.0,313.0,317.0,
96,60,80.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,35.0,20.0,302.0,293.0,
97,60,85.0,16.0,30.0,0.0,741.6,,,0.0,7.8,4.2,0.0,0.0,11.5,6.5,0.0,459.0,457.0,713.0,736.0,
98,58,75.0,24.0,20.0,0.0,741.6,,,0.0,4.4,2.6,1.0,0.0,6.0,4.2,1.8,18.0,24.0,262.0,253.0,
99,55,80.0,24.0,10.0,494.4,927.0,,,0.0,2.3,1.2,0.5,0.0,3.2,2.1,0.7,613.0,597.0,953.0,942.0,
100,55,85.0,8.0,20.0,494.4,927.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,527.0,524.0,865.0,866.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
