CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
47,8,56.0,8.0,27.0,0.0,600.0,,,0.0,27.0,74.0,256.0,
48,13,52.0,16.0,36.0,0.0,600.0,,,21.5,14.5,0.0,990.0,
49,6,68.0,8.0,30.0,0.0,600.0,,,0.0,30.0,498.0,541.0,
50,47,47.0,8.0,13.0,0.0,600.0,,,13.0,0.0,0.0,976.0,
51,49,58.0,8.0,10.0,0.0,600.0,,,0.0,10.0,346.0,455.0,
52,27,43.0,16.0,9.0,0.0,600.0,,,6.1,2.9,0.0,994.0,
53,37,31.0,8.0,14.0,0.0,600.0,,,0.0,14.0,407.0,496.0,
54,57,29.0,8.0,18.0,400.0,750.0,,,18.0,0.0,639.0,742.0,
55,63,23.0,16.0,2.0,400.0,750.0,,,1.3,0.7,619.0,740.0,
56,53,12.0,8.0,6.0,400.0,750.0,,,6.0,0.0,575.0,694.0,
57,32,12.0,16.0,7.0,0.0,600.0,,,4.6,2.4,415.0,539.0,
58,36,26.0,8.0,18.0,650.0,1000.0,,,18.0,0.0,837.0,987.0,
59,21,24.0,16.0,28.0,0.0,600.0,,,14.9,13.1,0.0,996.0,
60,17,34.0,8.0,3.0,650.0,1000.0,,,3.0,0.0,710.0,875.0,
61,12,24.0,16.0,13.0,0.0,600.0,,,7.1,5.9,285.0,383.0,
62,24,58.0,16.0,19.0,0.0,600.0,,,13.9,5.1,162.0,304.0,
63,27,69.0,8.0,10.0,0.0,600.0,,,10.0,0.0,22.0,204.0,
64,15,77.0,8.0,9.0,0.0,600.0,,,0.0,9.0,209.0,337.0,
65,62,77.0,8.0,20.0,0.0,600.0,,,20.0,0.0,39.0,198.0,
66,49,73.0,16.0,25.0,400.0,750.0,,,16.1,8.9,590.0,696.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,0.0,25.0,288.0,411.0,
68,56,39.0,16.0,36.0,400.0,750.0,,,22.4,13.6,632.0,761.0,
69,37,47.0,16.0,6.0,0.0,600.0,,,3.6,2.4,160.0,297.0,
70,37,56.0,16.0,5.0,650.0,1000.0,,,3.0,2.0,770.0,980.0,
71,57,68.0,16.0,15.0,0.0,600.0,,,9.2,5.8,264.0,367.0,
72,47,16.0,8.0,25.0,0.0,600.0,,,25.0,0.0,0.0,994.0,
73,44,17.0,16.0,9.0,0.0,600.0,,,5.5,3.5,301.0,401.0,
74,46,13.0,8.0,8.0,650.0,1000.0,,,8.0,0.0,681.0,802.0,
75,49,11.0,16.0,18.0,0.0,600.0,,,12.2,5.8,0.0,968.0,
76,49,42.0,16.0,13.0,0.0,600.0,,,7.9,5.1,288.0,374.0,
77,53,43.0,8.0,14.0,650.0,1000.0,,,14.0,0.0,811.0,962.0,
78,61,52.0,8.0,3.0,0.0,600.0,,,0.0,3.0,383.0,509.0,
79,57,48.0,16.0,23.0,0.0,600.0,,,13.8,9.2,386.0,468.0,
80,56,37.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,837.0,974.0,
81,55,54.0,8.0,26.0,0.0,600.0,,,26.0,0.0,411.0,456.0,
82,15,47.0,8.0,16.0,0.0,600.0,,,16.0,0.0,0.0,989.0,
83,14,37.0,16.0,11.0,0.0,600.0,,,6.8,4.2,0.0,998.0,
84,11,31.0,16.0,7.0,0.0,600.0,,,4.7,2.3,434.0,518.0,
85,16,22.0,8.0,41.0,0.0,600.0,,,41.0,0.0,0.0,975.0,
86,4,18.0,8.0,35.0,0.0,600.0,,,0.0,35.0,382.0,469.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,0.0,26.0,417.0,447.0,
88,26,52.0,8.0,9.0,0.0,600.0,,,9.0,0.0,278.0,394.0,
89,26,35.0,16.0,15.0,650.0,1000.0,,,8.4,6.6,748.0,924.0,
90,31,67.0,8.0,3.0,0.0,600.0,,,0.0,3.0,386.0,490.0,
91,15,19.0,16.0,1.0,0.0,600.0,,,0.6,0.4,0.0,997.0,
92,22,22.0,8.0,2.0,0.0,600.0,,,0.0,2.0,15.0,197.0,
93,18,24.0,8.0,22.0,650.0,1000.0,,,0.0,22.0,803.0,981.0,
94,26,27.0,16.0,27.0,0.0,600.0,,,15.4,11.6,0.0,995.0,
95,25,24.0,8.0,20.0,0.0,600.0,,,20.0,0.0,0.0,992.0,
96,22,27.0,16.0,11.0,0.0,600.0,,,7.1,3.9,0.0,985.0,
97,25,21.0,16.0,12.0,400.0,750.0,,,6.7,5.3,609.0,677.0,
98,19,21.0,8.0,10.0,0.0,600.0,,,10.0,0.0,0.0,968.0,
99,20,26.0,16.0,9.0,0.0,600.0,,,6.0,3.0,323.0,438.0,
100,18,18.0,16.0,17.0,650.0,1000.0,,,11.3,5.7,790.0,979.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
