CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
24,65,35.0,16.0,3.0,92.0,172.5,,,0.8,0.4,1.2,0.6,153.0,152.0,163.0,164.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,0.0,2.4,0.0,3.6,172.0,172.0,183.0,182.0,
26,45,30.0,16.0,17.0,0.0,138.0,,,4.0,2.8,6.8,3.4,0.0,0.0,210.0,208.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,4.2,2.2,6.7,2.9,37.0,37.0,48.0,47.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,4.1,2.3,6.8,2.8,38.0,38.0,50.0,49.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,63.0,63.0,74.0,73.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,5.6,2.8,8.4,4.2,70.0,70.0,82.0,82.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,6.9,3.9,10.0,6.2,0.0,0.0,205.0,208.0,
32,35,69.0,16.0,23.0,92.0,172.5,,,5.1,4.1,8.4,5.4,140.0,141.0,151.0,152.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,4.4,0.0,6.6,0.0,37.0,37.0,48.0,48.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,0.0,5.6,0.0,8.4,0.0,0.0,187.0,199.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,3.2,0.0,4.8,0.0,143.0,143.0,154.0,154.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,40.0,40.0,51.0,52.0,
37,20,20.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,0.0,0.0,206.0,202.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,82.0,82.0,94.0,93.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,12.4,0.0,18.6,0.0,44.0,43.0,55.0,55.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,84.0,85.0,96.0,95.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,97.0,97.0,108.0,107.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,31.0,30.0,42.0,42.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,1.9,0.9,2.8,1.4,131.0,132.0,142.0,143.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,7.2,0.0,10.8,0.0,68.0,68.0,80.0,80.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,32.0,31.0,43.0,42.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,0.0,0.4,0.0,0.6,116.0,116.0,128.0,128.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,6.9,3.9,9.5,6.7,50.0,51.0,62.0,61.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,9.4,5.0,12.0,9.6,0.0,0.0,209.0,202.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,7.0,5.0,12.9,5.1,108.0,107.0,118.0,118.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,0.0,0.0,223.0,214.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
