CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
32,87,30.0,8.0,10.0,96.0,180.0,,,0.0,4.0,0.0,6.0,130.0,130.0,163.0,164.0,
33,85,25.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,51.0,49.0,83.0,84.0,
34,85,35.0,8.0,30.0,0.0,144.0,,,0.0,12.0,0.0,18.0,110.0,110.0,141.0,142.0,
35,67,85.0,8.0,20.0,96.0,180.0,,,0.0,8.0,0.0,12.0,136.0,138.0,170.0,170.0,
36,65,85.0,16.0,40.0,0.0,144.0,,,9.3,6.7,13.1,10.9,41.0,42.0,74.0,75.0,
37,65,82.0,16.0,10.0,96.0,180.0,,,2.5,1.5,3.6,2.4,121.0,122.0,154.0,157.0,
38,62,80.0,8.0,30.0,0.0,144.0,,,0.0,12.0,0.0,18.0,73.0,74.0,108.0,107.0,
39,60,80.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.4,2.6,35.0,34.0,70.0,70.0,
40,60,85.0,16.0,30.0,0.0,144.0,,,7.4,4.6,11.0,7.0,85.0,84.0,116.0,116.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,5.1,2.9,6.5,5.5,91.0,89.0,123.0,125.0,
42,55,80.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,31.0,31.0,63.0,66.0,
43,55,85.0,16.0,20.0,96.0,180.0,,,4.3,3.7,7.2,4.8,127.0,128.0,160.0,158.0,
44,55,82.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,61.0,61.0,97.0,97.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,34.0,37.0,69.0,69.0,
46,18,80.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,111.0,112.0,144.0,143.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,43.0,44.0,75.0,78.0,
48,42,5.0,16.0,10.0,96.0,180.0,,,2.8,1.2,3.5,2.5,150.0,150.0,181.0,183.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,2.3,1.7,3.5,2.5,102.0,102.0,137.0,136.0,
50,72,35.0,16.0,30.0,96.0,180.0,,,7.1,4.9,9.8,8.2,113.0,113.0,146.0,149.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
