CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
32,10,40.0,16.0,30.0,0.0,741.6,,,7.7,4.3,13.4,4.6,17.0,15.0,200.0,195.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,42.0,29.0,206.0,208.0,
34,8,45.0,16.0,20.0,494.4,927.0,,,5.5,2.5,7.9,4.1,709.0,701.0,861.0,860.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.8,2.2,245.0,242.0,386.0,378.0,
36,5,45.0,16.0,10.0,0.0,741.6,,,2.9,1.1,3.2,2.8,647.0,639.0,739.0,738.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,359.0,363.0,452.0,460.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,468.0,474.0,531.0,527.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,531.0,532.0,657.0,654.0,
40,35,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,238.0,235.0,354.0,350.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,120.0,107.0,289.0,285.0,
42,33,32.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,16.0,2.0,244.0,235.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,2.5,1.5,4.3,1.7,12.0,14.0,166.0,160.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,2.8,1.2,4.1,1.9,338.0,334.0,434.0,434.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,2.3,1.7,4.1,1.9,506.0,513.0,630.0,633.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,7.7,4.3,9.7,8.3,402.0,410.0,542.0,554.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,4.0,0.0,6.0,0.0,857.0,850.0,1129.0,1147.0,
48,28,30.0,16.0,10.0,0.0,741.6,,,2.8,1.2,4.0,2.0,593.0,598.0,729.0,732.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,2.6,1.4,3.7,2.3,905.0,911.0,1134.0,1129.0,
50,26,32.0,16.0,10.0,494.4,927.0,,,2.6,1.4,3.7,2.3,773.0,773.0,916.0,924.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
