CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
18,20,40.0,16.0,12.0,0.0,138.0,,,2.9,1.9,4.8,2.4,74.0,76.0,107.0,108.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.3,2.5,6.5,3.7,65.0,66.0,99.0,96.0,
20,45,65.0,16.0,9.0,92.0,172.5,,,2.5,1.1,3.6,1.8,114.0,115.0,146.0,149.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,4.4,0.0,6.6,0.0,0.0,218.0,210.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,7.2,0.0,10.8,0.0,87.0,84.0,119.0,120.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,7.8,3.8,9.1,8.3,56.0,56.0,90.0,89.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,0.0,1.2,0.0,1.8,143.0,142.0,174.0,173.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,2.4,0.0,3.6,0.0,155.0,156.0,186.0,189.0,
26,45,30.0,16.0,17.0,0.0,138.0,,,3.9,2.9,6.4,3.8,0.0,0.0,219.0,212.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,24.0,25.0,59.0,57.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,28.0,28.0,61.0,61.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,2.2,1.4,3.6,1.8,52.0,50.0,86.0,84.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,8.4,0.0,12.6,0.0,61.0,60.0,93.0,94.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,10.8,0.0,16.2,0.0,0.0,219.0,207.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,0.0,9.2,0.0,13.8,128.0,130.0,163.0,163.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,2.4,2.0,4.3,2.3,27.0,25.0,59.0,58.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,5.6,0.0,8.4,0.0,0.0,0.0,186.0,193.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,3.2,0.0,4.8,0.0,130.0,130.0,163.0,165.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,39.0,41.0,74.0,74.0,
37,20,20.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,0.0,0.0,217.0,212.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,71.0,71.0,105.0,105.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,7.9,4.5,11.3,7.3,33.0,33.0,64.0,65.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,2.3,1.3,3.3,2.1,72.0,72.0,108.0,107.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,85.0,87.0,120.0,120.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,1.2,0.8,1.8,1.2,23.0,22.0,57.0,56.0,
43,23,3.0,8.0,7.0,92.0,172.5,,,0.0,2.8,0.0,4.2,119.0,122.0,154.0,152.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,7.2,0.0,10.8,0.0,58.0,58.0,89.0,90.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,28.0,28.0,59.0,59.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.3,0.1,0.3,0.3,105.0,104.0,137.0,140.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,6.3,4.5,11.9,4.3,38.0,38.0,74.0,71.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,9.2,5.2,14.0,7.6,0.0,0.0,197.0,199.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,12.0,0.0,18.0,0.0,97.0,96.0,130.0,128.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,0.0,0.0,204.0,203.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
