CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
11,8,40.0,16.0,40.0,0.0,576.0,,,0.0,15.2,0.0,0.8,0.0,21.0,0.0,3.0,187.0,186.0,325.0,316.0,
12,8,45.0,32.0,20.0,0.0,576.0,,,2.8,2.6,1.7,0.8,5.6,4.2,1.8,0.3,211.0,214.0,348.0,350.0,
13,5,35.0,24.0,10.0,624.0,960.0,,,1.8,1.4,0.8,0.0,2.7,2.0,1.3,0.0,642.0,647.0,775.0,774.0,
14,5,45.0,32.0,10.0,0.0,576.0,,,1.8,1.4,0.6,0.3,2.3,2.0,1.2,0.5,34.0,35.0,163.0,163.0,
15,2,40.0,32.0,20.0,0.0,576.0,,,3.5,2.6,1.1,0.8,5.1,3.9,1.6,1.4,169.0,173.0,301.0,297.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,4.7,3.3,0.0,0.0,6.3,5.7,0.0,0.0,248.0,247.0,383.0,377.0,
17,0,45.0,32.0,20.0,624.0,960.0,,,3.4,2.9,1.0,0.7,5.2,3.8,1.8,1.2,693.0,699.0,828.0,826.0,
18,44,5.0,32.0,20.0,0.0,576.0,,,3.4,2.7,1.6,0.3,4.9,3.9,2.5,0.7,330.0,327.0,460.0,466.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,14.2,0.0,0.0,1.8,20.0,0.0,0.0,4.0,253.0,244.0,386.0,379.0,
20,42,15.0,32.0,10.0,384.0,720.0,,,1.8,1.1,0.8,0.3,2.7,1.8,1.0,0.5,528.0,533.0,660.0,659.0,
21,40,5.0,24.0,10.0,0.0,576.0,,,2.8,0.0,0.9,0.2,3.5,0.0,2.1,0.5,203.0,210.0,342.0,340.0,
22,40,15.0,8.0,40.0,0.0,576.0,,,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,363.0,365.0,501.0,496.0,
23,38,5.0,16.0,30.0,0.0,576.0,,,10.8,0.0,0.0,1.2,15.1,0.0,0.0,2.9,190.0,197.0,322.0,321.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,672.0,676.0,808.0,806.0,
25,35,5.0,24.0,20.0,624.0,960.0,,,3.8,3.2,0.0,1.0,6.8,4.5,0.0,0.7,773.0,772.0,916.0,913.0,
26,95,30.0,32.0,30.0,384.0,720.0,,,4.7,4.1,2.7,0.6,8.4,5.2,2.6,1.8,525.0,527.0,659.0,656.0,
27,95,35.0,32.0,20.0,0.0,576.0,,,3.3,2.6,1.6,0.6,5.6,4.2,2.0,0.3,139.0,146.0,274.0,268.0,
28,92,30.0,32.0,10.0,0.0,576.0,,,1.9,1.3,0.7,0.1,3.0,2.0,1.0,0.1,138.0,141.0,272.0,281.0,
29,90,35.0,16.0,10.0,0.0,576.0,,,0.0,3.1,0.0,0.9,0.0,5.1,0.0,0.9,194.0,194.0,323.0,325.0,
30,88,30.0,32.0,10.0,0.0,576.0,,,1.8,1.3,0.9,0.1,2.4,1.8,1.1,0.7,243.0,241.0,378.0,369.0,
31,88,35.0,24.0,20.0,0.0,576.0,,,5.6,0.0,1.9,0.4,7.6,0.0,3.3,1.1,160.0,163.0,289.0,295.0,
32,87,30.0,8.0,10.0,624.0,960.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,619.0,619.0,745.0,741.0,
33,85,25.0,8.0,10.0,0.0,576.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,76.0,73.0,202.0,209.0,
34,85,35.0,8.0,30.0,384.0,720.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,479.0,475.0,608.0,613.0,
35,67,85.0,32.0,20.0,624.0,960.0,,,3.3,2.2,1.8,0.6,4.9,4.0,2.1,1.0,655.0,657.0,782.0,778.0,
36,65,85.0,32.0,40.0,0.0,576.0,,,7.2,4.4,2.6,1.8,10.9,8.0,4.5,0.7,37.0,35.0,173.0,173.0,
37,65,82.0,32.0,10.0,384.0,720.0,,,1.8,1.4,0.7,0.1,2.6,2.2,0.9,0.3,549.0,548.0,683.0,681.0,
38,62,80.0,32.0,30.0,0.0,576.0,,,5.0,3.1,2.7,1.2,7.5,5.8,4.0,0.7,277.0,275.0,402.0,403.0,
39,60,80.0,16.0,10.0,0.0,576.0,,,2.2,1.8,0.0,0.0,3.4,2.6,0.0,0.0,60.0,55.0,187.0,188.0,
40,60,85.0,24.0,30.0,0.0,576.0,,,7.7,0.0,4.0,0.3,10.1,0.0,5.2,2.8,321.0,326.0,458.0,461.0,
41,58,75.0,16.0,20.0,0.0,576.0,,,7.8,0.0,0.0,0.2,9.8,0.0,0.0,2.2,370.0,370.0,499.0,505.0,
42,55,80.0,8.0,10.0,0.0,576.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,30.0,23.0,160.0,153.0,
43,55,85.0,8.0,20.0,384.0,720.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,563.0,572.0,696.0,695.0,
44,55,82.0,8.0,10.0,0.0,576.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,208.0,208.0,338.0,347.0,
45,20,82.0,16.0,10.0,0.0,576.0,,,0.0,3.5,0.0,0.5,0.0,4.5,0.0,1.5,29.0,37.0,158.0,164.0,
46,18,80.0,8.0,10.0,384.0,720.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,477.0,478.0,613.0,610.0,
47,2,45.0,24.0,10.0,0.0,576.0,,,2.2,1.6,0.0,0.2,3.3,2.0,0.0,0.7,99.0,98.0,237.0,236.0,
48,42,5.0,32.0,10.0,624.0,960.0,,,1.8,1.0,0.8,0.4,2.6,2.0,1.3,0.1,729.0,727.0,857.0,861.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,2.2,1.8,0.0,0.0,3.5,2.5,0.0,0.0,433.0,435.0,571.0,562.0,
50,72,35.0,8.0,30.0,384.0,720.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,503.0,497.0,636.0,628.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
