CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
32,35,69.0,16.0,23.0,92.0,172.5,,,15.4,7.6,64.0,191.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,0.0,11.0,24.0,172.0,
34,65,55.0,8.0,14.0,92.0,172.5,,,0.0,14.0,70.0,173.0,
35,63,65.0,8.0,8.0,0.0,138.0,,,8.0,0.0,42.0,189.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,5.0,0.0,35.0,185.0,
37,20,20.0,16.0,8.0,92.0,172.5,,,4.5,3.5,77.0,191.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,9.0,7.0,32.0,160.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,31.0,0.0,22.0,199.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,0.0,9.0,30.0,144.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,2.9,2.1,40.0,170.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,2.6,2.4,16.0,165.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,4.0,3.0,78.0,185.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,18.0,21.0,144.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,9.1,6.9,26.0,179.0,
46,2,48.0,8.0,1.0,92.0,172.5,,,0.0,1.0,53.0,185.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,27.0,0.0,23.0,176.0,
48,13,52.0,16.0,36.0,92.0,172.5,,,24.0,12.0,57.0,201.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,0.0,30.0,71.0,154.0,
50,47,47.0,8.0,13.0,92.0,172.5,,,0.0,13.0,74.0,188.0,
51,49,58.0,16.0,10.0,0.0,138.0,,,6.3,3.7,28.0,159.0,
52,27,43.0,8.0,9.0,0.0,138.0,,,0.0,9.0,1.0,144.0,
53,37,31.0,8.0,14.0,0.0,138.0,,,14.0,0.0,47.0,154.0,
54,57,29.0,8.0,18.0,92.0,172.5,,,0.0,18.0,80.0,203.0,
55,63,23.0,16.0,2.0,92.0,172.5,,,1.4,0.6,59.0,189.0,
56,53,12.0,8.0,6.0,92.0,172.5,,,6.0,0.0,71.0,190.0,
57,32,12.0,8.0,7.0,0.0,138.0,,,7.0,0.0,45.0,172.0,
58,36,26.0,8.0,18.0,92.0,172.5,,,0.0,18.0,76.0,212.0,
59,21,24.0,8.0,28.0,0.0,138.0,,,28.0,0.0,6.0,186.0,
60,17,34.0,16.0,3.0,92.0,172.5,,,1.7,1.3,64.0,209.0,
61,12,24.0,16.0,13.0,0.0,138.0,,,7.8,5.2,25.0,132.0,
62,24,58.0,16.0,19.0,0.0,138.0,,,12.1,6.9,20.0,162.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,10.0,0.0,28.0,176.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,0.0,9.0,36.0,168.0,
65,62,77.0,8.0,20.0,0.0,138.0,,,0.0,20.0,48.0,173.0,
66,49,73.0,8.0,25.0,92.0,172.5,,,25.0,0.0,65.0,183.0,
67,67,5.0,8.0,25.0,0.0,138.0,,,25.0,0.0,35.0,167.0,
68,56,39.0,8.0,36.0,92.0,172.5,,,36.0,0.0,80.0,200.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,3.2,2.8,0.0,145.0,
70,37,56.0,8.0,5.0,0.0,138.0,,,0.0,5.0,41.0,202.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,0.0,15.0,31.0,150.0,
72,47,16.0,16.0,25.0,0.0,138.0,,,16.9,8.1,8.0,175.0,
73,44,17.0,8.0,9.0,0.0,138.0,,,0.0,9.0,24.0,142.0,
74,46,13.0,16.0,8.0,92.0,172.5,,,5.5,2.5,74.0,202.0,
75,49,11.0,8.0,18.0,0.0,138.0,,,18.0,0.0,18.0,149.0,
76,49,42.0,8.0,13.0,0.0,138.0,,,13.0,0.0,17.0,129.0,
77,53,43.0,16.0,14.0,92.0,172.5,,,7.7,6.3,69.0,204.0,
78,61,52.0,8.0,3.0,0.0,138.0,,,3.0,0.0,32.0,162.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,23.0,0.0,38.0,153.0,
80,56,37.0,8.0,6.0,92.0,172.5,,,6.0,0.0,60.0,204.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,13.4,12.6,55.0,147.0,
82,15,47.0,16.0,16.0,0.0,138.0,,,11.0,5.0,11.0,147.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,7.0,4.0,21.0,165.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,4.9,2.1,52.0,159.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,27.3,13.7,33.0,156.0,
86,4,18.0,8.0,35.0,0.0,138.0,,,35.0,0.0,46.0,150.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,0.0,26.0,59.0,134.0,
88,26,52.0,8.0,9.0,0.0,138.0,,,0.0,9.0,10.0,139.0,
89,26,35.0,16.0,15.0,92.0,172.5,,,9.4,5.6,61.0,222.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,3.0,0.0,36.0,157.0,
91,15,19.0,8.0,1.0,92.0,172.5,,,1.0,0.0,69.0,203.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,1.3,0.7,15.0,162.0,
93,18,24.0,16.0,22.0,92.0,172.5,,,13.2,8.8,60.0,209.0,
94,26,27.0,8.0,27.0,0.0,138.0,,,27.0,0.0,48.0,157.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,0.0,20.0,10.0,152.0,
96,22,27.0,8.0,11.0,92.0,172.5,,,11.0,0.0,85.0,190.0,
97,25,21.0,16.0,12.0,92.0,172.5,,,6.7,5.3,91.0,190.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,0.0,10.0,20.0,144.0,
99,20,26.0,16.0,9.0,0.0,138.0,,,5.5,3.5,26.0,152.0,
100,18,18.0,8.0,17.0,0.0,138.0,,,17.0,0.0,39.0,209.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
