CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
46,18,80.0,16.0,10.0,0.0,144.0,,,6.8,3.2,0.0,203.0,
47,2,45.0,16.0,10.0,0.0,144.0,,,5.9,4.1,0.0,201.0,
48,42,5.0,16.0,10.0,0.0,144.0,,,7.0,3.0,0.0,199.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,5.8,4.2,103.0,135.0,
50,72,35.0,16.0,30.0,0.0,144.0,,,20.2,9.8,0.0,208.0,
51,55,20.0,8.0,19.0,0.0,144.0,,,0.0,19.0,0.0,204.0,
52,25,30.0,8.0,3.0,0.0,144.0,,,0.0,3.0,0.0,208.0,
53,20,50.0,8.0,5.0,0.0,144.0,,,0.0,5.0,88.0,121.0,
54,55,60.0,16.0,16.0,0.0,144.0,,,9.6,6.4,0.0,229.0,
55,30,60.0,16.0,16.0,96.0,180.0,,,10.8,5.2,140.0,172.0,
56,50,35.0,8.0,19.0,96.0,180.0,,,19.0,0.0,129.0,163.0,
57,30,25.0,8.0,23.0,0.0,144.0,,,23.0,0.0,0.0,219.0,
58,15,10.0,16.0,20.0,96.0,180.0,,,13.4,6.6,150.0,185.0,
59,10,20.0,16.0,19.0,0.0,144.0,,,11.8,7.2,0.0,199.0,
60,15,60.0,8.0,17.0,0.0,144.0,,,0.0,17.0,0.0,205.0,
61,45,65.0,16.0,9.0,0.0,144.0,,,4.7,4.3,0.0,235.0,
62,65,35.0,8.0,3.0,0.0,144.0,,,0.0,3.0,52.0,85.0,
63,65,20.0,16.0,6.0,0.0,144.0,,,3.8,2.2,0.0,202.0,
64,45,30.0,16.0,17.0,0.0,144.0,,,10.3,6.7,51.0,85.0,
65,35,40.0,8.0,16.0,0.0,144.0,,,16.0,0.0,8.0,41.0,
66,41,37.0,8.0,16.0,96.0,180.0,,,16.0,0.0,130.0,165.0,
67,64,42.0,16.0,9.0,0.0,144.0,,,5.4,3.6,67.0,103.0,
68,40,60.0,16.0,21.0,96.0,180.0,,,15.0,6.0,141.0,174.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,18.2,8.8,41.0,73.0,
70,35,69.0,8.0,23.0,156.0,240.0,,,23.0,0.0,179.0,212.0,
71,65,55.0,16.0,14.0,0.0,144.0,,,8.2,5.8,0.0,218.0,
72,63,65.0,8.0,8.0,0.0,144.0,,,0.0,8.0,0.0,206.0,
73,2,60.0,16.0,5.0,0.0,144.0,,,2.9,2.1,0.0,200.0,
74,20,20.0,16.0,8.0,96.0,180.0,,,4.8,3.2,139.0,172.0,
75,5,5.0,16.0,16.0,0.0,144.0,,,10.2,5.8,0.0,183.0,
76,60,12.0,8.0,31.0,0.0,144.0,,,31.0,0.0,75.0,106.0,
77,23,3.0,16.0,7.0,96.0,180.0,,,4.9,2.1,149.0,183.0,
78,8,56.0,16.0,27.0,0.0,144.0,,,18.7,8.3,87.0,120.0,
79,6,68.0,8.0,30.0,0.0,144.0,,,30.0,0.0,86.0,121.0,
80,47,47.0,16.0,13.0,156.0,240.0,,,7.1,5.9,191.0,223.0,
81,49,58.0,8.0,10.0,0.0,144.0,,,0.0,10.0,0.0,229.0,
82,27,43.0,16.0,9.0,0.0,144.0,,,5.7,3.3,0.0,215.0,
83,37,31.0,8.0,14.0,0.0,144.0,,,0.0,14.0,0.0,220.0,
84,57,29.0,16.0,18.0,0.0,144.0,,,10.2,7.8,93.0,126.0,
85,63,23.0,8.0,2.0,0.0,144.0,,,2.0,0.0,0.0,204.0,
86,21,24.0,8.0,28.0,0.0,144.0,,,0.0,28.0,0.0,200.0,
87,12,24.0,16.0,13.0,0.0,144.0,,,9.0,4.0,90.0,122.0,
88,24,58.0,8.0,19.0,0.0,144.0,,,0.0,19.0,65.0,98.0,
89,67,5.0,8.0,25.0,0.0,144.0,,,25.0,0.0,0.0,179.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,3.8,2.2,0.0,233.0,
91,49,42.0,8.0,13.0,0.0,144.0,,,13.0,0.0,0.0,224.0,
92,53,43.0,16.0,14.0,0.0,144.0,,,9.2,4.8,11.0,47.0,
93,61,52.0,16.0,3.0,156.0,240.0,,,2.1,0.9,178.0,210.0,
94,57,48.0,8.0,23.0,0.0,144.0,,,0.0,23.0,0.0,223.0,
95,56,37.0,16.0,6.0,0.0,144.0,,,4.1,1.9,0.0,212.0,
96,55,54.0,16.0,26.0,0.0,144.0,,,17.7,8.3,0.0,219.0,
97,4,18.0,16.0,35.0,0.0,144.0,,,23.9,11.1,0.0,190.0,
98,26,52.0,8.0,9.0,0.0,144.0,,,0.0,9.0,0.0,220.0,
99,26,35.0,16.0,15.0,0.0,144.0,,,9.6,5.4,74.0,107.0,
100,31,67.0,8.0,3.0,156.0,240.0,,,0.0,3.0,178.0,211.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
