CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
37,65,82.0,16.0,10.0,96.0,180.0,,,2.6,1.4,3.6,2.4,59.0,58.0,198.0,189.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,8.0,4.0,12.1,5.9,84.0,85.0,95.0,96.0,
39,60,80.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,34.0,32.0,74.0,74.0,
40,60,85.0,16.0,30.0,0.0,144.0,,,7.7,4.3,12.4,5.6,85.0,86.0,114.0,113.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,4.9,3.1,8.2,3.8,92.0,89.0,121.0,121.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,2.6,1.4,3.6,2.4,29.0,30.0,66.0,69.0,
43,55,85.0,16.0,20.0,96.0,180.0,,,4.8,3.2,8.1,3.9,111.0,111.0,172.0,170.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.6,2.4,73.0,73.0,85.0,85.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,36.0,33.0,73.0,75.0,
46,18,80.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,96.0,95.0,157.0,162.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,36.0,37.0,110.0,115.0,
48,42,5.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,58.0,56.0,194.0,188.0,
49,42,12.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,109.0,108.0,128.0,129.0,
50,72,35.0,16.0,30.0,96.0,180.0,,,7.6,4.4,11.3,6.7,68.0,61.0,198.0,203.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
