CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
11,20,65.0,24.0,12.0,0.0,600.0,,,2.3,1.8,0.0,0.7,3.8,2.4,0.0,0.9,205.0,204.0,328.0,330.0,
12,50,35.0,24.0,19.0,0.0,600.0,,,5.3,0.0,1.6,0.6,8.2,0.0,2.1,1.1,9.0,0.0,744.0,764.0,
13,30,25.0,32.0,23.0,650.0,1000.0,,,4.1,2.9,1.8,0.4,5.6,4.5,2.9,0.7,686.0,689.0,825.0,827.0,
14,15,10.0,32.0,20.0,0.0,600.0,,,3.1,2.3,1.9,0.7,6.0,3.5,2.1,0.4,4.0,19.0,742.0,730.0,
15,30,5.0,32.0,8.0,0.0,600.0,,,1.4,0.8,0.6,0.3,2.1,1.4,0.9,0.4,164.0,176.0,304.0,302.0,
16,10,20.0,24.0,19.0,0.0,600.0,,,4.3,3.0,0.0,0.3,5.3,4.4,0.0,1.6,74.0,85.0,570.0,558.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,0.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,663.0,657.0,931.0,951.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,0.0,0.0,4.8,0.0,0.0,0.0,7.2,0.0,225.0,217.0,615.0,587.0,
19,15,60.0,32.0,17.0,0.0,600.0,,,3.0,2.5,1.0,0.3,4.4,2.5,2.1,1.2,51.0,65.0,555.0,596.0,
20,45,65.0,32.0,9.0,400.0,750.0,,,1.6,1.0,0.8,0.3,2.6,1.8,0.7,0.3,417.0,402.0,839.0,866.0,
21,45,20.0,24.0,11.0,0.0,600.0,,,2.4,1.9,0.0,0.1,3.4,2.7,0.0,0.6,6.0,14.0,741.0,760.0,
22,45,10.0,24.0,18.0,0.0,600.0,,,3.4,2.8,1.0,0.0,4.9,3.6,2.3,0.0,330.0,330.0,572.0,563.0,
23,55,5.0,24.0,29.0,0.0,600.0,,,5.9,4.0,0.0,1.6,8.4,6.6,0.0,2.5,201.0,205.0,331.0,325.0,
24,65,35.0,24.0,3.0,400.0,750.0,,,0.8,0.0,0.3,0.1,1.3,0.0,0.4,0.1,404.0,393.0,991.0,971.0,
25,65,20.0,32.0,6.0,650.0,1000.0,,,1.1,0.6,0.5,0.2,1.4,1.0,0.8,0.4,818.0,817.0,963.0,956.0,
26,45,30.0,16.0,17.0,400.0,750.0,,,6.5,0.0,0.0,0.3,8.1,0.0,0.0,2.1,277.0,283.0,933.0,933.0,
27,35,40.0,24.0,16.0,0.0,600.0,,,0.0,3.4,2.5,0.5,0.0,5.2,3.3,1.1,27.0,30.0,329.0,318.0,
28,41,37.0,32.0,16.0,0.0,600.0,,,2.7,1.8,1.2,0.7,4.2,2.3,2.1,1.0,5.0,6.0,564.0,532.0,
29,64,42.0,32.0,9.0,0.0,600.0,,,1.7,1.0,0.8,0.1,2.4,1.5,1.1,0.4,6.0,10.0,537.0,542.0,
30,40,60.0,8.0,21.0,0.0,600.0,,,0.0,8.4,0.0,0.0,0.0,12.6,0.0,0.0,187.0,185.0,434.0,416.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,0.0,0.0,8.7,2.1,0.0,0.0,12.3,3.9,12.0,2.0,760.0,773.0,
32,35,69.0,32.0,23.0,650.0,1000.0,,,3.8,3.4,1.7,0.3,6.5,3.9,3.1,0.3,470.0,460.0,990.0,958.0,
33,53,52.0,24.0,11.0,0.0,600.0,,,0.0,2.3,1.3,0.8,0.0,3.8,2.3,0.5,10.0,6.0,304.0,320.0,
34,65,55.0,24.0,14.0,400.0,750.0,,,0.0,3.1,1.5,1.0,0.0,4.6,2.4,1.4,235.0,210.0,919.0,897.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,3.2,0.0,0.0,0.0,4.8,0.0,0.0,0.0,609.0,615.0,887.0,875.0,
36,2,60.0,32.0,5.0,0.0,600.0,,,0.8,0.8,0.3,0.1,1.3,0.8,0.6,0.3,21.0,27.0,337.0,330.0,
37,20,20.0,16.0,8.0,400.0,750.0,,,0.0,1.9,1.3,0.0,0.0,2.9,1.9,0.0,281.0,287.0,965.0,990.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,5.0,0.0,1.4,0.0,6.2,0.0,3.4,0.0,293.0,295.0,414.0,420.0,
39,60,12.0,32.0,31.0,0.0,600.0,,,5.9,3.9,2.1,0.5,9.1,5.6,2.7,1.2,32.0,26.0,349.0,361.0,
40,40,25.0,32.0,9.0,0.0,600.0,,,1.4,1.2,0.5,0.5,2.3,1.9,1.0,0.2,287.0,284.0,506.0,497.0,
41,42,7.0,32.0,5.0,0.0,600.0,,,0.9,0.7,0.4,0.1,1.3,0.8,0.6,0.3,323.0,322.0,574.0,583.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,1.0,304.0,297.0,
43,23,3.0,16.0,7.0,400.0,750.0,,,1.7,1.1,0.0,0.0,2.2,2.0,0.0,0.0,449.0,457.0,897.0,877.0,
44,11,14.0,32.0,18.0,0.0,600.0,,,3.5,2.5,1.0,0.2,4.5,3.1,2.1,1.1,227.0,230.0,351.0,349.0,
45,6,38.0,24.0,16.0,0.0,600.0,,,3.3,2.3,0.0,0.9,5.2,4.0,0.0,0.4,3.0,19.0,309.0,332.0,
46,2,48.0,24.0,1.0,400.0,750.0,,,0.2,0.1,0.1,0.0,0.3,0.2,0.1,0.0,318.0,333.0,814.0,821.0,
47,8,56.0,24.0,27.0,0.0,600.0,,,7.1,0.0,2.1,1.6,8.7,0.0,5.1,2.4,27.0,14.0,634.0,655.0,
48,13,52.0,8.0,36.0,0.0,600.0,,,0.0,14.4,0.0,0.0,0.0,21.6,0.0,0.0,182.0,166.0,968.0,987.0,
49,6,68.0,32.0,30.0,0.0,600.0,,,5.4,3.8,2.6,0.3,7.1,6.0,3.5,1.4,433.0,435.0,606.0,609.0,
50,47,47.0,24.0,13.0,400.0,750.0,,,3.5,0.0,1.5,0.3,4.5,0.0,2.5,0.8,255.0,208.0,922.0,928.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
