CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
83,37,31.0,16.0,14.0,0.0,576.0,,,10.0,4.0,0.0,953.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,18.0,0.0,394.0,519.0,
85,63,23.0,16.0,2.0,0.0,576.0,,,1.2,0.8,0.0,914.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,0.0,28.0,0.0,955.0,
87,12,24.0,16.0,13.0,0.0,576.0,,,8.1,4.9,350.0,480.0,
88,24,58.0,8.0,19.0,0.0,576.0,,,19.0,0.0,248.0,381.0,
89,67,5.0,8.0,25.0,0.0,576.0,,,0.0,25.0,0.0,945.0,
90,37,47.0,16.0,6.0,0.0,576.0,,,3.6,2.4,0.0,957.0,
91,49,42.0,16.0,13.0,0.0,576.0,,,9.0,4.0,0.0,956.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,9.0,5.0,13.0,141.0,
93,61,52.0,8.0,3.0,624.0,960.0,,,0.0,3.0,796.0,939.0,
94,57,48.0,8.0,23.0,0.0,576.0,,,23.0,0.0,0.0,934.0,
95,56,37.0,8.0,6.0,0.0,576.0,,,0.0,6.0,0.0,945.0,
96,55,54.0,8.0,26.0,0.0,576.0,,,26.0,0.0,0.0,943.0,
97,4,18.0,16.0,35.0,0.0,576.0,,,19.1,15.9,0.0,928.0,
98,26,52.0,16.0,9.0,0.0,576.0,,,6.0,3.0,0.0,935.0,
99,26,35.0,16.0,15.0,0.0,576.0,,,8.0,7.0,297.0,434.0,
100,31,67.0,16.0,3.0,624.0,960.0,,,1.9,1.1,807.0,932.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
