CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
14,5,45.0,16.0,10.0,0.0,576.0,,,2.6,1.4,3.6,2.4,7.0,28.0,478.0,472.0,
15,2,40.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,4.0,15.0,578.0,566.0,
16,0,40.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,213.0,196.0,429.0,417.0,
17,0,45.0,16.0,20.0,384.0,720.0,,,4.5,3.5,6.8,5.2,307.0,350.0,925.0,929.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,333.0,326.0,452.0,451.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,11.6,4.4,13.7,10.3,191.0,199.0,434.0,423.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,2.4,1.6,3.7,2.3,498.0,496.0,685.0,688.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,2.9,1.1,4.1,1.9,149.0,157.0,410.0,413.0,
22,40,15.0,8.0,40.0,0.0,576.0,,,0.0,16.0,0.0,24.0,235.0,259.0,626.0,609.0,
23,38,5.0,16.0,30.0,0.0,576.0,,,6.2,5.8,11.2,6.8,7.0,24.0,562.0,557.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,4.0,0.0,6.0,0.0,593.0,589.0,888.0,905.0,
25,35,5.0,8.0,20.0,384.0,720.0,,,0.0,8.0,0.0,12.0,294.0,320.0,919.0,917.0,
26,95,30.0,8.0,30.0,384.0,720.0,,,12.0,0.0,18.0,0.0,500.0,502.0,673.0,678.0,
27,95,35.0,16.0,20.0,0.0,576.0,,,5.4,2.6,7.5,4.5,16.0,30.0,714.0,711.0,
28,92,30.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,43.0,58.0,371.0,354.0,
29,90,35.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,117.0,112.0,385.0,381.0,
30,88,30.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,99.0,81.0,505.0,507.0,
31,88,35.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,94.0,98.0,364.0,356.0,
32,87,30.0,8.0,10.0,624.0,960.0,,,4.0,0.0,6.0,0.0,549.0,558.0,817.0,813.0,
33,85,25.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,14.0,8.0,674.0,688.0,
34,85,35.0,16.0,30.0,384.0,720.0,,,7.1,4.9,11.7,6.3,459.0,455.0,642.0,633.0,
35,67,85.0,8.0,20.0,384.0,720.0,,,0.0,8.0,0.0,12.0,367.0,383.0,955.0,937.0,
36,65,85.0,16.0,40.0,0.0,576.0,,,10.5,5.5,14.5,9.5,8.0,13.0,759.0,769.0,
37,65,82.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,513.0,524.0,708.0,716.0,
38,62,80.0,16.0,30.0,0.0,576.0,,,7.7,4.3,12.8,5.2,103.0,131.0,549.0,577.0,
39,60,80.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,11.0,29.0,809.0,820.0,
40,60,85.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,216.0,228.0,562.0,564.0,
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,184.0,188.0,708.0,675.0,
42,55,80.0,16.0,10.0,0.0,576.0,,,2.8,1.2,3.2,2.8,4.0,33.0,668.0,677.0,
43,55,85.0,16.0,20.0,384.0,720.0,,,6.0,2.0,7.5,4.5,536.0,543.0,730.0,727.0,
44,55,82.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,28.0,38.0,502.0,510.0,
45,20,82.0,16.0,10.0,0.0,576.0,,,2.3,1.7,3.6,2.4,11.0,16.0,698.0,678.0,
46,18,80.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,425.0,429.0,675.0,674.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,32.0,28.0,378.0,388.0,
48,42,5.0,16.0,10.0,624.0,960.0,,,2.8,1.2,3.4,2.6,610.0,624.0,923.0,918.0,
49,42,12.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,412.0,409.0,580.0,579.0,
50,72,35.0,16.0,30.0,384.0,720.0,,,7.3,4.7,12.2,5.8,459.0,458.0,674.0,676.0,
51,55,20.0,16.0,19.0,0.0,576.0,,,4.5,3.1,8.1,3.3,277.0,279.0,498.0,506.0,
52,25,30.0,16.0,3.0,0.0,576.0,,,0.7,0.5,0.9,0.9,92.0,83.0,379.0,382.0,
53,20,50.0,8.0,5.0,0.0,576.0,,,0.0,2.0,0.0,3.0,262.0,257.0,611.0,610.0,
54,55,60.0,8.0,16.0,384.0,720.0,,,0.0,6.4,0.0,9.6,565.0,567.0,769.0,765.0,
55,30,60.0,16.0,16.0,384.0,720.0,,,3.8,2.6,6.7,2.9,398.0,405.0,905.0,921.0,
56,50,35.0,8.0,19.0,384.0,720.0,,,0.0,7.6,0.0,11.4,396.0,398.0,871.0,837.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,9.2,0.0,13.8,0.0,325.0,334.0,567.0,566.0,
58,15,10.0,16.0,20.0,384.0,720.0,,,4.4,3.6,7.6,4.4,358.0,379.0,907.0,922.0,
59,10,20.0,16.0,19.0,0.0,576.0,,,4.9,2.7,6.5,4.9,25.0,20.0,479.0,493.0,
60,15,60.0,8.0,17.0,624.0,960.0,,,0.0,6.8,0.0,10.2,599.0,593.0,911.0,896.0,
61,45,65.0,16.0,9.0,0.0,576.0,,,2.5,1.1,3.1,2.3,219.0,220.0,413.0,417.0,
62,65,35.0,8.0,3.0,0.0,576.0,,,1.2,0.0,1.8,0.0,8.0,1.0,629.0,604.0,
63,65,20.0,8.0,6.0,0.0,576.0,,,0.0,2.4,0.0,3.6,22.0,14.0,381.0,355.0,
64,45,30.0,16.0,17.0,0.0,576.0,,,4.3,2.5,6.7,3.5,4.0,2.0,526.0,541.0,
65,35,40.0,8.0,16.0,0.0,576.0,,,0.0,6.4,0.0,9.6,11.0,3.0,592.0,624.0,
66,41,37.0,8.0,16.0,384.0,720.0,,,0.0,6.4,0.0,9.6,394.0,385.0,829.0,839.0,
67,64,42.0,8.0,9.0,0.0,576.0,,,3.6,0.0,5.4,0.0,68.0,99.0,559.0,547.0,
68,40,60.0,8.0,21.0,384.0,720.0,,,0.0,8.4,0.0,12.6,432.0,426.0,921.0,936.0,
69,31,52.0,8.0,27.0,0.0,576.0,,,0.0,10.8,0.0,16.2,0.0,3.0,568.0,557.0,
70,35,69.0,8.0,23.0,0.0,576.0,,,0.0,9.2,0.0,13.8,187.0,206.0,951.0,938.0,
71,65,55.0,16.0,14.0,0.0,576.0,,,3.7,1.9,5.6,2.8,190.0,191.0,407.0,406.0,
72,63,65.0,16.0,8.0,0.0,576.0,,,1.9,1.3,3.0,1.8,23.0,17.0,417.0,382.0,
73,2,60.0,16.0,5.0,0.0,576.0,,,1.3,0.7,1.8,1.2,237.0,238.0,448.0,452.0,
74,20,20.0,8.0,8.0,384.0,720.0,,,3.2,0.0,4.8,0.0,409.0,414.0,956.0,959.0,
75,5,5.0,16.0,16.0,0.0,576.0,,,3.4,3.0,6.2,3.4,181.0,174.0,412.0,404.0,
76,60,12.0,16.0,31.0,0.0,576.0,,,8.4,4.0,11.1,7.5,152.0,132.0,495.0,508.0,
77,23,3.0,8.0,7.0,384.0,720.0,,,2.8,0.0,4.2,0.0,325.0,339.0,924.0,915.0,
78,8,56.0,16.0,27.0,0.0,576.0,,,6.7,4.1,10.1,6.1,160.0,160.0,674.0,678.0,
79,6,68.0,16.0,30.0,0.0,576.0,,,8.2,3.8,10.9,7.1,235.0,242.0,575.0,568.0,
80,47,47.0,16.0,13.0,624.0,960.0,,,3.5,1.7,4.9,2.9,424.0,400.0,956.0,944.0,
81,49,58.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,360.0,364.0,466.0,467.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,3.6,0.0,5.4,0.0,84.0,68.0,349.0,361.0,
83,37,31.0,8.0,14.0,0.0,576.0,,,0.0,5.6,0.0,8.4,5.0,5.0,331.0,329.0,
84,57,29.0,16.0,18.0,0.0,576.0,,,4.2,3.0,7.7,3.1,284.0,299.0,629.0,615.0,
85,63,23.0,16.0,2.0,0.0,576.0,,,0.5,0.3,0.9,0.3,302.0,305.0,503.0,497.0,
86,21,24.0,16.0,28.0,0.0,576.0,,,7.8,3.4,9.9,6.9,330.0,316.0,495.0,485.0,
87,12,24.0,8.0,13.0,0.0,576.0,,,5.2,0.0,7.8,0.0,362.0,354.0,474.0,477.0,
88,24,58.0,16.0,19.0,0.0,576.0,,,4.7,2.9,6.6,4.8,77.0,78.0,561.0,561.0,
89,67,5.0,16.0,25.0,624.0,960.0,,,5.7,4.3,8.9,6.1,563.0,557.0,918.0,928.0,
90,37,47.0,16.0,6.0,0.0,576.0,,,1.4,1.0,2.0,1.6,320.0,318.0,521.0,528.0,
91,49,42.0,16.0,13.0,624.0,960.0,,,2.9,2.3,4.8,3.0,629.0,648.0,912.0,911.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,4.0,1.6,5.1,3.3,8.0,3.0,689.0,677.0,
93,61,52.0,16.0,3.0,384.0,720.0,,,0.7,0.5,1.3,0.5,249.0,237.0,953.0,941.0,
94,57,48.0,16.0,23.0,0.0,576.0,,,5.9,3.3,9.3,4.5,379.0,382.0,530.0,529.0,
95,56,37.0,16.0,6.0,0.0,576.0,,,1.4,1.0,2.4,1.2,11.0,4.0,326.0,305.0,
96,55,54.0,8.0,26.0,384.0,720.0,,,10.4,0.0,15.6,0.0,531.0,527.0,708.0,719.0,
97,4,18.0,16.0,35.0,384.0,720.0,,,9.6,4.4,13.6,7.4,533.0,535.0,667.0,675.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,0.0,3.6,0.0,5.4,103.0,94.0,371.0,371.0,
99,26,35.0,16.0,15.0,0.0,576.0,,,3.2,2.8,4.6,4.4,161.0,154.0,591.0,587.0,
100,31,67.0,16.0,3.0,384.0,720.0,,,0.7,0.5,1.1,0.7,204.0,241.0,955.0,942.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
