CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
61,45,65.0,16.0,9.0,0.0,576.0,,,5.0,4.0,253.0,381.0,
62,65,35.0,16.0,3.0,0.0,576.0,,,1.9,1.1,165.0,289.0,
63,65,20.0,8.0,6.0,0.0,576.0,,,0.0,6.0,37.0,160.0,
64,45,30.0,8.0,17.0,0.0,576.0,,,0.0,17.0,189.0,323.0,
65,35,40.0,8.0,16.0,0.0,576.0,,,0.0,16.0,5.0,136.0,
66,41,37.0,8.0,16.0,384.0,720.0,,,16.0,0.0,562.0,687.0,
67,64,42.0,16.0,9.0,0.0,576.0,,,4.9,4.1,259.0,388.0,
68,40,60.0,16.0,21.0,384.0,720.0,,,12.2,8.8,601.0,732.0,
69,31,52.0,16.0,27.0,0.0,576.0,,,15.5,11.5,154.0,284.0,
70,35,69.0,16.0,23.0,624.0,960.0,,,14.5,8.5,803.0,940.0,
71,65,55.0,8.0,14.0,0.0,576.0,,,0.0,14.0,234.0,369.0,
72,63,65.0,8.0,8.0,0.0,576.0,,,0.0,8.0,0.0,940.0,
73,2,60.0,8.0,5.0,0.0,576.0,,,5.0,0.0,282.0,411.0,
74,20,20.0,16.0,8.0,624.0,960.0,,,5.1,2.9,637.0,772.0,
75,5,5.0,16.0,16.0,0.0,576.0,,,9.5,6.5,0.0,917.0,
76,60,12.0,16.0,31.0,0.0,576.0,,,20.6,10.4,261.0,400.0,
77,23,3.0,8.0,7.0,624.0,960.0,,,7.0,0.0,753.0,889.0,
78,8,56.0,16.0,27.0,0.0,576.0,,,14.5,12.5,356.0,495.0,
79,6,68.0,16.0,30.0,0.0,576.0,,,20.0,10.0,350.0,474.0,
80,47,47.0,8.0,13.0,624.0,960.0,,,13.0,0.0,812.0,948.0,
81,49,58.0,16.0,10.0,0.0,576.0,,,6.7,3.3,347.0,485.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,9.0,0.0,0.0,937.0,
83,37,31.0,16.0,14.0,0.0,576.0,,,9.1,4.9,0.0,957.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,0.0,18.0,386.0,525.0,
85,63,23.0,16.0,2.0,0.0,576.0,,,1.2,0.8,0.0,950.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,28.0,0.0,339.0,473.0,
87,12,24.0,8.0,13.0,0.0,576.0,,,0.0,13.0,352.0,483.0,
88,24,58.0,16.0,19.0,0.0,576.0,,,12.0,7.0,253.0,386.0,
89,67,5.0,16.0,25.0,624.0,960.0,,,17.7,7.3,702.0,839.0,
90,37,47.0,8.0,6.0,0.0,576.0,,,6.0,0.0,356.0,480.0,
91,49,42.0,16.0,13.0,0.0,576.0,,,7.3,5.7,0.0,939.0,
92,53,43.0,8.0,14.0,0.0,576.0,,,14.0,0.0,11.0,140.0,
93,61,52.0,16.0,3.0,624.0,960.0,,,1.8,1.2,800.0,935.0,
94,57,48.0,8.0,23.0,0.0,576.0,,,0.0,23.0,0.0,937.0,
95,56,37.0,16.0,6.0,0.0,576.0,,,4.0,2.0,0.0,938.0,
96,55,54.0,8.0,26.0,0.0,576.0,,,26.0,0.0,0.0,936.0,
97,4,18.0,16.0,35.0,384.0,720.0,,,21.5,13.5,547.0,674.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,9.0,0.0,0.0,954.0,
99,26,35.0,8.0,15.0,0.0,576.0,,,0.0,15.0,301.0,435.0,
100,31,67.0,16.0,3.0,624.0,960.0,,,2.0,1.0,808.0,938.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
