CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
74,53,35.0,8.0,50.0,0.0,741.6,,,50.0,0.0,323.0,451.0,
75,45,65.0,16.0,20.0,803.4,1236.0,,,12.2,7.8,959.0,1112.0,
76,90,35.0,16.0,10.0,0.0,741.6,,,6.0,4.0,175.0,289.0,
77,88,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,528.0,683.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,13.3,6.7,78.0,213.0,
79,87,30.0,16.0,10.0,494.4,927.0,,,5.6,4.4,623.0,769.0,
80,85,25.0,8.0,10.0,494.4,927.0,,,10.0,0.0,740.0,855.0,
81,85,35.0,16.0,30.0,0.0,741.6,,,18.3,11.7,36.0,211.0,
82,75,55.0,8.0,20.0,0.0,741.6,,,20.0,0.0,342.0,453.0,
83,72,55.0,8.0,10.0,0.0,741.6,,,0.0,10.0,221.0,380.0,
84,70,58.0,16.0,20.0,0.0,741.6,,,11.5,8.5,420.0,561.0,
85,68,60.0,8.0,30.0,0.0,741.6,,,0.0,30.0,527.0,644.0,
86,66,55.0,16.0,10.0,0.0,741.6,,,5.4,4.6,133.0,274.0,
87,65,55.0,16.0,20.0,0.0,741.6,,,11.0,9.0,50.0,174.0,
88,65,60.0,16.0,30.0,0.0,741.6,,,19.0,11.0,614.0,747.0,
89,63,58.0,8.0,10.0,494.4,927.0,,,10.0,0.0,700.0,841.0,
90,60,55.0,8.0,10.0,0.0,741.6,,,0.0,10.0,15.0,148.0,
91,60,60.0,8.0,10.0,494.4,927.0,,,10.0,0.0,802.0,926.0,
92,67,85.0,16.0,20.0,0.0,741.6,,,11.3,8.7,320.0,484.0,
93,65,85.0,8.0,40.0,0.0,741.6,,,0.0,40.0,451.0,548.0,
94,65,82.0,16.0,10.0,0.0,741.6,,,6.3,3.7,249.0,370.0,
95,62,80.0,8.0,30.0,0.0,741.6,,,0.0,30.0,171.0,262.0,
96,60,80.0,8.0,10.0,0.0,741.6,,,0.0,10.0,58.0,199.0,
97,60,85.0,16.0,30.0,0.0,741.6,,,18.9,11.1,525.0,660.0,
98,58,75.0,8.0,20.0,0.0,741.6,,,0.0,20.0,30.0,146.0,
99,55,80.0,16.0,10.0,494.4,927.0,,,5.9,4.1,700.0,872.0,
100,55,85.0,8.0,20.0,494.4,927.0,,,0.0,20.0,594.0,779.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
