CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
43,33,35.0,32.0,10.0,0.0,741.6,,,1.6,1.4,0.9,0.1,2.7,1.5,1.2,0.6,12.0,10.0,154.0,149.0,
44,32,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,332.0,324.0,445.0,443.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,502.0,511.0,634.0,631.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,0.0,0.0,9.9,2.1,0.0,0.0,12.0,6.0,404.0,412.0,549.0,543.0,
47,30,35.0,24.0,10.0,803.4,1236.0,,,0.0,1.9,1.4,0.6,0.0,3.7,1.9,0.4,974.0,970.0,1138.0,1128.0,
48,28,30.0,32.0,10.0,0.0,741.6,,,1.7,1.1,0.8,0.3,2.5,1.7,1.5,0.3,594.0,588.0,733.0,731.0,
49,28,35.0,32.0,10.0,803.4,1236.0,,,1.5,1.2,0.9,0.4,2.6,1.7,1.2,0.5,957.0,965.0,1102.0,1099.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,775.0,770.0,923.0,913.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
