CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
50,72,35.0,16.0,30.0,96.0,180.0,,,19.9,10.1,69.0,198.0,
51,55,20.0,8.0,19.0,0.0,144.0,,,0.0,19.0,69.0,128.0,
52,25,30.0,8.0,3.0,0.0,144.0,,,3.0,0.0,17.0,149.0,
53,20,50.0,16.0,5.0,0.0,144.0,,,2.9,2.1,100.0,111.0,
54,55,60.0,16.0,16.0,96.0,180.0,,,9.8,6.2,123.0,184.0,
55,30,60.0,16.0,16.0,96.0,180.0,,,9.9,6.1,150.0,161.0,
56,50,35.0,16.0,19.0,96.0,180.0,,,13.9,5.1,130.0,161.0,
57,30,25.0,8.0,23.0,0.0,144.0,,,0.0,23.0,80.0,142.0,
58,15,10.0,8.0,20.0,156.0,240.0,,,20.0,0.0,172.0,182.0,
59,10,20.0,8.0,19.0,0.0,144.0,,,0.0,19.0,37.0,165.0,
60,15,60.0,8.0,17.0,156.0,240.0,,,17.0,0.0,133.0,208.0,
61,45,65.0,8.0,9.0,0.0,144.0,,,0.0,9.0,49.0,108.0,
62,65,35.0,8.0,3.0,0.0,144.0,,,0.0,3.0,61.0,72.0,
63,65,20.0,16.0,6.0,0.0,144.0,,,3.3,2.7,36.0,108.0,
64,45,30.0,8.0,17.0,0.0,144.0,,,17.0,0.0,51.0,83.0,
65,35,40.0,16.0,16.0,0.0,144.0,,,10.9,5.1,8.0,46.0,
66,41,37.0,16.0,16.0,96.0,180.0,,,8.5,7.5,134.0,161.0,
67,64,42.0,16.0,9.0,0.0,144.0,,,6.6,2.4,80.0,90.0,
68,40,60.0,16.0,21.0,96.0,180.0,,,13.0,8.0,144.0,175.0,
69,31,52.0,8.0,27.0,0.0,144.0,,,0.0,27.0,51.0,61.0,
70,35,69.0,16.0,23.0,156.0,240.0,,,15.0,8.0,169.0,213.0,
71,65,55.0,8.0,14.0,0.0,144.0,,,14.0,0.0,48.0,107.0,
72,63,65.0,8.0,8.0,0.0,144.0,,,0.0,8.0,27.0,153.0,
73,2,60.0,8.0,5.0,0.0,144.0,,,0.0,5.0,62.0,119.0,
74,20,20.0,16.0,8.0,96.0,180.0,,,5.1,2.9,150.0,162.0,
75,5,5.0,8.0,16.0,0.0,144.0,,,16.0,0.0,45.0,174.0,
76,60,12.0,8.0,31.0,0.0,144.0,,,0.0,31.0,84.0,95.0,
77,23,3.0,16.0,7.0,96.0,180.0,,,4.3,2.7,163.0,174.0,
78,8,56.0,8.0,27.0,0.0,144.0,,,0.0,27.0,88.0,119.0,
79,6,68.0,16.0,30.0,0.0,144.0,,,20.1,9.9,98.0,109.0,
80,47,47.0,16.0,13.0,156.0,240.0,,,7.9,5.1,190.0,222.0,
81,49,58.0,8.0,10.0,0.0,144.0,,,0.0,10.0,75.0,122.0,
82,27,43.0,16.0,9.0,0.0,144.0,,,5.1,3.9,12.0,140.0,
83,37,31.0,8.0,14.0,0.0,144.0,,,0.0,14.0,7.0,148.0,
84,57,29.0,8.0,18.0,0.0,144.0,,,18.0,0.0,106.0,117.0,
85,63,23.0,8.0,2.0,0.0,144.0,,,2.0,0.0,39.0,173.0,
86,21,24.0,8.0,28.0,0.0,144.0,,,28.0,0.0,74.0,129.0,
87,12,24.0,8.0,13.0,0.0,144.0,,,0.0,13.0,100.0,111.0,
88,24,58.0,16.0,19.0,0.0,144.0,,,12.0,7.0,65.0,97.0,
89,67,5.0,8.0,25.0,96.0,180.0,,,25.0,0.0,103.0,184.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,3.3,2.7,70.0,128.0,
91,49,42.0,8.0,13.0,96.0,180.0,,,13.0,0.0,88.0,217.0,
92,53,43.0,8.0,14.0,0.0,144.0,,,0.0,14.0,15.0,26.0,
93,61,52.0,8.0,3.0,156.0,240.0,,,0.0,3.0,172.0,210.0,
94,57,48.0,8.0,23.0,0.0,144.0,,,0.0,23.0,48.0,171.0,
95,56,37.0,16.0,6.0,0.0,144.0,,,4.3,1.7,13.0,142.0,
96,55,54.0,16.0,26.0,96.0,180.0,,,16.7,9.3,75.0,215.0,
97,4,18.0,8.0,35.0,96.0,180.0,,,35.0,0.0,108.0,159.0,
98,26,52.0,8.0,9.0,0.0,144.0,,,9.0,0.0,14.0,135.0,
99,26,35.0,16.0,15.0,0.0,144.0,,,10.5,4.5,87.0,97.0,
100,31,67.0,16.0,3.0,156.0,240.0,,,1.9,1.1,200.0,210.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
