CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
31,31,52.0,16.0,27.0,0.0,138.0,,,7.4,3.4,9.1,7.1,11.0,11.0,142.0,147.0,
32,35,69.0,16.0,23.0,92.0,172.5,,,6.1,3.1,7.8,6.0,55.0,65.0,192.0,197.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,0.0,4.4,0.0,6.6,22.0,15.0,170.0,168.0,
34,65,55.0,8.0,14.0,92.0,172.5,,,5.6,0.0,8.4,0.0,62.0,64.0,173.0,180.0,
35,63,65.0,16.0,8.0,0.0,138.0,,,2.2,1.0,2.6,2.2,45.0,43.0,184.0,186.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.3,0.7,2.0,1.0,38.0,28.0,190.0,190.0,
37,20,20.0,8.0,8.0,92.0,172.5,,,0.0,3.2,0.0,4.8,80.0,84.0,190.0,195.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,31.0,30.0,161.0,164.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,7.1,5.3,12.5,6.1,26.0,32.0,192.0,193.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,30.0,34.0,148.0,140.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,39.0,38.0,164.0,165.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,12.0,25.0,163.0,158.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,1.8,1.0,2.8,1.4,76.0,71.0,191.0,195.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,4.6,2.6,6.4,4.4,31.0,24.0,147.0,146.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,24.0,22.0,172.0,177.0,
46,2,48.0,8.0,1.0,92.0,172.5,,,0.4,0.0,0.6,0.0,54.0,55.0,184.0,191.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,5.8,5.0,9.0,7.2,19.0,19.0,177.0,178.0,
48,13,52.0,8.0,36.0,92.0,172.5,,,0.0,14.4,0.0,21.6,52.0,53.0,193.0,193.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,12.0,0.0,18.0,0.0,67.0,70.0,158.0,157.0,
50,47,47.0,16.0,13.0,92.0,172.5,,,3.6,1.6,4.2,3.6,71.0,64.0,192.0,188.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
