CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
38,5,5.0,24.0,16.0,0.0,600.0,,,4.4,0.0,1.6,0.5,6.1,0.0,1.9,1.6,222.0,221.0,492.0,493.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,0.0,12.4,0.0,0.0,0.0,18.6,0.0,0.0,9.0,31.0,287.0,278.0,
40,40,25.0,32.0,9.0,0.0,600.0,,,1.4,1.2,0.8,0.1,2.8,1.7,0.8,0.2,259.0,259.0,536.0,524.0,
41,42,7.0,32.0,5.0,0.0,600.0,,,0.8,0.7,0.3,0.1,1.3,0.9,0.5,0.3,316.0,324.0,583.0,577.0,
42,24,12.0,32.0,5.0,0.0,600.0,,,0.8,0.6,0.4,0.1,1.1,1.0,0.7,0.1,11.0,9.0,271.0,278.0,
43,23,3.0,24.0,7.0,400.0,750.0,,,1.7,0.0,0.9,0.3,2.8,0.0,0.8,0.6,535.0,522.0,798.0,791.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,0.0,0.0,6.4,0.8,0.0,0.0,9.4,1.4,162.0,156.0,426.0,428.0,
45,6,38.0,32.0,16.0,0.0,600.0,,,3.0,1.8,1.5,0.1,5.1,2.9,1.4,0.2,9.0,25.0,269.0,277.0,
46,2,48.0,16.0,1.0,400.0,750.0,,,0.3,0.0,0.1,0.0,0.4,0.0,0.2,0.0,442.0,436.0,715.0,705.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,0.0,0.0,0.0,10.8,0.0,0.0,0.0,16.2,40.0,26.0,299.0,308.0,
48,13,52.0,16.0,36.0,650.0,1000.0,,,0.0,11.5,0.0,2.9,0.0,16.9,0.0,4.7,720.0,696.0,965.0,971.0,
49,6,68.0,24.0,30.0,400.0,750.0,,,6.5,0.0,3.7,1.8,11.5,0.0,4.8,1.7,384.0,391.0,649.0,664.0,
50,47,47.0,24.0,13.0,400.0,750.0,,,3.0,2.1,0.0,0.1,3.8,3.1,0.0,0.9,471.0,459.0,731.0,727.0,
51,49,58.0,16.0,10.0,0.0,600.0,,,0.0,0.0,3.1,0.9,0.0,0.0,4.9,1.1,259.0,279.0,534.0,534.0,
52,27,43.0,8.0,9.0,0.0,600.0,,,3.6,0.0,0.0,0.0,5.4,0.0,0.0,0.0,93.0,98.0,362.0,360.0,
53,37,31.0,8.0,14.0,0.0,600.0,,,5.6,0.0,0.0,0.0,8.4,0.0,0.0,0.0,312.0,315.0,586.0,596.0,
54,57,29.0,24.0,18.0,400.0,750.0,,,3.7,3.2,0.0,0.3,5.5,4.3,0.0,1.0,563.0,563.0,825.0,818.0,
55,63,23.0,16.0,2.0,400.0,750.0,,,0.5,0.0,0.3,0.0,0.8,0.0,0.4,0.1,536.0,540.0,820.0,810.0,
56,53,12.0,24.0,6.0,400.0,750.0,,,1.3,1.0,0.0,0.1,2.1,1.4,0.0,0.1,499.0,515.0,778.0,762.0,
57,32,12.0,8.0,7.0,0.0,600.0,,,0.0,0.0,0.0,2.8,0.0,0.0,0.0,4.2,354.0,334.0,618.0,610.0,
58,36,26.0,24.0,18.0,650.0,1000.0,,,4.1,2.4,0.0,0.7,5.8,4.2,0.0,0.8,729.0,740.0,989.0,986.0,
59,21,24.0,8.0,28.0,0.0,600.0,,,0.0,0.0,11.2,0.0,0.0,0.0,16.8,0.0,3.0,10.0,273.0,271.0,
60,17,34.0,16.0,3.0,650.0,1000.0,,,0.9,0.0,0.3,0.0,1.2,0.0,0.6,0.0,663.0,662.0,923.0,934.0,
61,12,24.0,8.0,13.0,0.0,600.0,,,0.0,0.0,5.2,0.0,0.0,0.0,7.8,0.0,205.0,199.0,457.0,472.0,
62,24,58.0,8.0,19.0,0.0,600.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,91.0,89.0,364.0,364.0,
63,27,69.0,32.0,10.0,0.0,600.0,,,1.6,1.4,0.8,0.2,2.5,1.8,1.1,0.6,11.0,30.0,284.0,278.0,
64,15,77.0,32.0,9.0,0.0,600.0,,,1.4,1.1,0.7,0.4,2.3,1.6,1.2,0.3,138.0,147.0,407.0,402.0,
65,62,77.0,24.0,20.0,0.0,600.0,,,3.5,2.8,1.8,0.0,5.9,4.1,2.0,0.0,42.0,26.0,307.0,302.0,
66,49,73.0,24.0,25.0,400.0,750.0,,,0.0,4.7,3.5,1.8,0.0,9.3,4.8,0.9,520.0,512.0,768.0,773.0,
67,67,5.0,16.0,25.0,0.0,600.0,,,8.4,0.0,0.0,1.6,12.0,0.0,0.0,3.0,214.0,217.0,470.0,486.0,
68,56,39.0,32.0,36.0,400.0,750.0,,,6.0,4.6,2.8,1.0,9.4,5.7,4.1,2.3,569.0,557.0,815.0,835.0,
69,37,47.0,16.0,6.0,0.0,600.0,,,0.0,1.4,1.0,0.0,0.0,2.5,1.1,0.0,102.0,101.0,350.0,354.0,
70,37,56.0,8.0,5.0,650.0,1000.0,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,721.0,704.0,980.0,991.0,
71,57,68.0,8.0,15.0,0.0,600.0,,,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,182.0,193.0,459.0,454.0,
72,47,16.0,8.0,25.0,0.0,600.0,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,11.0,13.0,272.0,273.0,
73,44,17.0,24.0,9.0,0.0,600.0,,,0.0,1.8,1.1,0.7,0.0,2.9,1.9,0.7,232.0,234.0,490.0,475.0,
74,46,13.0,24.0,8.0,650.0,1000.0,,,1.3,1.2,0.8,0.0,2.3,1.5,1.0,0.0,613.0,620.0,879.0,874.0,
75,49,11.0,32.0,18.0,0.0,600.0,,,3.0,2.4,1.6,0.2,5.3,2.8,1.7,0.9,164.0,165.0,424.0,420.0,
76,49,42.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,207.0,191.0,467.0,459.0,
77,53,43.0,8.0,14.0,650.0,1000.0,,,0.0,5.6,0.0,0.0,0.0,8.4,0.0,0.0,719.0,710.0,973.0,974.0,
78,61,52.0,8.0,3.0,0.0,600.0,,,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,322.0,311.0,586.0,562.0,
79,57,48.0,32.0,23.0,0.0,600.0,,,4.5,2.8,1.3,0.6,6.2,3.9,2.2,1.4,303.0,303.0,570.0,557.0,
80,56,37.0,8.0,6.0,650.0,1000.0,,,0.0,0.0,0.0,2.4,0.0,0.0,0.0,3.6,704.0,721.0,971.0,980.0,
81,55,54.0,32.0,26.0,0.0,600.0,,,4.9,2.8,1.8,0.9,7.1,3.9,3.3,1.3,305.0,309.0,575.0,561.0,
82,15,47.0,8.0,16.0,0.0,600.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,104.0,89.0,368.0,346.0,
83,14,37.0,8.0,11.0,0.0,600.0,,,0.0,0.0,0.0,4.4,0.0,0.0,0.0,6.6,40.0,39.0,305.0,304.0,
84,11,31.0,16.0,7.0,0.0,600.0,,,2.2,0.0,0.6,0.0,2.8,0.0,1.4,0.0,347.0,333.0,618.0,598.0,
85,16,22.0,32.0,41.0,0.0,600.0,,,6.8,5.2,3.7,0.7,10.9,8.1,4.2,1.4,291.0,296.0,560.0,546.0,
86,4,18.0,24.0,35.0,0.0,600.0,,,7.3,4.8,0.0,1.9,10.5,8.7,0.0,1.8,299.0,283.0,558.0,552.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,0.0,0.0,10.4,0.0,0.0,0.0,15.6,0.0,304.0,306.0,577.0,566.0,
88,26,52.0,32.0,9.0,0.0,600.0,,,1.6,1.0,0.7,0.3,2.5,1.6,0.9,0.3,214.0,206.0,460.0,459.0,
89,26,35.0,24.0,15.0,650.0,1000.0,,,0.0,3.1,2.0,0.9,0.0,4.1,3.2,1.6,698.0,711.0,982.0,965.0,
90,31,67.0,32.0,3.0,0.0,600.0,,,0.5,0.3,0.3,0.1,0.7,0.5,0.4,0.2,306.0,319.0,583.0,576.0,
91,15,19.0,24.0,1.0,650.0,1000.0,,,0.2,0.1,0.1,0.0,0.3,0.2,0.1,0.0,664.0,668.0,934.0,930.0,
92,22,22.0,8.0,2.0,0.0,600.0,,,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.2,6.0,17.0,280.0,269.0,
93,18,24.0,16.0,22.0,650.0,1000.0,,,0.0,0.0,7.8,1.0,0.0,0.0,7.2,6.0,719.0,728.0,974.0,987.0,
94,26,27.0,32.0,27.0,0.0,600.0,,,5.6,3.5,1.4,0.3,7.0,5.3,2.9,1.0,339.0,334.0,597.0,595.0,
95,25,24.0,32.0,20.0,0.0,600.0,,,3.1,2.9,1.4,0.6,5.3,3.9,1.8,0.9,19.0,37.0,294.0,306.0,
96,22,27.0,8.0,11.0,400.0,750.0,,,4.4,0.0,0.0,0.0,6.6,0.0,0.0,0.0,523.0,529.0,781.0,791.0,
97,25,21.0,24.0,12.0,400.0,750.0,,,2.9,0.0,1.5,0.5,4.0,0.0,2.4,0.8,514.0,513.0,769.0,764.0,
98,19,21.0,16.0,10.0,0.0,600.0,,,3.0,0.0,1.0,0.0,3.9,0.0,2.1,0.0,108.0,108.0,369.0,369.0,
99,20,26.0,16.0,9.0,0.0,600.0,,,0.0,2.4,1.2,0.0,0.0,3.6,1.8,0.0,246.0,263.0,508.0,507.0,
100,18,18.0,8.0,17.0,650.0,1000.0,,,0.0,0.0,6.8,0.0,0.0,0.0,10.2,0.0,720.0,724.0,984.0,973.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
