CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
41,35,32.0,8.0,10.0,0.0,741.6,,,0.0,10.0,61.0,339.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,11.8,8.2,3.0,369.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,5.8,4.2,14.0,296.0,
44,32,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,261.0,501.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,429.0,694.0,
46,30,32.0,8.0,30.0,0.0,741.6,,,30.0,0.0,348.0,607.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,10.0,0.0,812.0,1142.0,
48,28,30.0,16.0,10.0,494.4,927.0,,,6.7,3.3,537.0,801.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,6.3,3.7,860.0,1144.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,10.0,0.0,695.0,992.0,
51,25,30.0,8.0,10.0,494.4,927.0,,,10.0,0.0,617.0,887.0,
52,25,35.0,16.0,10.0,803.4,1236.0,,,6.3,3.7,819.0,1056.0,
53,44,5.0,16.0,20.0,0.0,741.6,,,14.6,5.4,172.0,440.0,
54,42,10.0,16.0,40.0,0.0,741.6,,,22.2,17.8,54.0,368.0,
55,42,15.0,8.0,10.0,0.0,741.6,,,10.0,0.0,29.0,293.0,
56,40,5.0,16.0,30.0,0.0,741.6,,,17.8,12.2,290.0,531.0,
57,40,15.0,8.0,40.0,0.0,741.6,,,0.0,40.0,22.0,258.0,
58,38,5.0,16.0,30.0,0.0,741.6,,,17.3,12.7,351.0,631.0,
59,38,15.0,16.0,10.0,494.4,927.0,,,6.3,3.7,505.0,907.0,
60,35,5.0,16.0,20.0,0.0,741.6,,,11.1,8.9,450.0,750.0,
61,50,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,411.0,756.0,
62,50,35.0,8.0,20.0,0.0,741.6,,,20.0,0.0,181.0,403.0,
63,50,40.0,16.0,50.0,0.0,741.6,,,29.5,20.5,99.0,296.0,
64,48,30.0,16.0,10.0,494.4,927.0,,,6.6,3.4,523.0,797.0,
65,48,40.0,8.0,10.0,0.0,741.6,,,0.0,10.0,8.0,239.0,
66,47,35.0,8.0,10.0,494.4,927.0,,,10.0,0.0,742.0,954.0,
67,47,40.0,8.0,10.0,0.0,741.6,,,10.0,0.0,3.0,300.0,
68,45,30.0,8.0,10.0,494.4,927.0,,,10.0,0.0,668.0,850.0,
69,45,35.0,16.0,10.0,803.4,1236.0,,,6.3,3.7,830.0,1062.0,
70,95,30.0,16.0,30.0,0.0,741.6,,,21.9,8.1,262.0,573.0,
71,95,35.0,8.0,20.0,0.0,741.6,,,20.0,0.0,179.0,463.0,
72,53,30.0,16.0,10.0,0.0,741.6,,,6.8,3.2,352.0,608.0,
73,92,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,350.0,685.0,
74,53,35.0,8.0,50.0,0.0,741.6,,,0.0,50.0,256.0,516.0,
75,45,65.0,16.0,20.0,803.4,1236.0,,,11.0,9.0,846.0,1157.0,
76,90,35.0,8.0,10.0,0.0,741.6,,,10.0,0.0,107.0,356.0,
77,88,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,441.0,752.0,
78,88,35.0,8.0,20.0,0.0,741.6,,,20.0,0.0,47.0,314.0,
79,87,30.0,16.0,10.0,494.4,927.0,,,6.1,3.9,568.0,846.0,
80,85,25.0,16.0,10.0,494.4,927.0,,,6.5,3.5,683.0,907.0,
81,85,35.0,8.0,30.0,0.0,741.6,,,30.0,0.0,45.0,359.0,
82,75,55.0,8.0,20.0,0.0,741.6,,,20.0,0.0,283.0,500.0,
83,72,55.0,8.0,10.0,0.0,741.6,,,10.0,0.0,144.0,462.0,
84,70,58.0,16.0,20.0,0.0,741.6,,,13.9,6.1,355.0,638.0,
85,68,60.0,16.0,30.0,0.0,741.6,,,19.4,10.6,457.0,704.0,
86,66,55.0,16.0,10.0,0.0,741.6,,,6.5,3.5,50.0,352.0,
87,65,55.0,8.0,20.0,0.0,741.6,,,20.0,0.0,25.0,272.0,
88,65,60.0,16.0,30.0,494.4,927.0,,,19.3,10.7,532.0,821.0,
89,63,58.0,16.0,10.0,494.4,927.0,,,5.8,4.2,623.0,913.0,
90,60,55.0,16.0,10.0,0.0,741.6,,,5.8,4.2,16.0,279.0,
91,60,60.0,8.0,10.0,494.4,927.0,,,0.0,10.0,750.0,980.0,
92,67,85.0,8.0,20.0,0.0,741.6,,,0.0,20.0,236.0,565.0,
93,65,85.0,16.0,40.0,0.0,741.6,,,25.7,14.3,401.0,593.0,
94,65,82.0,16.0,10.0,0.0,741.6,,,5.9,4.1,205.0,422.0,
95,62,80.0,16.0,30.0,0.0,741.6,,,19.1,10.9,125.0,316.0,
96,60,80.0,8.0,10.0,0.0,741.6,,,0.0,10.0,16.0,298.0,
97,60,85.0,16.0,30.0,0.0,741.6,,,18.8,11.2,448.0,724.0,
98,58,75.0,8.0,20.0,0.0,741.6,,,20.0,0.0,27.0,268.0,
99,55,80.0,16.0,10.0,494.4,927.0,,,5.1,4.9,609.0,944.0,
100,55,85.0,8.0,20.0,494.4,927.0,,,0.0,20.0,506.0,851.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
