CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
56,53,12.0,8.0,6.0,92.0,172.5,,,0.0,6.0,118.0,153.0,
57,32,12.0,8.0,7.0,0.0,138.0,,,0.0,7.0,0.0,198.0,
58,36,26.0,16.0,18.0,149.5,230.0,,,10.1,7.9,180.0,211.0,
59,21,24.0,8.0,28.0,0.0,138.0,,,0.0,28.0,0.0,221.0,
60,17,34.0,16.0,3.0,0.0,138.0,,,1.8,1.2,0.0,207.0,
61,12,24.0,8.0,13.0,0.0,138.0,,,0.0,13.0,0.0,199.0,
62,24,58.0,8.0,19.0,0.0,138.0,,,0.0,19.0,45.0,78.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,0.0,10.0,0.0,203.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,9.0,0.0,62.0,96.0,
65,62,77.0,8.0,20.0,0.0,138.0,,,0.0,20.0,47.0,80.0,
66,49,73.0,16.0,25.0,92.0,172.5,,,16.2,8.8,116.0,150.0,
67,67,5.0,16.0,25.0,0.0,138.0,,,13.4,11.6,70.0,104.0,
68,56,39.0,8.0,36.0,92.0,172.5,,,0.0,36.0,132.0,164.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,3.8,2.2,38.0,71.0,
70,37,56.0,8.0,5.0,149.5,230.0,,,5.0,0.0,167.0,201.0,
71,57,68.0,16.0,15.0,0.0,138.0,,,10.1,4.9,0.0,193.0,
72,47,16.0,8.0,25.0,0.0,138.0,,,25.0,0.0,0.0,198.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,5.4,3.6,0.0,208.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,8.0,0.0,136.0,170.0,
75,49,11.0,8.0,18.0,0.0,138.0,,,0.0,18.0,0.0,198.0,
76,49,42.0,8.0,13.0,0.0,138.0,,,0.0,13.0,61.0,93.0,
77,53,43.0,16.0,14.0,149.5,230.0,,,9.6,4.4,169.0,202.0,
78,61,52.0,8.0,3.0,0.0,138.0,,,3.0,0.0,84.0,117.0,
79,57,48.0,16.0,23.0,0.0,138.0,,,13.0,10.0,82.0,112.0,
80,56,37.0,16.0,6.0,149.5,230.0,,,3.9,2.1,165.0,201.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,15.3,10.7,0.0,192.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,16.0,0.0,0.0,201.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,5.9,5.1,0.0,200.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,4.0,3.0,90.0,124.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,24.1,16.9,0.0,200.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,19.9,15.1,0.0,184.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,0.0,26.0,83.0,115.0,
88,26,52.0,16.0,9.0,0.0,138.0,,,4.8,4.2,64.0,94.0,
89,26,35.0,16.0,15.0,0.0,138.0,,,9.8,5.2,0.0,221.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,0.0,3.0,0.0,204.0,
91,15,19.0,8.0,1.0,0.0,138.0,,,1.0,0.0,0.0,210.0,
92,22,22.0,8.0,2.0,0.0,138.0,,,0.0,2.0,16.0,50.0,
93,18,24.0,16.0,22.0,149.5,230.0,,,15.2,6.8,168.0,199.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,16.3,10.7,0.0,222.0,
95,25,24.0,16.0,20.0,0.0,138.0,,,10.7,9.3,0.0,212.0,
96,22,27.0,8.0,11.0,0.0,138.0,,,11.0,0.0,0.0,213.0,
97,25,21.0,8.0,12.0,0.0,138.0,,,12.0,0.0,0.0,202.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,10.0,0.0,0.0,210.0,
99,20,26.0,8.0,9.0,0.0,138.0,,,0.0,9.0,70.0,103.0,
100,18,18.0,16.0,17.0,149.5,230.0,,,9.3,7.7,163.0,197.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
