CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
19,15,80.0,24.0,10.0,0.0,741.6,,,2.2,0.0,1.3,0.5,3.9,0.0,1.3,0.7,206.0,218.0,408.0,418.0,
20,30,50.0,24.0,10.0,0.0,741.6,,,1.7,1.5,0.8,0.0,3.0,1.8,1.2,0.0,10.0,3.0,193.0,199.0,
21,30,52.0,16.0,20.0,803.4,1236.0,,,6.9,0.0,0.0,1.1,10.1,0.0,0.0,1.9,848.0,850.0,1035.0,1031.0,
22,28,52.0,24.0,20.0,494.4,927.0,,,4.7,0.0,2.4,0.9,7.4,0.0,3.9,0.7,754.0,748.0,952.0,943.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,659.0,655.0,848.0,863.0,
24,25,50.0,32.0,10.0,0.0,741.6,,,1.7,1.2,0.8,0.2,2.5,1.7,1.3,0.5,6.0,15.0,205.0,205.0,
25,25,52.0,32.0,40.0,0.0,741.6,,,6.7,4.7,3.9,0.7,10.7,7.5,3.6,2.2,106.0,92.0,292.0,290.0,
26,25,55.0,32.0,10.0,494.4,927.0,,,1.9,1.3,0.5,0.3,2.1,1.9,1.4,0.5,566.0,570.0,756.0,759.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,2.5,0.0,1.5,0.0,3.9,0.0,2.1,0.0,195.0,198.0,382.0,380.0,
28,23,55.0,24.0,20.0,0.0,741.6,,,4.0,3.5,0.0,0.5,5.9,4.4,0.0,1.7,472.0,480.0,660.0,678.0,
29,20,50.0,32.0,10.0,0.0,741.6,,,1.7,1.3,0.7,0.3,2.5,1.7,1.3,0.4,277.0,274.0,482.0,481.0,
30,20,55.0,32.0,10.0,0.0,741.6,,,1.7,1.3,0.9,0.1,2.6,2.1,1.1,0.3,384.0,370.0,568.0,576.0,
31,10,35.0,24.0,20.0,0.0,741.6,,,5.2,0.0,1.6,1.2,7.7,0.0,3.6,0.7,125.0,119.0,323.0,320.0,
32,10,40.0,32.0,30.0,0.0,741.6,,,4.9,3.5,2.0,1.5,7.1,6.4,3.8,0.7,30.0,27.0,214.0,221.0,
33,8,40.0,16.0,40.0,0.0,741.6,,,9.1,6.9,0.0,0.0,12.6,11.4,0.0,0.0,32.0,33.0,230.0,219.0,
34,8,45.0,24.0,20.0,494.4,927.0,,,5.7,0.0,2.0,0.3,6.8,0.0,3.2,2.0,689.0,683.0,880.0,878.0,
35,5,35.0,24.0,10.0,0.0,741.6,,,2.4,0.0,0.9,0.6,3.8,0.0,1.7,0.5,224.0,221.0,413.0,417.0,
36,5,45.0,8.0,10.0,494.4,927.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,590.0,587.0,783.0,799.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,319.0,319.0,514.0,507.0,
38,0,40.0,32.0,30.0,0.0,741.6,,,4.6,4.2,2.8,0.3,8.5,4.6,3.6,1.4,399.0,397.0,593.0,603.0,
39,0,45.0,24.0,20.0,0.0,741.6,,,4.2,2.7,0.0,1.2,6.9,4.8,0.0,0.3,489.0,499.0,694.0,687.0,
40,35,30.0,24.0,10.0,0.0,741.6,,,2.1,0.0,1.4,0.6,4.2,0.0,1.4,0.4,192.0,203.0,391.0,396.0,
41,35,32.0,24.0,10.0,0.0,741.6,,,0.0,1.8,1.5,0.7,0.0,4.2,1.5,0.3,105.0,111.0,301.0,302.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,0.0,0.0,5.3,2.7,0.0,0.0,8.0,4.0,11.0,14.0,208.0,205.0,
43,33,35.0,32.0,10.0,0.0,741.6,,,1.8,1.1,0.7,0.4,2.6,1.6,1.3,0.4,13.0,15.0,210.0,207.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,3.4,0.0,0.0,0.6,4.7,0.0,0.0,1.3,279.0,283.0,488.0,494.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,0.0,3.6,0.0,0.4,0.0,4.7,0.0,1.3,477.0,469.0,666.0,661.0,
46,30,32.0,32.0,30.0,0.0,741.6,,,5.9,3.2,2.6,0.3,7.5,5.5,3.7,1.3,375.0,378.0,573.0,578.0,
47,30,35.0,32.0,10.0,803.4,1236.0,,,1.9,1.2,0.5,0.4,2.6,1.7,1.3,0.4,942.0,931.0,1128.0,1140.0,
48,28,30.0,32.0,10.0,494.4,927.0,,,1.7,1.2,0.6,0.4,2.9,1.8,0.9,0.4,571.0,562.0,771.0,761.0,
49,28,35.0,32.0,10.0,803.4,1236.0,,,1.9,1.3,0.6,0.1,2.6,1.8,1.0,0.5,929.0,940.0,1142.0,1124.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,752.0,750.0,942.0,952.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
