CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
36,2,60.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,38.0,27.0,221.0,208.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,3.2,0.0,4.8,0.0,0.0,0.0,997.0,995.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,4.0,2.4,6.0,3.6,302.0,292.0,414.0,405.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,12.4,0.0,18.6,0.0,23.0,27.0,224.0,227.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,2.0,1.6,3.3,2.1,352.0,357.0,437.0,442.0,
41,42,7.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,395.0,387.0,515.0,512.0,
42,24,12.0,16.0,5.0,0.0,600.0,,,1.3,0.7,1.7,1.3,16.0,10.0,182.0,179.0,
43,23,3.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,4.2,0.0,0.0,998.0,955.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,5.2,2.0,7.3,3.5,231.0,222.0,344.0,346.0,
45,6,38.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,16.0,16.0,189.0,194.0,
46,2,48.0,16.0,1.0,0.0,600.0,,,0.2,0.2,0.3,0.3,0.0,0.0,1000.0,999.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,8.0,2.8,9.8,6.4,0.0,0.0,971.0,957.0,
48,13,52.0,8.0,36.0,0.0,600.0,,,0.0,14.4,0.0,21.6,0.0,0.0,967.0,973.0,
49,6,68.0,8.0,30.0,0.0,600.0,,,12.0,0.0,18.0,0.0,499.0,497.0,541.0,540.0,
50,47,47.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,0.0,0.0,989.0,992.0,
51,49,58.0,16.0,10.0,0.0,600.0,,,2.4,1.6,3.8,2.2,0.0,0.0,968.0,993.0,
52,27,43.0,16.0,9.0,0.0,600.0,,,2.5,1.1,3.5,1.9,0.0,0.0,1000.0,987.0,
53,37,31.0,16.0,14.0,0.0,600.0,,,3.3,2.3,5.8,2.6,410.0,410.0,490.0,493.0,
54,57,29.0,8.0,18.0,0.0,600.0,,,7.2,0.0,10.8,0.0,0.0,0.0,984.0,978.0,
55,63,23.0,16.0,2.0,400.0,750.0,,,0.5,0.3,0.6,0.6,620.0,617.0,742.0,740.0,
56,53,12.0,16.0,6.0,400.0,750.0,,,1.4,1.0,2.5,1.1,582.0,583.0,700.0,694.0,
57,32,12.0,16.0,7.0,0.0,600.0,,,1.5,1.3,2.7,1.5,0.0,0.0,983.0,968.0,
58,36,26.0,16.0,18.0,650.0,1000.0,,,3.9,3.3,5.9,4.9,838.0,837.0,991.0,989.0,
59,21,24.0,16.0,28.0,0.0,600.0,,,6.0,5.2,10.4,6.4,0.0,0.0,983.0,991.0,
60,17,34.0,16.0,3.0,0.0,600.0,,,0.6,0.6,0.9,0.9,0.0,0.0,993.0,986.0,
61,12,24.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,0.0,0.0,970.0,976.0,
62,24,58.0,8.0,19.0,0.0,600.0,,,7.6,0.0,11.4,0.0,154.0,160.0,315.0,310.0,
63,27,69.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,0.0,0.0,956.0,958.0,
64,15,77.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,213.0,210.0,335.0,338.0,
65,62,77.0,16.0,20.0,0.0,600.0,,,4.8,3.2,6.9,5.1,44.0,43.0,195.0,188.0,
66,49,73.0,8.0,25.0,400.0,750.0,,,0.0,10.0,0.0,15.0,592.0,589.0,695.0,694.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,0.0,10.0,0.0,15.0,284.0,290.0,409.0,405.0,
68,56,39.0,8.0,36.0,400.0,750.0,,,0.0,14.4,0.0,21.6,632.0,631.0,753.0,759.0,
69,37,47.0,8.0,6.0,0.0,600.0,,,0.0,2.4,0.0,3.6,160.0,153.0,297.0,303.0,
70,37,56.0,8.0,5.0,650.0,1000.0,,,2.0,0.0,3.0,0.0,773.0,771.0,978.0,974.0,
71,57,68.0,16.0,15.0,0.0,600.0,,,3.7,2.3,5.6,3.4,0.0,0.0,997.0,950.0,
72,47,16.0,16.0,25.0,0.0,600.0,,,5.3,4.7,8.7,6.3,0.0,0.0,978.0,982.0,
73,44,17.0,16.0,9.0,0.0,600.0,,,2.1,1.5,3.2,2.2,0.0,0.0,989.0,994.0,
74,46,13.0,8.0,8.0,650.0,1000.0,,,3.2,0.0,4.8,0.0,674.0,674.0,812.0,814.0,
75,49,11.0,16.0,18.0,0.0,600.0,,,3.9,3.3,6.3,4.5,0.0,0.0,1000.0,977.0,
76,49,42.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,286.0,290.0,377.0,380.0,
77,53,43.0,16.0,14.0,650.0,1000.0,,,3.8,1.8,5.3,3.1,813.0,815.0,964.0,957.0,
78,61,52.0,16.0,3.0,0.0,600.0,,,0.8,0.4,1.2,0.6,378.0,379.0,510.0,506.0,
79,57,48.0,16.0,23.0,0.0,600.0,,,5.5,3.7,9.1,4.7,385.0,383.0,472.0,468.0,
80,56,37.0,16.0,6.0,650.0,1000.0,,,1.4,1.0,2.3,1.3,836.0,831.0,977.0,969.0,
81,55,54.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,0.0,0.0,973.0,984.0,
82,15,47.0,16.0,16.0,0.0,600.0,,,4.2,2.2,5.5,4.1,0.0,0.0,986.0,971.0,
83,14,37.0,16.0,11.0,0.0,600.0,,,2.7,1.7,4.5,2.1,0.0,0.0,970.0,1000.0,
84,11,31.0,8.0,7.0,0.0,600.0,,,2.8,0.0,4.2,0.0,433.0,436.0,513.0,512.0,
85,16,22.0,8.0,41.0,0.0,600.0,,,0.0,16.4,0.0,24.6,0.0,0.0,986.0,981.0,
86,4,18.0,16.0,35.0,0.0,600.0,,,7.8,6.2,12.3,8.7,0.0,0.0,960.0,994.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,10.4,0.0,15.6,0.0,419.0,419.0,448.0,447.0,
88,26,52.0,16.0,9.0,0.0,600.0,,,2.3,1.3,2.9,2.5,276.0,276.0,392.0,388.0,
89,26,35.0,16.0,15.0,0.0,600.0,,,3.8,2.2,5.7,3.3,0.0,0.0,995.0,987.0,
90,31,67.0,8.0,3.0,0.0,600.0,,,0.0,1.2,0.0,1.8,0.0,0.0,968.0,999.0,
91,15,19.0,8.0,1.0,0.0,600.0,,,0.0,0.4,0.0,0.6,0.0,0.0,983.0,994.0,
92,22,22.0,8.0,2.0,0.0,600.0,,,0.0,0.8,0.0,1.2,11.0,13.0,183.0,183.0,
93,18,24.0,8.0,22.0,650.0,1000.0,,,0.0,8.8,0.0,13.2,796.0,799.0,972.0,983.0,
94,26,27.0,16.0,27.0,0.0,600.0,,,6.8,4.0,9.9,6.3,0.0,0.0,994.0,998.0,
95,25,24.0,16.0,20.0,0.0,600.0,,,5.4,2.6,8.3,3.7,0.0,0.0,991.0,987.0,
96,22,27.0,16.0,11.0,0.0,600.0,,,2.5,1.9,3.9,2.7,0.0,0.0,994.0,982.0,
97,25,21.0,16.0,12.0,0.0,600.0,,,2.8,2.0,4.8,2.4,0.0,0.0,978.0,994.0,
98,19,21.0,16.0,10.0,0.0,600.0,,,2.6,1.4,3.4,2.6,0.0,0.0,979.0,986.0,
99,20,26.0,16.0,9.0,0.0,600.0,,,2.0,1.6,3.6,1.8,330.0,323.0,434.0,434.0,
100,18,18.0,16.0,17.0,650.0,1000.0,,,4.1,2.7,5.6,4.6,788.0,788.0,973.0,968.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
