CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
40,60,85.0,16.0,30.0,0.0,144.0,,,7.4,4.6,12.5,5.5,84.0,85.0,118.0,116.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,5.3,2.7,8.1,3.9,91.0,90.0,123.0,123.0,
42,55,80.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,30.0,31.0,66.0,64.0,
43,55,85.0,8.0,20.0,96.0,180.0,,,8.0,0.0,12.0,0.0,126.0,127.0,161.0,159.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,2.8,1.2,3.7,2.3,62.0,61.0,96.0,97.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,37.0,35.0,70.0,68.0,
46,18,80.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.1,2.9,110.0,110.0,145.0,146.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,45.0,43.0,76.0,77.0,
48,42,5.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,0.0,0.0,200.0,193.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,2.7,1.3,3.8,2.2,104.0,103.0,136.0,135.0,
50,72,35.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,0.0,0.0,212.0,206.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
