CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
83,37,31.0,16.0,14.0,0.0,576.0,,,9.4,4.6,14.0,343.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,0.0,18.0,282.0,618.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,0.0,2.0,315.0,495.0,
86,21,24.0,16.0,28.0,0.0,576.0,,,16.4,11.6,324.0,490.0,
87,12,24.0,16.0,13.0,0.0,576.0,,,7.7,5.3,354.0,472.0,
88,24,58.0,8.0,19.0,0.0,576.0,,,0.0,19.0,64.0,539.0,
89,67,5.0,16.0,25.0,624.0,960.0,,,17.7,7.3,544.0,927.0,
90,37,47.0,16.0,6.0,0.0,576.0,,,4.4,1.6,306.0,519.0,
91,49,42.0,16.0,13.0,624.0,960.0,,,8.1,4.9,649.0,915.0,
92,53,43.0,8.0,14.0,0.0,576.0,,,14.0,0.0,13.0,715.0,
93,61,52.0,16.0,3.0,384.0,720.0,,,2.0,1.0,261.0,935.0,
94,57,48.0,8.0,23.0,0.0,576.0,,,0.0,23.0,383.0,526.0,
95,56,37.0,16.0,6.0,0.0,576.0,,,4.4,1.6,4.0,320.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,16.5,9.5,532.0,718.0,
97,4,18.0,16.0,35.0,384.0,720.0,,,20.5,14.5,538.0,667.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,9.0,0.0,100.0,366.0,
99,26,35.0,8.0,15.0,0.0,576.0,,,15.0,0.0,170.0,592.0,
100,31,67.0,8.0,3.0,384.0,720.0,,,0.0,3.0,253.0,941.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
