CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
19,15,80.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,1830.0,2011.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,5.5,4.5,6.0,173.0,
21,30,56.0,16.0,20.0,0.0,2034.0,,,13.6,6.4,0.0,3293.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,10.9,9.1,11.0,188.0,
23,14,66.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1629.0,1814.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,114.0,276.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,40.0,0.0,2500.0,2679.0,
26,8,62.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3389.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,204.0,378.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1436.0,1612.0,
29,20,50.0,16.0,10.0,0.0,2034.0,,,7.1,2.9,395.0,568.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,6.3,3.7,287.0,477.0,
31,10,35.0,16.0,20.0,0.0,2034.0,,,11.9,8.1,0.0,3297.0,
32,10,40.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,591.0,768.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,24.4,15.6,685.0,861.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3362.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,861.0,1046.0,
36,5,45.0,16.0,10.0,0.0,2034.0,,,5.2,4.8,1248.0,1420.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,12.2,7.8,0.0,3339.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,19.0,11.0,1058.0,1239.0,
39,0,45.0,16.0,20.0,0.0,2034.0,,,13.7,6.3,1144.0,1326.0,
40,36,18.0,16.0,10.0,0.0,2034.0,,,5.5,4.5,1816.0,1987.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2749.0,2919.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,20.0,0.0,2652.0,2841.0,
43,33,35.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2564.0,2738.0,
44,32,20.0,16.0,10.0,1356.0,2542.5,,,6.4,3.6,1912.0,2075.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,2098.0,2271.0,
46,34,25.0,16.0,30.0,1356.0,2542.5,,,18.4,11.6,1994.0,2182.0,
47,30,35.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2475.0,2645.0,
48,36,40.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3303.0,
49,48,20.0,16.0,10.0,0.0,2034.0,,,6.2,3.8,962.0,1141.0,
50,26,32.0,16.0,10.0,0.0,2034.0,,,5.9,4.1,0.0,3320.0,
51,25,30.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,2198.0,2370.0,
52,25,35.0,16.0,10.0,0.0,2034.0,,,6.0,4.0,0.0,3295.0,
53,44,5.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1255.0,1428.0,
54,42,10.0,8.0,40.0,0.0,2034.0,,,40.0,0.0,1160.0,1334.0,
55,42,15.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1059.0,1238.0,
56,40,5.0,16.0,30.0,0.0,2034.0,,,16.6,13.4,1345.0,1511.0,
57,38,15.0,8.0,40.0,0.0,2034.0,,,40.0,0.0,1715.0,1892.0,
58,38,5.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,1430.0,1615.0,
59,38,10.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3282.0,
60,35,5.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1521.0,1704.0,
61,50,30.0,16.0,10.0,0.0,2034.0,,,6.2,3.8,400.0,561.0,
62,50,35.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,110.0,287.0,
63,50,40.0,8.0,50.0,0.0,2034.0,,,0.0,50.0,16.0,188.0,
64,48,30.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,480.0,668.0,
65,44,25.0,16.0,10.0,0.0,2034.0,,,5.8,4.2,870.0,1039.0,
66,47,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,576.0,761.0,
67,47,40.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,10.0,184.0,
68,42,30.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,775.0,942.0,
69,45,35.0,16.0,10.0,0.0,2034.0,,,6.8,3.2,679.0,844.0,
70,95,30.0,16.0,30.0,1356.0,2542.5,,,19.1,10.9,2319.0,2495.0,
71,95,35.0,8.0,20.0,1356.0,2542.5,,,20.0,0.0,2224.0,2400.0,
72,53,30.0,16.0,10.0,0.0,2034.0,,,5.9,4.1,0.0,3319.0,
73,92,30.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2408.0,2584.0,
74,53,35.0,16.0,50.0,0.0,2034.0,,,35.9,14.1,201.0,384.0,
75,45,65.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3311.0,
76,90,35.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,2115.0,2293.0,
77,72,45.0,16.0,10.0,2203.5,3390.0,,,5.3,4.7,2891.0,3076.0,
78,78,40.0,16.0,20.0,2203.5,3390.0,,,13.5,6.5,2794.0,2973.0,
79,87,30.0,16.0,10.0,2203.5,3390.0,,,6.0,4.0,2607.0,2778.0,
80,85,25.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2499.0,2688.0,
81,85,35.0,8.0,30.0,2203.5,3390.0,,,30.0,0.0,2693.0,2875.0,
82,75,55.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3364.0,
83,72,55.0,16.0,10.0,0.0,2034.0,,,6.8,3.2,0.0,3334.0,
84,70,58.0,16.0,20.0,0.0,2034.0,,,12.7,7.3,1627.0,1816.0,
85,86,46.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,0.0,3350.0,
86,66,55.0,16.0,10.0,0.0,2034.0,,,6.6,3.4,1723.0,1912.0,
87,64,46.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,3087.0,3262.0,
88,65,60.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,1543.0,1719.0,
89,56,64.0,16.0,10.0,0.0,2034.0,,,5.4,4.6,1354.0,1530.0,
90,60,55.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,3110.0,3281.0,
91,60,60.0,16.0,10.0,0.0,2034.0,,,5.5,4.5,0.0,3307.0,
92,67,85.0,16.0,20.0,0.0,2034.0,,,13.4,6.6,693.0,866.0,
93,42,58.0,16.0,40.0,0.0,2034.0,,,21.8,18.2,3.0,181.0,
94,65,82.0,16.0,10.0,0.0,2034.0,,,6.3,3.7,0.0,3298.0,
95,62,80.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,0.0,3270.0,
96,62,40.0,16.0,10.0,0.0,2034.0,,,6.2,3.8,0.0,3372.0,
97,60,85.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,581.0,763.0,
98,58,75.0,16.0,20.0,0.0,2034.0,,,10.5,9.5,0.0,3367.0,
99,55,80.0,16.0,10.0,0.0,2034.0,,,6.3,3.7,394.0,574.0,
100,55,85.0,16.0,20.0,0.0,2034.0,,,13.3,6.7,487.0,676.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
