CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
88,26,52.0,24.0,9.0,0.0,600.0,,,2.0,1.4,0.0,0.2,3.0,2.0,0.0,0.4,114.0,108.0,581.0,557.0,
89,26,35.0,32.0,15.0,650.0,1000.0,,,2.7,1.7,1.4,0.2,4.1,2.7,1.9,0.3,645.0,624.0,994.0,998.0,
90,31,67.0,32.0,3.0,0.0,600.0,,,0.6,0.4,0.2,0.1,0.8,0.5,0.4,0.2,328.0,345.0,535.0,544.0,
91,15,19.0,16.0,1.0,650.0,1000.0,,,0.0,0.3,0.1,0.0,0.0,0.3,0.2,0.1,666.0,664.0,949.0,945.0,
92,22,22.0,24.0,2.0,0.0,600.0,,,0.3,0.3,0.2,0.0,0.5,0.4,0.3,0.0,8.0,0.0,737.0,688.0,
93,18,24.0,8.0,22.0,400.0,750.0,,,0.0,0.0,0.0,8.8,0.0,0.0,0.0,13.2,330.0,337.0,975.0,981.0,
94,26,27.0,8.0,27.0,0.0,600.0,,,10.8,0.0,0.0,0.0,16.2,0.0,0.0,0.0,399.0,394.0,545.0,536.0,
95,25,24.0,32.0,20.0,0.0,600.0,,,3.4,2.3,1.6,0.7,5.4,4.0,2.0,0.6,17.0,5.0,304.0,313.0,
96,22,27.0,8.0,11.0,400.0,750.0,,,0.0,0.0,4.4,0.0,0.0,0.0,6.6,0.0,549.0,554.0,732.0,744.0,
97,25,21.0,16.0,12.0,400.0,750.0,,,0.0,0.0,3.0,1.8,0.0,0.0,6.3,0.9,577.0,577.0,704.0,710.0,
98,19,21.0,8.0,10.0,0.0,600.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,99.0,98.0,391.0,383.0,
99,20,26.0,8.0,9.0,0.0,600.0,,,0.0,0.0,3.6,0.0,0.0,0.0,5.4,0.0,155.0,155.0,594.0,609.0,
100,18,18.0,32.0,17.0,400.0,750.0,,,2.9,2.2,1.4,0.3,4.8,2.6,1.9,0.9,260.0,231.0,992.0,983.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
