CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
36,65,85.0,32.0,40.0,0.0,576.0,,,7.7,5.0,2.5,0.8,10.2,7.4,4.2,2.2,0.0,0.0,917.0,912.0,
37,65,82.0,24.0,10.0,0.0,576.0,,,2.3,1.4,0.0,0.3,3.2,2.1,0.0,0.7,0.0,0.0,939.0,928.0,
38,62,80.0,32.0,30.0,0.0,576.0,,,5.2,3.4,2.2,1.2,7.0,6.5,3.2,1.3,270.0,277.0,404.0,403.0,
39,60,80.0,8.0,10.0,0.0,576.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,937.0,956.0,
40,60,85.0,16.0,30.0,0.0,576.0,,,10.3,0.0,0.0,1.7,15.2,0.0,0.0,2.8,0.0,0.0,931.0,956.0,
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,941.0,929.0,
42,55,80.0,32.0,10.0,0.0,576.0,,,1.8,1.3,0.8,0.1,2.6,2.0,0.9,0.5,0.0,0.0,924.0,920.0,
43,55,85.0,32.0,20.0,0.0,576.0,,,3.0,2.9,1.3,0.9,4.8,4.1,1.8,1.2,0.0,0.0,923.0,921.0,
44,55,82.0,16.0,10.0,0.0,576.0,,,2.3,1.7,0.0,0.0,3.6,2.4,0.0,0.0,205.0,206.0,339.0,347.0,
45,20,82.0,8.0,10.0,0.0,576.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,928.0,936.0,
46,18,80.0,32.0,10.0,0.0,576.0,,,2.0,1.2,0.7,0.1,2.8,2.0,0.8,0.4,0.0,0.0,930.0,950.0,
47,2,45.0,32.0,10.0,0.0,576.0,,,1.7,1.2,0.8,0.3,2.9,1.8,0.8,0.5,0.0,0.0,956.0,958.0,
48,42,5.0,32.0,10.0,0.0,576.0,,,1.5,1.2,0.8,0.4,2.5,1.9,1.1,0.6,0.0,0.0,926.0,950.0,
49,42,12.0,24.0,10.0,0.0,576.0,,,1.9,1.3,0.9,0.0,2.9,2.1,1.0,0.0,0.0,0.0,918.0,947.0,
50,72,35.0,32.0,30.0,0.0,576.0,,,4.7,3.8,2.1,1.4,8.0,5.6,3.2,1.2,0.0,0.0,923.0,949.0,
51,55,20.0,32.0,19.0,0.0,576.0,,,3.3,2.1,1.8,0.3,5.5,3.7,1.8,0.4,0.0,0.0,936.0,953.0,
52,25,30.0,32.0,3.0,0.0,576.0,,,0.5,0.4,0.2,0.1,0.8,0.5,0.4,0.1,0.0,0.0,947.0,928.0,
53,20,50.0,24.0,5.0,0.0,576.0,,,1.0,0.8,0.0,0.2,1.5,1.2,0.0,0.3,367.0,372.0,501.0,506.0,
54,55,60.0,24.0,16.0,0.0,576.0,,,0.0,3.7,2.3,0.4,0.0,4.9,3.1,1.6,0.0,0.0,931.0,948.0,
55,30,60.0,8.0,16.0,384.0,720.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,589.0,595.0,729.0,725.0,
56,50,35.0,24.0,19.0,0.0,576.0,,,3.6,2.6,1.4,0.0,5.1,3.8,2.5,0.0,0.0,0.0,956.0,935.0,
57,30,25.0,24.0,23.0,0.0,576.0,,,4.9,3.9,0.0,0.4,8.2,5.2,0.0,0.4,0.0,0.0,934.0,936.0,
58,15,10.0,8.0,20.0,624.0,960.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,775.0,778.0,909.0,913.0,
59,10,20.0,16.0,19.0,0.0,576.0,,,0.0,0.0,4.4,3.2,0.0,0.0,8.2,3.2,0.0,0.0,946.0,932.0,
60,15,60.0,32.0,17.0,0.0,576.0,,,3.1,2.1,1.4,0.3,5.0,2.9,2.0,0.3,0.0,0.0,959.0,937.0,
61,45,65.0,32.0,9.0,0.0,576.0,,,1.7,1.0,0.9,0.1,2.2,1.9,1.0,0.2,0.0,0.0,936.0,957.0,
62,65,35.0,24.0,3.0,0.0,576.0,,,0.6,0.4,0.2,0.0,0.8,0.6,0.4,0.0,165.0,162.0,294.0,298.0,
63,65,20.0,8.0,6.0,0.0,576.0,,,0.0,2.4,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,915.0,955.0,
64,45,30.0,16.0,17.0,0.0,576.0,,,0.0,6.0,0.0,0.8,0.0,8.0,0.0,2.2,0.0,0.0,952.0,957.0,
65,35,40.0,24.0,16.0,0.0,576.0,,,3.9,0.0,1.6,0.9,5.9,0.0,2.4,1.3,0.0,0.0,955.0,940.0,
66,41,37.0,32.0,16.0,0.0,576.0,,,2.7,1.9,1.1,0.7,4.2,3.0,1.4,0.9,0.0,0.0,948.0,939.0,
67,64,42.0,32.0,9.0,0.0,576.0,,,1.5,1.1,0.8,0.2,2.5,1.9,0.9,0.1,266.0,257.0,393.0,390.0,
68,40,60.0,8.0,21.0,0.0,576.0,,,0.0,0.0,0.0,8.4,0.0,0.0,0.0,12.6,0.0,0.0,956.0,953.0,
69,31,52.0,16.0,27.0,0.0,576.0,,,7.5,0.0,3.3,0.0,10.9,0.0,5.3,0.0,146.0,151.0,287.0,280.0,
70,35,69.0,8.0,23.0,0.0,576.0,,,0.0,9.2,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,959.0,933.0,
71,65,55.0,24.0,14.0,0.0,576.0,,,0.0,2.9,1.7,1.0,0.0,5.6,2.5,0.3,0.0,0.0,951.0,951.0,
72,63,65.0,24.0,8.0,0.0,576.0,,,2.1,0.0,0.6,0.5,2.7,0.0,1.5,0.6,0.0,0.0,956.0,936.0,
73,2,60.0,32.0,5.0,0.0,576.0,,,0.8,0.7,0.3,0.2,1.4,1.0,0.5,0.1,0.0,0.0,942.0,946.0,
74,20,20.0,32.0,8.0,624.0,960.0,,,1.3,1.1,0.5,0.2,2.0,1.6,1.1,0.1,643.0,635.0,770.0,771.0,
75,5,5.0,32.0,16.0,0.0,576.0,,,3.0,1.9,1.2,0.4,4.1,3.2,1.8,0.6,0.0,0.0,935.0,938.0,
76,60,12.0,24.0,31.0,0.0,576.0,,,0.0,6.2,4.2,2.0,0.0,11.7,5.4,1.5,267.0,265.0,394.0,390.0,
77,23,3.0,24.0,7.0,624.0,960.0,,,0.0,1.6,1.1,0.1,0.0,2.5,1.2,0.6,762.0,754.0,890.0,889.0,
78,8,56.0,24.0,27.0,0.0,576.0,,,5.7,4.2,0.0,0.9,7.7,7.5,0.0,1.1,0.0,0.0,958.0,945.0,
79,6,68.0,8.0,30.0,0.0,576.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,351.0,351.0,472.0,476.0,
80,47,47.0,8.0,13.0,0.0,576.0,,,0.0,0.0,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,953.0,945.0,
81,49,58.0,24.0,10.0,0.0,576.0,,,2.6,0.0,0.9,0.6,4.3,0.0,1.3,0.4,0.0,0.0,958.0,949.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,0.0,3.6,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,951.0,940.0,
83,37,31.0,8.0,14.0,0.0,576.0,,,0.0,0.0,5.6,0.0,0.0,0.0,8.4,0.0,0.0,0.0,952.0,954.0,
84,57,29.0,16.0,18.0,0.0,576.0,,,0.0,4.1,3.1,0.0,0.0,6.3,4.5,0.0,392.0,391.0,525.0,521.0,
85,63,23.0,24.0,2.0,0.0,576.0,,,0.5,0.0,0.2,0.1,0.8,0.0,0.3,0.1,0.0,0.0,928.0,959.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,11.2,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,941.0,927.0,
87,12,24.0,32.0,13.0,0.0,576.0,,,2.4,1.3,0.9,0.6,3.9,2.3,1.2,0.4,354.0,347.0,482.0,489.0,
88,24,58.0,32.0,19.0,0.0,576.0,,,3.5,2.2,1.1,0.7,5.7,3.5,1.7,0.6,0.0,0.0,955.0,952.0,
89,67,5.0,32.0,25.0,0.0,576.0,,,4.3,2.9,2.4,0.4,6.9,4.1,3.6,0.4,0.0,0.0,947.0,925.0,
90,37,47.0,24.0,6.0,0.0,576.0,,,1.6,0.0,0.5,0.3,2.1,0.0,1.0,0.5,0.0,0.0,955.0,954.0,
91,49,42.0,8.0,13.0,0.0,576.0,,,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,940.0,959.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,0.0,0.0,4.0,1.6,0.0,0.0,4.9,3.5,5.0,2.0,144.0,134.0,
93,61,52.0,8.0,3.0,0.0,576.0,,,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,929.0,951.0,
94,57,48.0,32.0,23.0,0.0,576.0,,,4.0,2.8,1.4,1.0,5.6,4.6,2.4,1.3,0.0,0.0,951.0,954.0,
95,56,37.0,32.0,6.0,0.0,576.0,,,0.9,0.8,0.5,0.2,1.5,1.1,0.6,0.4,0.0,0.0,956.0,953.0,
96,55,54.0,24.0,26.0,0.0,576.0,,,5.0,4.4,0.0,1.0,8.4,6.0,0.0,1.2,0.0,0.0,940.0,944.0,
97,4,18.0,8.0,35.0,0.0,576.0,,,0.0,14.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,939.0,949.0,
98,26,52.0,24.0,9.0,0.0,576.0,,,1.9,1.6,0.0,0.2,2.6,2.3,0.0,0.5,0.0,0.0,956.0,937.0,
99,26,35.0,24.0,15.0,0.0,576.0,,,4.0,0.0,1.3,0.8,5.6,0.0,2.1,1.3,308.0,306.0,438.0,429.0,
100,31,67.0,16.0,3.0,624.0,960.0,,,0.0,0.0,1.0,0.2,0.0,0.0,1.2,0.6,800.0,807.0,936.0,940.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
