CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
18,20,40.0,24.0,12.0,0.0,138.0,,,3.3,0.0,1.4,0.1,4.4,0.0,2.3,0.5,87.0,86.0,98.0,97.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,0.0,0.0,5.5,1.3,0.0,0.0,5.9,4.3,76.0,75.0,86.0,87.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,0.0,2.3,1.3,0.0,0.0,3.1,2.3,0.0,125.0,125.0,137.0,137.0,
21,45,20.0,32.0,11.0,0.0,138.0,,,2.0,1.2,0.9,0.3,3.1,2.3,0.9,0.4,62.0,61.0,72.0,73.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,0.0,4.0,3.2,0.0,0.0,7.1,3.7,0.0,97.0,96.0,107.0,108.0,
23,55,5.0,24.0,29.0,0.0,138.0,,,5.4,3.4,2.8,0.0,7.8,6.6,3.0,0.0,68.0,68.0,79.0,78.0,
24,65,35.0,32.0,3.0,92.0,172.5,,,0.5,0.3,0.3,0.1,0.7,0.6,0.3,0.2,152.0,152.0,163.0,164.0,
25,65,20.0,24.0,6.0,149.5,230.0,,,1.2,0.7,0.5,0.0,1.6,1.2,0.8,0.0,172.0,171.0,183.0,182.0,
26,45,30.0,8.0,17.0,92.0,172.5,,,0.0,6.8,0.0,0.0,0.0,10.2,0.0,0.0,132.0,132.0,142.0,142.0,
27,35,40.0,32.0,16.0,0.0,138.0,,,2.8,1.7,1.1,0.7,3.9,2.5,2.2,1.0,37.0,36.0,48.0,48.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,38.0,39.0,50.0,50.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,0.0,0.0,2.7,0.9,0.0,0.0,4.7,0.7,63.0,62.0,74.0,73.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,8.4,0.0,0.0,0.0,12.6,0.0,0.0,0.0,71.0,71.0,81.0,82.0,
31,31,52.0,24.0,27.0,0.0,138.0,,,4.9,3.7,2.2,0.0,8.0,4.5,3.7,0.0,50.0,49.0,60.0,60.0,
32,35,69.0,16.0,23.0,92.0,172.5,,,0.0,0.0,7.9,1.3,0.0,0.0,10.0,3.8,141.0,141.0,151.0,152.0,
33,53,52.0,24.0,11.0,0.0,138.0,,,2.3,1.9,0.0,0.2,3.4,2.9,0.0,0.3,36.0,37.0,47.0,47.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,0.0,0.0,0.0,5.6,0.0,0.0,0.0,8.4,117.0,116.0,128.0,127.0,
35,63,65.0,24.0,8.0,92.0,172.5,,,0.0,1.9,0.7,0.5,0.0,3.2,1.3,0.3,142.0,143.0,153.0,153.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.3,0.0,0.7,0.0,2.1,0.0,0.9,0.0,40.0,40.0,52.0,51.0,
37,20,20.0,16.0,8.0,92.0,172.5,,,2.2,0.0,1.0,0.0,3.6,0.0,1.2,0.0,133.0,133.0,145.0,144.0,
38,5,5.0,24.0,16.0,0.0,138.0,,,3.9,2.4,0.0,0.1,5.1,3.1,0.0,1.4,82.0,83.0,94.0,93.0,
39,60,12.0,24.0,31.0,0.0,138.0,,,8.1,0.0,3.3,1.0,11.3,0.0,4.7,2.6,43.0,44.0,55.0,55.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,0.0,3.1,0.0,0.5,0.0,3.9,0.0,1.5,84.0,84.0,96.0,96.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,97.0,96.0,107.0,108.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,1.2,0.8,0.0,0.0,1.8,1.2,0.0,0.0,30.0,31.0,41.0,41.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,0.0,1.6,1.2,0.0,0.0,2.4,1.8,0.0,131.0,131.0,143.0,142.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,0.0,7.2,0.0,0.0,0.0,10.8,0.0,69.0,69.0,79.0,80.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,4.6,0.0,1.8,0.0,6.9,0.0,2.7,0.0,31.0,31.0,42.0,42.0,
46,2,48.0,24.0,1.0,0.0,138.0,,,0.2,0.1,0.1,0.0,0.3,0.2,0.1,0.0,117.0,116.0,127.0,128.0,
47,8,56.0,24.0,27.0,0.0,138.0,,,0.0,5.6,4.5,0.7,0.0,9.7,5.3,1.2,51.0,51.0,62.0,62.0,
48,13,52.0,16.0,36.0,149.5,230.0,,,0.0,9.6,4.8,0.0,0.0,12.7,8.9,0.0,165.0,165.0,176.0,176.0,
49,6,68.0,24.0,30.0,0.0,138.0,,,8.4,0.0,2.5,1.1,11.2,0.0,4.6,2.3,107.0,107.0,118.0,118.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,0.0,0.0,0.0,5.2,0.0,0.0,0.0,7.8,123.0,124.0,134.0,134.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
