CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
30,20,55.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1142.0,1231.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,4.6,3.4,8.0,4.0,0.0,0.0,1141.0,1211.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,0.0,0.0,1171.0,1135.0,
33,8,40.0,16.0,40.0,0.0,741.6,,,11.2,4.8,16.1,7.9,0.0,0.0,1153.0,1202.0,
34,8,45.0,16.0,20.0,0.0,741.6,,,5.1,2.9,8.1,3.9,0.0,0.0,1210.0,1176.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,2.2,1.8,3.3,2.7,0.0,0.0,1125.0,1165.0,
36,5,45.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1173.0,1147.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1207.0,1142.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,474.0,476.0,525.0,522.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1184.0,1200.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.5,2.5,0.0,0.0,1217.0,1192.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1155.0,1195.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,5.2,2.8,6.8,5.2,0.0,0.0,1140.0,1200.0,
43,33,35.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1188.0,1183.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,2.3,1.7,4.1,1.9,355.0,358.0,413.0,412.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1148.0,1181.0,
46,30,32.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,0.0,0.0,1185.0,1162.0,
47,30,35.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.7,2.3,0.0,0.0,1166.0,1157.0,
48,28,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1213.0,1223.0,
49,28,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1176.0,1215.0,
50,26,32.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1148.0,1208.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
