CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
38,5,5.0,16.0,16.0,0.0,138.0,,,4.0,2.4,6.8,2.8,82.0,82.0,94.0,94.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,0.0,12.4,0.0,18.6,44.0,44.0,55.0,55.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,2.1,1.5,3.8,1.6,84.0,84.0,95.0,96.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,1.2,0.8,1.9,1.1,97.0,97.0,108.0,108.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,31.0,30.0,41.0,42.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,1.7,1.1,2.5,1.7,132.0,131.0,143.0,143.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,4.5,2.7,6.4,4.4,69.0,69.0,80.0,79.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,4.1,2.3,6.8,2.8,31.0,32.0,43.0,42.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,0.0,0.4,0.0,0.6,116.0,117.0,128.0,127.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,7.5,3.3,10.4,5.8,50.0,50.0,61.0,61.0,
48,13,52.0,16.0,36.0,149.5,230.0,,,9.0,5.4,14.3,7.3,165.0,165.0,175.0,176.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,7.6,4.4,10.9,7.1,108.0,108.0,119.0,118.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,5.2,0.0,7.8,0.0,123.0,123.0,134.0,134.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
