CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
51,25,30.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,1916.0,1910.0,2654.0,2635.0,
52,25,35.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2130.0,2137.0,2802.0,2805.0,
53,44,5.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,981.0,982.0,1669.0,1696.0,
54,42,10.0,16.0,40.0,0.0,2034.0,,,9.5,6.5,15.7,8.3,906.0,871.0,1577.0,1598.0,
55,42,15.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,4.1,1.9,785.0,763.0,1527.0,1509.0,
56,40,5.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,1055.0,1055.0,1807.0,1764.0,
57,38,15.0,16.0,40.0,1356.0,2542.5,,,9.9,6.1,14.4,9.6,1462.0,1470.0,2184.0,2187.0,
58,38,5.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,1148.0,1171.0,1859.0,1893.0,
59,38,10.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.7,2.3,1339.0,1351.0,2053.0,2033.0,
60,35,5.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,1272.0,1276.0,1986.0,1983.0,
61,50,30.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,4.2,1.8,151.0,151.0,849.0,826.0,
62,50,35.0,16.0,20.0,0.0,2034.0,,,4.9,3.1,7.6,4.4,5.0,9.0,661.0,712.0,
63,50,40.0,8.0,50.0,0.0,2034.0,,,20.0,0.0,30.0,0.0,9.0,13.0,687.0,657.0,
64,48,30.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,212.0,230.0,939.0,936.0,
65,44,25.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,3.4,2.6,624.0,567.0,1318.0,1286.0,
66,47,35.0,16.0,10.0,0.0,2034.0,,,2.1,1.9,3.8,2.2,318.0,345.0,997.0,1007.0,
67,47,40.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,9.0,12.0,684.0,687.0,
68,42,30.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,486.0,522.0,1214.0,1203.0,
69,45,35.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,400.0,398.0,1137.0,1117.0,
70,95,30.0,8.0,30.0,2203.5,3390.0,,,12.0,0.0,18.0,0.0,2049.0,2046.0,2782.0,2759.0,
71,95,35.0,8.0,20.0,1356.0,2542.5,,,0.0,8.0,0.0,12.0,1957.0,1940.0,2632.0,2648.0,
72,53,30.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,16.0,66.0,754.0,765.0,
73,92,30.0,16.0,10.0,2203.5,3390.0,,,2.5,1.5,3.8,2.2,2143.0,2148.0,2822.0,2814.0,
74,53,35.0,8.0,50.0,0.0,2034.0,,,0.0,20.0,0.0,30.0,18.0,5.0,674.0,700.0,
75,45,65.0,16.0,20.0,0.0,2034.0,,,4.9,3.1,6.8,5.2,8.0,11.0,680.0,669.0,
76,90,35.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,1890.0,1877.0,2565.0,2539.0,
77,72,45.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2563.0,2573.0,3285.0,3313.0,
78,78,40.0,16.0,20.0,2203.5,3390.0,,,5.4,2.6,8.6,3.4,2542.0,2532.0,3256.0,3238.0,
79,87,30.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2306.0,2339.0,3012.0,3070.0,
80,85,25.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2221.0,2257.0,2920.0,2926.0,
81,85,35.0,8.0,30.0,2203.5,3390.0,,,12.0,0.0,18.0,0.0,2423.0,2440.0,3164.0,3123.0,
82,75,55.0,8.0,20.0,1356.0,2542.5,,,8.0,0.0,12.0,0.0,1644.0,1623.0,2377.0,2387.0,
83,72,55.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,1546.0,1582.0,2233.0,2257.0,
84,70,58.0,8.0,20.0,1356.0,2542.5,,,0.0,8.0,0.0,12.0,1383.0,1360.0,2101.0,2103.0,
85,86,46.0,16.0,30.0,1356.0,2542.5,,,8.2,3.8,11.6,6.4,1737.0,1783.0,2440.0,2473.0,
86,66,55.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,1480.0,1441.0,2164.0,2152.0,
87,64,46.0,16.0,20.0,2203.5,3390.0,,,5.4,2.6,6.2,5.8,2601.0,2631.0,3317.0,3327.0,
88,65,60.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,1246.0,1276.0,1994.0,1974.0,
89,56,64.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,1108.0,1074.0,1780.0,1783.0,
90,60,55.0,16.0,10.0,2203.5,3390.0,,,2.3,1.7,4.4,1.6,2636.0,2617.0,3298.0,3292.0,
91,60,60.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,4.2,1.8,1151.0,1153.0,1883.0,1897.0,
92,67,85.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,444.0,405.0,1130.0,1117.0,
93,42,58.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,24.0,0.0,3.0,1.0,710.0,662.0,
94,65,82.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,515.0,532.0,1250.0,1248.0,
95,62,80.0,16.0,30.0,0.0,2034.0,,,7.2,4.8,10.1,7.9,593.0,634.0,1342.0,1320.0,
96,62,40.0,16.0,10.0,2203.5,3390.0,,,2.7,1.3,3.7,2.3,2618.0,2612.0,3333.0,3290.0,
97,60,85.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,18.0,0.0,349.0,336.0,1007.0,1029.0,
98,58,75.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,694.0,678.0,1442.0,1382.0,
99,55,80.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,166.0,123.0,842.0,823.0,
100,55,85.0,16.0,20.0,0.0,2034.0,,,5.0,3.0,7.5,4.5,253.0,217.0,954.0,961.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,
