CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
26,8,62.0,16.0,10.0,0.0,2034.0,,,6.4,3.6,0.0,3274.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,195.0,381.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3353.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3359.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,5.5,4.5,303.0,475.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3389.0,
32,10,40.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,0.0,3346.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,27.0,13.0,671.0,857.0,
34,8,45.0,16.0,20.0,0.0,2034.0,,,14.0,6.0,0.0,3270.0,
35,5,35.0,16.0,10.0,0.0,2034.0,,,7.0,3.0,869.0,1041.0,
36,5,45.0,16.0,10.0,0.0,2034.0,,,5.5,4.5,1250.0,1417.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,14.6,5.4,0.0,3294.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,18.8,11.2,1063.0,1227.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1151.0,1319.0,
40,36,18.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1813.0,1983.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2752.0,2930.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,20.0,0.0,2653.0,2829.0,
43,33,35.0,16.0,10.0,0.0,2034.0,,,5.4,4.6,0.0,3343.0,
44,32,20.0,16.0,10.0,1356.0,2542.5,,,7.0,3.0,1905.0,2075.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,2091.0,2273.0,
46,34,25.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,0.0,3389.0,
47,30,35.0,16.0,10.0,0.0,2034.0,,,6.3,3.7,0.0,3314.0,
48,36,40.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3368.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,952.0,1128.0,
50,26,32.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3357.0,
51,25,30.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3295.0,
52,25,35.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3328.0,
53,44,5.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1252.0,1416.0,
54,42,10.0,8.0,40.0,0.0,2034.0,,,0.0,40.0,0.0,3377.0,
55,42,15.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1049.0,1239.0,
56,40,5.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,1339.0,1525.0,
57,38,15.0,8.0,40.0,0.0,2034.0,,,40.0,0.0,0.0,3293.0,
58,38,5.0,16.0,30.0,0.0,2034.0,,,18.1,11.9,1427.0,1607.0,
59,38,10.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,0.0,3276.0,
60,35,5.0,16.0,20.0,0.0,2034.0,,,12.7,7.3,0.0,3342.0,
61,50,30.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3301.0,
62,50,35.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,110.0,294.0,
63,50,40.0,8.0,50.0,0.0,2034.0,,,50.0,0.0,0.0,3362.0,
64,48,30.0,16.0,10.0,0.0,2034.0,,,7.1,2.9,478.0,653.0,
65,44,25.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,860.0,1046.0,
66,47,35.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,574.0,759.0,
67,47,40.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,6.0,179.0,
68,42,30.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,775.0,949.0,
69,45,35.0,16.0,10.0,0.0,2034.0,,,6.5,3.5,675.0,841.0,
70,95,30.0,8.0,30.0,1356.0,2542.5,,,30.0,0.0,2318.0,2497.0,
71,95,35.0,16.0,20.0,0.0,2034.0,,,12.6,7.4,0.0,3312.0,
72,53,30.0,16.0,10.0,0.0,2034.0,,,5.7,4.3,0.0,3336.0,
73,92,30.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3386.0,
74,53,35.0,16.0,50.0,0.0,2034.0,,,34.9,15.1,212.0,379.0,
75,45,65.0,16.0,20.0,0.0,2034.0,,,11.4,8.6,0.0,3333.0,
76,90,35.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,2117.0,2305.0,
77,72,45.0,16.0,10.0,2203.5,3390.0,,,6.3,3.7,2891.0,3069.0,
78,78,40.0,16.0,20.0,2203.5,3390.0,,,13.1,6.9,2787.0,2974.0,
79,87,30.0,16.0,10.0,2203.5,3390.0,,,6.6,3.4,2604.0,2783.0,
80,85,25.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2512.0,2689.0,
81,85,35.0,16.0,30.0,0.0,2034.0,,,18.0,12.0,0.0,3333.0,
82,75,55.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3356.0,
83,72,55.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3280.0,
84,70,58.0,16.0,20.0,0.0,2034.0,,,13.2,6.8,1626.0,1816.0,
85,86,46.0,16.0,30.0,0.0,2034.0,,,18.5,11.5,0.0,3259.0,
86,66,55.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3316.0,
87,64,46.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,3090.0,3268.0,
88,65,60.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,1538.0,1711.0,
89,56,64.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3304.0,
90,60,55.0,16.0,10.0,0.0,2034.0,,,5.2,4.8,0.0,3319.0,
91,60,60.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3353.0,
92,67,85.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,687.0,862.0,
93,42,58.0,16.0,40.0,0.0,2034.0,,,25.1,14.9,7.0,177.0,
94,65,82.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3269.0,
95,62,80.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,0.0,3280.0,
96,62,40.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3326.0,
97,60,85.0,16.0,30.0,0.0,2034.0,,,19.1,10.9,0.0,3331.0,
98,58,75.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3363.0,
99,55,80.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,402.0,577.0,
100,55,85.0,16.0,20.0,0.0,2034.0,,,11.4,8.6,496.0,666.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
