CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,20.0,0.0,950.0,
42,55,80.0,16.0,10.0,0.0,576.0,,,6.5,3.5,0.0,919.0,
43,55,85.0,16.0,20.0,0.0,576.0,,,10.8,9.2,0.0,912.0,
44,55,82.0,8.0,10.0,0.0,576.0,,,0.0,10.0,217.0,348.0,
45,20,82.0,16.0,10.0,0.0,576.0,,,5.8,4.2,0.0,933.0,
46,18,80.0,16.0,10.0,0.0,576.0,,,6.7,3.3,0.0,939.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,10.0,0.0,946.0,
48,42,5.0,8.0,10.0,0.0,576.0,,,0.0,10.0,0.0,916.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,6.8,3.2,0.0,933.0,
50,72,35.0,8.0,30.0,0.0,576.0,,,30.0,0.0,0.0,928.0,
51,55,20.0,16.0,19.0,0.0,576.0,,,11.1,7.9,0.0,946.0,
52,25,30.0,16.0,3.0,0.0,576.0,,,1.9,1.1,0.0,959.0,
53,20,50.0,16.0,5.0,0.0,576.0,,,3.4,1.6,367.0,500.0,
54,55,60.0,8.0,16.0,0.0,576.0,,,16.0,0.0,0.0,947.0,
55,30,60.0,16.0,16.0,384.0,720.0,,,9.0,7.0,599.0,723.0,
56,50,35.0,8.0,19.0,0.0,576.0,,,19.0,0.0,0.0,950.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,23.0,0.0,0.0,933.0,
58,15,10.0,16.0,20.0,624.0,960.0,,,12.2,7.8,770.0,903.0,
59,10,20.0,16.0,19.0,0.0,576.0,,,12.3,6.7,0.0,928.0,
60,15,60.0,8.0,17.0,0.0,576.0,,,17.0,0.0,0.0,931.0,
61,45,65.0,16.0,9.0,0.0,576.0,,,6.0,3.0,0.0,934.0,
62,65,35.0,8.0,3.0,0.0,576.0,,,3.0,0.0,163.0,295.0,
63,65,20.0,16.0,6.0,0.0,576.0,,,3.4,2.6,0.0,953.0,
64,45,30.0,16.0,17.0,0.0,576.0,,,9.6,7.4,0.0,936.0,
65,35,40.0,16.0,16.0,0.0,576.0,,,11.3,4.7,0.0,943.0,
66,41,37.0,16.0,16.0,0.0,576.0,,,10.9,5.1,0.0,940.0,
67,64,42.0,16.0,9.0,0.0,576.0,,,5.2,3.8,258.0,394.0,
68,40,60.0,16.0,21.0,0.0,576.0,,,12.5,8.5,0.0,943.0,
69,31,52.0,8.0,27.0,0.0,576.0,,,0.0,27.0,155.0,283.0,
70,35,69.0,16.0,23.0,0.0,576.0,,,14.5,8.5,0.0,942.0,
71,65,55.0,8.0,14.0,0.0,576.0,,,0.0,14.0,0.0,943.0,
72,63,65.0,8.0,8.0,0.0,576.0,,,8.0,0.0,0.0,931.0,
73,2,60.0,8.0,5.0,0.0,576.0,,,0.0,5.0,0.0,937.0,
74,20,20.0,16.0,8.0,624.0,960.0,,,4.8,3.2,633.0,770.0,
75,5,5.0,16.0,16.0,0.0,576.0,,,10.1,5.9,0.0,926.0,
76,60,12.0,16.0,31.0,0.0,576.0,,,20.2,10.8,258.0,396.0,
77,23,3.0,8.0,7.0,624.0,960.0,,,7.0,0.0,752.0,896.0,
78,8,56.0,8.0,27.0,0.0,576.0,,,0.0,27.0,0.0,948.0,
79,6,68.0,16.0,30.0,0.0,576.0,,,16.8,13.2,351.0,473.0,
80,47,47.0,8.0,13.0,0.0,576.0,,,0.0,13.0,0.0,945.0,
81,49,58.0,16.0,10.0,0.0,576.0,,,7.0,3.0,0.0,950.0,
82,27,43.0,16.0,9.0,0.0,576.0,,,5.0,4.0,0.0,942.0,
83,37,31.0,8.0,14.0,0.0,576.0,,,0.0,14.0,0.0,936.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,0.0,18.0,395.0,516.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,2.0,0.0,0.0,944.0,
86,21,24.0,16.0,28.0,0.0,576.0,,,18.8,9.2,0.0,924.0,
87,12,24.0,8.0,13.0,0.0,576.0,,,0.0,13.0,348.0,491.0,
88,24,58.0,8.0,19.0,0.0,576.0,,,19.0,0.0,0.0,934.0,
89,67,5.0,8.0,25.0,0.0,576.0,,,25.0,0.0,0.0,937.0,
90,37,47.0,8.0,6.0,0.0,576.0,,,0.0,6.0,0.0,958.0,
91,49,42.0,16.0,13.0,0.0,576.0,,,8.6,4.4,0.0,939.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,8.6,5.4,10.0,134.0,
93,61,52.0,16.0,3.0,0.0,576.0,,,1.9,1.1,0.0,933.0,
94,57,48.0,16.0,23.0,0.0,576.0,,,14.7,8.3,0.0,951.0,
95,56,37.0,16.0,6.0,0.0,576.0,,,3.9,2.1,0.0,935.0,
96,55,54.0,8.0,26.0,0.0,576.0,,,26.0,0.0,0.0,953.0,
97,4,18.0,16.0,35.0,0.0,576.0,,,23.1,11.9,0.0,940.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,9.0,0.0,0.0,956.0,
99,26,35.0,8.0,15.0,0.0,576.0,,,15.0,0.0,298.0,432.0,
100,31,67.0,8.0,3.0,624.0,960.0,,,0.0,3.0,798.0,938.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
