CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
31,10,35.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,138.0,136.0,302.0,306.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,15.0,3.0,329.0,315.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,24.0,30.0,341.0,332.0,
34,8,45.0,8.0,20.0,494.4,927.0,,,8.0,0.0,12.0,0.0,644.0,635.0,927.0,930.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,188.0,188.0,456.0,458.0,
36,5,45.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,583.0,575.0,794.0,793.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,292.0,292.0,517.0,524.0,
38,0,40.0,16.0,30.0,0.0,741.6,,,6.7,5.3,12.2,5.8,402.0,398.0,603.0,599.0,
39,0,45.0,16.0,20.0,0.0,741.6,,,5.3,2.7,7.6,4.4,461.0,472.0,729.0,711.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,2.3,1.7,4.0,2.0,173.0,177.0,425.0,421.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,60.0,57.0,359.0,352.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,5.2,2.8,7.4,4.6,1.0,19.0,368.0,373.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.5,2.5,7.0,13.0,290.0,277.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.7,2.3,274.0,257.0,514.0,506.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,431.0,448.0,695.0,700.0,
46,30,32.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,346.0,348.0,620.0,613.0,
47,30,35.0,16.0,10.0,803.4,1236.0,,,2.7,1.3,3.9,2.1,830.0,828.0,1147.0,1129.0,
48,28,30.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,514.0,517.0,803.0,805.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,2.4,1.6,3.2,2.8,855.0,853.0,1138.0,1130.0,
50,26,32.0,16.0,10.0,494.4,927.0,,,2.6,1.4,4.1,1.9,718.0,719.0,997.0,982.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
