CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
28,92,30.0,32.0,10.0,0.0,576.0,,,1.7,1.1,0.7,0.5,2.8,1.6,1.0,0.6,0.0,0.0,941.0,946.0,
29,90,35.0,16.0,10.0,0.0,576.0,,,0.0,0.0,2.8,1.2,0.0,0.0,4.7,1.3,0.0,0.0,935.0,944.0,
30,88,30.0,8.0,10.0,0.0,576.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,239.0,246.0,377.0,375.0,
31,88,35.0,24.0,20.0,0.0,576.0,,,4.6,3.0,0.0,0.4,6.7,4.9,0.0,0.5,0.0,0.0,939.0,951.0,
32,87,30.0,32.0,10.0,0.0,576.0,,,1.5,1.3,0.9,0.4,2.4,1.8,1.3,0.5,0.0,0.0,950.0,899.0,
33,85,25.0,24.0,10.0,0.0,576.0,,,2.3,0.0,1.1,0.6,4.5,0.0,1.3,0.2,79.0,71.0,212.0,202.0,
34,85,35.0,16.0,30.0,0.0,576.0,,,0.0,7.9,4.1,0.0,0.0,10.0,8.0,0.0,0.0,0.0,904.0,928.0,
35,67,85.0,16.0,20.0,624.0,960.0,,,0.0,5.0,3.0,0.0,0.0,8.4,3.6,0.0,654.0,645.0,783.0,780.0,
36,65,85.0,8.0,40.0,0.0,576.0,,,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,31.0,40.0,169.0,166.0,
37,65,82.0,32.0,10.0,0.0,576.0,,,1.8,1.4,0.5,0.2,2.7,1.7,1.4,0.2,0.0,0.0,914.0,937.0,
38,62,80.0,24.0,30.0,0.0,576.0,,,5.8,4.6,0.0,1.6,9.1,6.3,0.0,2.6,274.0,278.0,401.0,409.0,
39,60,80.0,24.0,10.0,0.0,576.0,,,2.4,1.4,0.0,0.2,3.2,2.6,0.0,0.2,58.0,58.0,190.0,188.0,
40,60,85.0,32.0,30.0,0.0,576.0,,,5.2,3.8,2.5,0.5,7.3,4.8,4.4,1.5,329.0,329.0,451.0,453.0,
41,58,75.0,16.0,20.0,0.0,576.0,,,4.7,3.3,0.0,0.0,7.5,4.5,0.0,0.0,370.0,373.0,500.0,498.0,
42,55,80.0,16.0,10.0,0.0,576.0,,,0.0,0.0,2.7,1.3,0.0,0.0,4.3,1.7,24.0,29.0,164.0,164.0,
43,55,85.0,32.0,20.0,0.0,576.0,,,3.9,2.3,1.1,0.6,6.0,3.3,1.9,0.8,0.0,0.0,947.0,953.0,
44,55,82.0,24.0,10.0,0.0,576.0,,,0.0,2.0,1.3,0.6,0.0,3.0,2.1,0.9,205.0,207.0,341.0,342.0,
45,20,82.0,16.0,10.0,0.0,576.0,,,3.3,0.0,0.0,0.7,5.6,0.0,0.0,0.4,29.0,37.0,169.0,160.0,
46,18,80.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,937.0,953.0,
47,2,45.0,32.0,10.0,0.0,576.0,,,2.0,1.0,0.6,0.3,2.7,1.6,1.2,0.5,0.0,0.0,944.0,931.0,
48,42,5.0,24.0,10.0,0.0,576.0,,,0.0,1.9,1.5,0.6,0.0,3.2,2.1,0.6,0.0,0.0,930.0,949.0,
49,42,12.0,32.0,10.0,0.0,576.0,,,1.8,1.2,0.8,0.1,2.6,1.7,1.1,0.5,435.0,437.0,570.0,568.0,
50,72,35.0,32.0,30.0,0.0,576.0,,,5.6,3.3,2.2,0.9,8.4,5.7,3.6,0.2,0.0,0.0,957.0,931.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
