CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
34,65,55.0,16.0,14.0,0.0,600.0,,,3.3,2.3,5.6,2.8,0.0,0.0,999.0,970.0,
35,63,65.0,16.0,8.0,0.0,600.0,,,1.9,1.3,3.3,1.5,0.0,0.0,955.0,1000.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,1.2,0.8,1.8,1.2,0.0,0.0,998.0,972.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,3.2,0.0,4.8,0.0,0.0,0.0,968.0,998.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,301.0,296.0,406.0,407.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,7.6,4.8,11.1,7.5,0.0,0.0,990.0,978.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,2.2,1.4,3.1,2.3,0.0,0.0,999.0,995.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,1.2,0.8,1.9,1.1,0.0,0.0,980.0,967.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,0.0,0.0,982.0,996.0,
43,23,3.0,8.0,7.0,0.0,600.0,,,2.8,0.0,4.2,0.0,0.0,0.0,966.0,999.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,5.1,2.1,6.7,4.1,224.0,225.0,347.0,348.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,4.0,2.4,5.8,3.8,0.0,0.0,990.0,996.0,
46,2,48.0,16.0,1.0,0.0,600.0,,,0.2,0.2,0.4,0.2,0.0,0.0,968.0,985.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,7.7,3.1,9.7,6.5,0.0,0.0,957.0,995.0,
48,13,52.0,8.0,36.0,0.0,600.0,,,14.4,0.0,21.6,0.0,0.0,0.0,970.0,997.0,
49,6,68.0,8.0,30.0,0.0,600.0,,,0.0,12.0,0.0,18.0,0.0,0.0,958.0,973.0,
50,47,47.0,8.0,13.0,0.0,600.0,,,5.2,0.0,7.8,0.0,0.0,0.0,992.0,994.0,
51,49,58.0,16.0,10.0,0.0,600.0,,,2.9,1.1,3.4,2.6,0.0,0.0,975.0,999.0,
52,27,43.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,0.0,0.0,986.0,981.0,
53,37,31.0,16.0,14.0,0.0,600.0,,,3.9,1.7,5.7,2.7,408.0,411.0,494.0,490.0,
54,57,29.0,16.0,18.0,0.0,600.0,,,4.7,2.5,7.0,3.8,0.0,0.0,980.0,984.0,
55,63,23.0,16.0,2.0,400.0,750.0,,,0.5,0.3,0.7,0.5,608.0,611.0,746.0,740.0,
56,53,12.0,8.0,6.0,0.0,600.0,,,2.4,0.0,3.6,0.0,0.0,0.0,970.0,964.0,
57,32,12.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,4.2,0.0,0.0,978.0,996.0,
58,36,26.0,8.0,18.0,650.0,1000.0,,,0.0,7.2,0.0,10.8,838.0,846.0,984.0,985.0,
59,21,24.0,16.0,28.0,0.0,600.0,,,6.5,4.7,10.6,6.2,0.0,0.0,982.0,984.0,
60,17,34.0,8.0,3.0,0.0,600.0,,,1.2,0.0,1.8,0.0,0.0,0.0,974.0,988.0,
61,12,24.0,16.0,13.0,0.0,600.0,,,2.9,2.3,5.7,2.1,0.0,0.0,986.0,975.0,
62,24,58.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,152.0,149.0,311.0,308.0,
63,27,69.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,0.0,0.0,981.0,969.0,
64,15,77.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,0.0,0.0,966.0,971.0,
65,62,77.0,8.0,20.0,0.0,600.0,,,8.0,0.0,12.0,0.0,0.0,0.0,991.0,985.0,
66,49,73.0,16.0,25.0,0.0,600.0,,,6.4,3.6,10.0,5.0,0.0,0.0,981.0,998.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,10.0,0.0,15.0,0.0,284.0,293.0,408.0,402.0,
68,56,39.0,16.0,36.0,0.0,600.0,,,9.3,5.1,13.8,7.8,0.0,0.0,990.0,969.0,
69,37,47.0,8.0,6.0,0.0,600.0,,,0.0,2.4,0.0,3.6,161.0,156.0,299.0,295.0,
70,37,56.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,0.0,0.0,974.0,970.0,
71,57,68.0,8.0,15.0,0.0,600.0,,,6.0,0.0,9.0,0.0,0.0,0.0,982.0,987.0,
72,47,16.0,8.0,25.0,0.0,600.0,,,0.0,10.0,0.0,15.0,0.0,0.0,983.0,984.0,
73,44,17.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,0.0,0.0,991.0,981.0,
74,46,13.0,8.0,8.0,650.0,1000.0,,,3.2,0.0,4.8,0.0,680.0,670.0,811.0,814.0,
75,49,11.0,8.0,18.0,0.0,600.0,,,0.0,7.2,0.0,10.8,0.0,0.0,999.0,971.0,
76,49,42.0,16.0,13.0,0.0,600.0,,,3.8,1.4,5.5,2.3,283.0,286.0,379.0,381.0,
77,53,43.0,8.0,14.0,650.0,1000.0,,,5.6,0.0,8.4,0.0,817.0,815.0,965.0,956.0,
78,61,52.0,16.0,3.0,0.0,600.0,,,0.7,0.5,1.2,0.6,0.0,0.0,997.0,996.0,
79,57,48.0,16.0,23.0,0.0,600.0,,,6.3,2.9,8.4,5.4,385.0,388.0,467.0,466.0,
80,56,37.0,16.0,6.0,0.0,600.0,,,1.7,0.7,2.2,1.4,0.0,0.0,986.0,976.0,
81,55,54.0,16.0,26.0,0.0,600.0,,,5.5,4.9,9.7,5.9,0.0,0.0,999.0,984.0,
82,15,47.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,0.0,0.0,978.0,994.0,
83,14,37.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,0.0,0.0,982.0,999.0,
84,11,31.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,4.2,431.0,430.0,515.0,511.0,
85,16,22.0,8.0,41.0,0.0,600.0,,,16.4,0.0,24.6,0.0,0.0,0.0,996.0,974.0,
86,4,18.0,16.0,35.0,0.0,600.0,,,10.0,4.0,12.5,8.5,0.0,0.0,957.0,966.0,
87,28,18.0,16.0,26.0,0.0,600.0,,,5.5,4.9,9.9,5.7,419.0,420.0,447.0,449.0,
88,26,52.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,0.0,0.0,970.0,989.0,
89,26,35.0,8.0,15.0,0.0,600.0,,,0.0,6.0,0.0,9.0,0.0,0.0,985.0,992.0,
90,31,67.0,16.0,3.0,0.0,600.0,,,0.8,0.4,1.0,0.8,0.0,0.0,975.0,961.0,
91,15,19.0,16.0,1.0,0.0,600.0,,,0.3,0.1,0.3,0.3,0.0,0.0,991.0,992.0,
92,22,22.0,8.0,2.0,0.0,600.0,,,0.0,0.8,0.0,1.2,10.0,8.0,182.0,195.0,
93,18,24.0,8.0,22.0,0.0,600.0,,,8.8,0.0,13.2,0.0,0.0,0.0,997.0,987.0,
94,26,27.0,16.0,27.0,0.0,600.0,,,7.2,3.6,11.5,4.7,0.0,0.0,991.0,997.0,
95,25,24.0,8.0,20.0,0.0,600.0,,,0.0,8.0,0.0,12.0,0.0,0.0,986.0,975.0,
96,22,27.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,0.0,0.0,983.0,978.0,
97,25,21.0,16.0,12.0,0.0,600.0,,,2.5,2.3,5.1,2.1,0.0,0.0,979.0,993.0,
98,19,21.0,16.0,10.0,0.0,600.0,,,2.4,1.6,4.3,1.7,0.0,0.0,972.0,1000.0,
99,20,26.0,16.0,9.0,0.0,600.0,,,2.3,1.3,3.3,2.1,325.0,332.0,432.0,439.0,
100,18,18.0,8.0,17.0,650.0,1000.0,,,0.0,6.8,0.0,10.2,785.0,797.0,975.0,969.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
