CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
32,10,40.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,26.0,17.0,176.0,180.0,
33,8,40.0,16.0,40.0,0.0,741.6,,,10.6,5.4,16.6,7.4,40.0,48.0,203.0,197.0,
34,8,45.0,16.0,20.0,494.4,927.0,,,4.5,3.5,8.5,3.5,708.0,718.0,860.0,859.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,247.0,250.0,378.0,383.0,
36,5,45.0,16.0,10.0,494.4,927.0,,,2.4,1.6,3.4,2.6,636.0,628.0,743.0,743.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,346.0,346.0,460.0,461.0,
38,0,40.0,16.0,30.0,0.0,741.6,,,6.7,5.3,10.2,7.8,452.0,456.0,547.0,552.0,
39,0,45.0,16.0,20.0,0.0,741.6,,,5.6,2.4,8.3,3.7,530.0,526.0,654.0,656.0,
40,35,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,235.0,226.0,358.0,358.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,2.3,1.7,4.0,2.0,128.0,124.0,275.0,277.0,
42,33,32.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,14.0,19.0,205.0,195.0,
43,33,35.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,12.0,10.0,149.0,153.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.7,2.3,329.0,321.0,440.0,441.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,2.3,1.7,3.5,2.5,502.0,510.0,635.0,640.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,7.2,4.8,10.9,7.1,411.0,409.0,541.0,544.0,
47,30,35.0,16.0,10.0,803.4,1236.0,,,2.6,1.4,3.9,2.1,979.0,982.0,1136.0,1139.0,
48,28,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,601.0,600.0,725.0,727.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,2.8,1.2,3.7,2.3,962.0,965.0,1104.0,1104.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,783.0,783.0,921.0,916.0,
51,25,30.0,16.0,10.0,494.4,927.0,,,2.3,1.7,4.0,2.0,694.0,693.0,821.0,820.0,
52,25,35.0,16.0,10.0,803.4,1236.0,,,2.7,1.3,3.9,2.1,879.0,875.0,998.0,1000.0,
53,44,5.0,16.0,20.0,0.0,741.6,,,4.8,3.2,6.9,5.1,243.0,255.0,387.0,382.0,
54,42,10.0,16.0,40.0,0.0,741.6,,,10.7,5.3,12.7,11.3,141.0,135.0,295.0,293.0,
55,42,15.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,59.0,55.0,199.0,196.0,
56,40,5.0,16.0,30.0,0.0,741.6,,,7.6,4.4,10.1,7.9,358.0,358.0,472.0,472.0,
57,40,15.0,16.0,40.0,0.0,741.6,,,8.9,7.1,16.8,7.2,24.0,29.0,144.0,142.0,
58,38,5.0,16.0,30.0,0.0,741.6,,,7.5,4.5,13.1,4.9,439.0,430.0,571.0,572.0,
59,38,15.0,16.0,10.0,494.4,927.0,,,2.7,1.3,3.6,2.4,600.0,590.0,789.0,796.0,
60,35,5.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,520.0,518.0,667.0,666.0,
61,50,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,475.0,484.0,656.0,650.0,
62,50,35.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,231.0,234.0,348.0,349.0,
63,50,40.0,16.0,50.0,0.0,741.6,,,14.2,5.8,20.4,9.6,141.0,145.0,247.0,245.0,
64,48,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,592.0,596.0,735.0,726.0,
65,48,40.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,47.0,41.0,159.0,163.0,
66,47,35.0,16.0,10.0,494.4,927.0,,,2.5,1.5,3.3,2.7,795.0,794.0,903.0,906.0,
67,47,40.0,16.0,10.0,0.0,741.6,,,2.5,1.5,4.2,1.8,6.0,0.0,154.0,147.0,
68,45,30.0,16.0,10.0,494.4,927.0,,,2.2,1.8,4.0,2.0,703.0,709.0,804.0,799.0,
69,45,35.0,16.0,10.0,803.4,1236.0,,,2.4,1.6,3.6,2.4,880.0,888.0,996.0,1002.0,
70,95,30.0,16.0,30.0,0.0,741.6,,,8.2,3.8,12.3,5.7,349.0,353.0,490.0,496.0,
71,95,35.0,16.0,20.0,0.0,741.6,,,4.7,3.3,7.7,4.3,256.0,246.0,399.0,393.0,
72,53,30.0,16.0,10.0,0.0,741.6,,,2.8,1.2,4.0,2.0,420.0,414.0,536.0,544.0,
73,92,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,427.0,427.0,596.0,590.0,
74,53,35.0,8.0,50.0,0.0,741.6,,,20.0,0.0,30.0,0.0,320.0,314.0,448.0,444.0,
75,45,65.0,16.0,20.0,803.4,1236.0,,,5.3,2.7,7.4,4.6,954.0,951.0,1112.0,1113.0,
76,90,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,170.0,170.0,292.0,295.0,
77,88,30.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.3,1.7,528.0,539.0,681.0,680.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,5.4,2.6,7.4,4.6,78.0,74.0,203.0,202.0,
79,87,30.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,625.0,631.0,773.0,770.0,
80,85,25.0,16.0,10.0,494.4,927.0,,,2.2,1.8,3.9,2.1,739.0,733.0,855.0,850.0,
81,85,35.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,45.0,37.0,211.0,202.0,
82,75,55.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,336.0,339.0,451.0,454.0,
83,72,55.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,222.0,225.0,379.0,385.0,
84,70,58.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,422.0,419.0,561.0,562.0,
85,68,60.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,525.0,519.0,642.0,650.0,
86,66,55.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,139.0,133.0,278.0,271.0,
87,65,55.0,16.0,20.0,0.0,741.6,,,5.3,2.7,7.6,4.4,46.0,55.0,178.0,184.0,
88,65,60.0,16.0,30.0,0.0,741.6,,,7.3,4.7,12.0,6.0,613.0,609.0,742.0,739.0,
89,63,58.0,16.0,10.0,494.4,927.0,,,2.8,1.2,3.6,2.4,697.0,705.0,844.0,836.0,
90,60,55.0,16.0,10.0,0.0,741.6,,,2.2,1.8,3.8,2.2,9.0,18.0,160.0,154.0,
91,60,60.0,16.0,10.0,494.4,927.0,,,2.7,1.3,3.9,2.1,804.0,806.0,918.0,923.0,
92,67,85.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,317.0,316.0,480.0,487.0,
93,65,85.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,449.0,451.0,541.0,544.0,
94,65,82.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,260.0,250.0,361.0,371.0,
95,62,80.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,171.0,173.0,265.0,261.0,
96,60,80.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,53.0,60.0,192.0,193.0,
97,60,85.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,525.0,524.0,659.0,656.0,
98,58,75.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,24.0,19.0,147.0,139.0,
99,55,80.0,16.0,10.0,494.4,927.0,,,2.3,1.7,3.7,2.3,691.0,694.0,869.0,872.0,
100,55,85.0,16.0,20.0,494.4,927.0,,,5.3,2.7,6.7,5.3,596.0,594.0,765.0,776.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
