CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
17,0,45.0,24.0,20.0,624.0,960.0,,,3.7,2.8,1.5,0.0,6.3,3.6,2.1,0.0,640.0,623.0,905.0,885.0,
18,44,5.0,16.0,20.0,0.0,576.0,,,6.8,0.0,0.0,1.2,9.3,0.0,0.0,2.7,252.0,260.0,534.0,539.0,
19,42,10.0,32.0,40.0,0.0,576.0,,,6.8,5.3,3.1,0.8,9.2,7.9,5.3,1.6,194.0,185.0,435.0,441.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,0.0,2.6,1.4,0.0,0.0,3.4,2.6,0.0,464.0,477.0,726.0,732.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,3.1,0.0,0.9,0.0,4.6,0.0,1.4,0.0,137.0,152.0,404.0,412.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,0.0,0.0,11.7,4.3,0.0,0.0,19.2,4.8,305.0,294.0,556.0,558.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,121.0,129.0,384.0,397.0,
24,38,15.0,16.0,10.0,624.0,960.0,,,2.5,0.0,1.5,0.0,4.1,0.0,1.9,0.0,607.0,603.0,864.0,874.0,
25,35,5.0,24.0,20.0,624.0,960.0,,,0.0,5.1,2.4,0.5,0.0,5.4,4.3,2.4,652.0,662.0,916.0,922.0,
26,95,30.0,16.0,30.0,384.0,720.0,,,7.5,4.5,0.0,0.0,10.6,7.4,0.0,0.0,467.0,461.0,729.0,728.0,
27,95,35.0,16.0,20.0,0.0,576.0,,,4.4,3.6,0.0,0.0,6.2,5.8,0.0,0.0,73.0,73.0,337.0,350.0,
28,92,30.0,24.0,10.0,0.0,576.0,,,2.5,0.0,0.9,0.6,3.9,0.0,1.3,0.8,88.0,79.0,341.0,347.0,
29,90,35.0,16.0,10.0,0.0,576.0,,,0.0,2.7,1.3,0.0,0.0,3.9,2.1,0.0,127.0,125.0,375.0,381.0,
30,88,30.0,24.0,10.0,0.0,576.0,,,2.2,1.5,0.0,0.3,2.9,2.8,0.0,0.3,178.0,175.0,427.0,431.0,
31,88,35.0,32.0,20.0,0.0,576.0,,,3.6,2.1,1.6,0.7,4.9,3.5,2.8,0.7,95.0,96.0,346.0,347.0,
32,87,30.0,24.0,10.0,624.0,960.0,,,2.5,0.0,1.0,0.5,4.3,0.0,1.4,0.2,539.0,553.0,823.0,825.0,
33,85,25.0,16.0,10.0,0.0,576.0,,,2.4,1.6,0.0,0.0,3.5,2.5,0.0,0.0,44.0,35.0,311.0,299.0,
34,85,35.0,32.0,30.0,384.0,720.0,,,4.6,4.0,3.0,0.4,6.7,5.7,3.6,1.9,410.0,413.0,684.0,672.0,
35,67,85.0,16.0,20.0,624.0,960.0,,,0.0,5.9,2.1,0.0,0.0,7.0,5.0,0.0,577.0,581.0,858.0,846.0,
36,65,85.0,8.0,40.0,0.0,576.0,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,23.0,27.0,289.0,305.0,
37,65,82.0,24.0,10.0,384.0,720.0,,,2.5,0.0,0.8,0.7,3.8,0.0,1.4,0.8,481.0,479.0,757.0,750.0,
38,62,80.0,16.0,30.0,0.0,576.0,,,9.6,0.0,0.0,2.4,16.5,0.0,0.0,1.5,194.0,217.0,477.0,464.0,
39,60,80.0,32.0,10.0,0.0,576.0,,,1.7,1.2,0.7,0.4,2.7,1.7,1.3,0.3,12.0,35.0,280.0,287.0,
40,60,85.0,24.0,30.0,0.0,576.0,,,4.9,4.0,3.1,0.0,8.9,5.5,3.6,0.0,251.0,265.0,514.0,527.0,
41,58,75.0,16.0,20.0,0.0,576.0,,,6.6,0.0,0.0,1.4,11.0,0.0,0.0,1.0,292.0,304.0,566.0,572.0,
42,55,80.0,24.0,10.0,0.0,576.0,,,0.0,2.5,1.0,0.5,0.0,3.4,1.7,0.9,29.0,23.0,285.0,273.0,
43,55,85.0,24.0,20.0,384.0,720.0,,,4.3,2.8,0.0,0.9,6.2,4.5,0.0,1.4,491.0,514.0,760.0,764.0,
44,55,82.0,24.0,10.0,0.0,576.0,,,2.4,0.0,1.4,0.2,3.9,0.0,1.5,0.6,142.0,139.0,408.0,403.0,
45,20,82.0,32.0,10.0,0.0,576.0,,,1.5,1.3,0.8,0.4,2.5,1.8,1.1,0.6,15.0,22.0,298.0,280.0,
46,18,80.0,8.0,10.0,384.0,720.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,410.0,416.0,677.0,671.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,41.0,34.0,289.0,290.0,
48,42,5.0,16.0,10.0,624.0,960.0,,,0.0,3.1,0.0,0.9,0.0,4.6,0.0,1.4,649.0,655.0,923.0,914.0,
49,42,12.0,8.0,10.0,384.0,720.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,363.0,378.0,640.0,622.0,
50,72,35.0,32.0,30.0,384.0,720.0,,,4.9,3.7,3.1,0.3,7.6,5.3,3.4,1.7,442.0,434.0,704.0,708.0,
51,55,20.0,8.0,19.0,0.0,576.0,,,0.0,0.0,0.0,7.6,0.0,0.0,0.0,11.4,251.0,262.0,508.0,527.0,
52,25,30.0,8.0,3.0,0.0,576.0,,,0.0,1.2,0.0,0.0,0.0,1.6,0.0,0.2,108.0,92.0,379.0,358.0,
53,20,50.0,16.0,5.0,0.0,576.0,,,1.9,0.0,0.0,0.1,2.9,0.0,0.0,0.1,291.0,296.0,568.0,565.0,
54,55,60.0,16.0,16.0,384.0,720.0,,,0.0,3.6,2.8,0.0,0.0,6.4,3.2,0.0,541.0,533.0,800.0,800.0,
55,30,60.0,24.0,16.0,384.0,720.0,,,3.6,0.0,2.0,0.8,6.0,0.0,3.0,0.6,525.0,525.0,794.0,793.0,
56,50,35.0,8.0,19.0,384.0,720.0,,,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,497.0,476.0,738.0,745.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,0.0,9.2,0.0,0.0,0.0,13.8,0.0,0.0,317.0,324.0,593.0,583.0,
58,15,10.0,16.0,20.0,624.0,960.0,,,5.7,0.0,2.3,0.0,8.2,0.0,3.8,0.0,649.0,647.0,925.0,922.0,
59,10,20.0,16.0,19.0,0.0,576.0,,,6.0,0.0,0.0,1.6,10.0,0.0,0.0,1.4,20.0,37.0,292.0,289.0,
60,15,60.0,16.0,17.0,624.0,960.0,,,6.0,0.0,0.0,0.8,8.2,0.0,0.0,2.0,617.0,631.0,885.0,884.0,
61,45,65.0,32.0,9.0,0.0,576.0,,,1.6,1.0,0.7,0.4,2.2,1.8,1.0,0.4,187.0,179.0,456.0,458.0,
62,65,35.0,32.0,3.0,0.0,576.0,,,0.5,0.3,0.3,0.1,0.9,0.5,0.3,0.0,84.0,91.0,360.0,370.0,
63,65,20.0,8.0,6.0,0.0,576.0,,,0.0,0.0,2.4,0.0,0.0,0.0,3.6,0.0,38.0,16.0,290.0,301.0,
64,45,30.0,16.0,17.0,0.0,576.0,,,5.3,0.0,1.5,0.0,7.0,0.0,3.2,0.0,121.0,127.0,380.0,384.0,
65,35,40.0,8.0,16.0,0.0,576.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,2.0,2.0,251.0,258.0,
66,41,37.0,8.0,16.0,384.0,720.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,492.0,489.0,763.0,766.0,
67,64,42.0,24.0,9.0,0.0,576.0,,,1.8,1.2,0.6,0.0,2.3,1.9,1.1,0.0,199.0,205.0,471.0,464.0,
68,40,60.0,16.0,21.0,384.0,720.0,,,5.6,0.0,2.8,0.0,8.9,0.0,3.7,0.0,534.0,533.0,794.0,805.0,
69,31,52.0,24.0,27.0,0.0,576.0,,,5.2,2.9,2.7,0.0,8.0,5.4,2.8,0.0,89.0,87.0,354.0,360.0,
70,35,69.0,24.0,23.0,624.0,960.0,,,0.0,4.6,4.0,0.5,0.0,7.9,3.2,2.6,671.0,686.0,953.0,953.0,
71,65,55.0,16.0,14.0,0.0,576.0,,,0.0,4.0,1.6,0.0,0.0,5.3,3.1,0.0,174.0,174.0,423.0,432.0,
72,63,65.0,32.0,8.0,0.0,576.0,,,1.6,0.9,0.5,0.2,2.1,1.5,1.0,0.2,27.0,17.0,267.0,272.0,
73,2,60.0,24.0,5.0,0.0,576.0,,,1.1,0.8,0.0,0.1,1.7,1.2,0.0,0.2,208.0,209.0,481.0,484.0,
74,20,20.0,16.0,8.0,624.0,960.0,,,2.2,0.0,1.0,0.0,3.3,0.0,1.5,0.0,580.0,575.0,848.0,842.0,
75,5,5.0,32.0,16.0,0.0,576.0,,,3.2,1.9,1.0,0.3,4.5,2.3,1.9,0.9,156.0,160.0,425.0,434.0,
76,60,12.0,32.0,31.0,0.0,576.0,,,5.5,3.8,2.5,0.6,7.6,5.9,3.1,1.9,197.0,191.0,462.0,471.0,
77,23,3.0,16.0,7.0,624.0,960.0,,,0.0,0.0,1.7,1.1,0.0,0.0,3.0,1.2,640.0,650.0,914.0,918.0,
78,8,56.0,16.0,27.0,0.0,576.0,,,5.9,4.9,0.0,0.0,9.6,6.6,0.0,0.0,297.0,285.0,551.0,557.0,
79,6,68.0,8.0,30.0,0.0,576.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,278.0,286.0,542.0,539.0,
80,47,47.0,32.0,13.0,624.0,960.0,,,2.2,1.5,1.0,0.5,2.9,2.4,1.8,0.7,692.0,693.0,955.0,954.0,
81,49,58.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,286.0,284.0,536.0,551.0,
82,27,43.0,24.0,9.0,0.0,576.0,,,1.6,1.5,0.5,0.0,2.6,1.5,1.3,0.0,78.0,72.0,349.0,345.0,
83,37,31.0,16.0,14.0,0.0,576.0,,,0.0,3.3,2.3,0.0,0.0,4.8,3.6,0.0,45.0,21.0,288.0,286.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,7.2,0.0,0.0,0.0,10.8,0.0,0.0,0.0,311.0,320.0,579.0,589.0,
85,63,23.0,32.0,2.0,0.0,576.0,,,0.4,0.2,0.1,0.1,0.5,0.4,0.2,0.1,262.0,266.0,533.0,540.0,
86,21,24.0,24.0,28.0,0.0,576.0,,,5.1,4.5,1.5,0.0,7.8,5.4,3.6,0.0,278.0,270.0,551.0,534.0,
87,12,24.0,32.0,13.0,0.0,576.0,,,2.2,2.0,0.9,0.1,3.3,2.7,1.2,0.7,297.0,280.0,557.0,547.0,
88,24,58.0,16.0,19.0,0.0,576.0,,,5.2,0.0,2.4,0.0,7.6,0.0,3.8,0.0,185.0,192.0,450.0,447.0,
89,67,5.0,32.0,25.0,624.0,960.0,,,4.2,3.9,1.6,0.2,7.0,4.3,2.4,1.3,638.0,634.0,911.0,893.0,
90,37,47.0,8.0,6.0,0.0,576.0,,,2.4,0.0,0.0,0.0,3.6,0.0,0.0,0.0,289.0,279.0,539.0,554.0,
91,49,42.0,32.0,13.0,624.0,960.0,,,2.0,1.6,1.2,0.4,3.7,2.1,1.5,0.5,649.0,657.0,903.0,913.0,
92,53,43.0,32.0,14.0,0.0,576.0,,,2.6,1.7,1.2,0.1,3.8,2.4,1.6,0.6,5.0,0.0,266.0,273.0,
93,61,52.0,24.0,3.0,624.0,960.0,,,0.5,0.4,0.3,0.0,0.8,0.5,0.4,0.1,678.0,679.0,928.0,950.0,
94,57,48.0,16.0,23.0,0.0,576.0,,,5.9,3.3,0.0,0.0,8.4,5.4,0.0,0.0,313.0,316.0,589.0,595.0,
95,56,37.0,24.0,6.0,0.0,576.0,,,1.1,1.0,0.0,0.3,1.7,1.5,0.0,0.5,29.0,36.0,285.0,301.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,0.0,6.2,4.2,0.0,0.0,10.2,5.4,0.0,498.0,486.0,755.0,761.0,
97,4,18.0,16.0,35.0,384.0,720.0,,,10.4,0.0,3.6,0.0,14.7,0.0,6.3,0.0,478.0,477.0,751.0,744.0,
98,26,52.0,32.0,9.0,0.0,576.0,,,1.5,1.2,0.7,0.3,2.5,1.6,1.2,0.1,103.0,109.0,374.0,375.0,
99,26,35.0,8.0,15.0,0.0,576.0,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,225.0,246.0,505.0,497.0,
100,31,67.0,16.0,3.0,624.0,960.0,,,1.0,0.0,0.0,0.2,1.4,0.0,0.0,0.4,689.0,678.0,940.0,932.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
