CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
11,8,40.0,16.0,40.0,0.0,144.0,,,13.1,0.0,0.0,2.9,22.5,0.0,0.0,1.5,39.0,38.0,108.0,107.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,5.2,2.8,0.0,0.0,6.4,5.6,0.0,0.0,45.0,48.0,115.0,115.0,
13,5,35.0,32.0,10.0,96.0,180.0,,,1.8,1.4,0.6,0.2,2.6,1.9,0.8,0.7,123.0,125.0,189.0,191.0,
14,5,45.0,32.0,10.0,0.0,144.0,,,1.9,1.2,0.7,0.1,2.4,2.3,0.8,0.5,34.0,30.0,99.0,96.0,
15,2,40.0,16.0,20.0,0.0,144.0,,,4.7,3.3,0.0,0.0,6.1,5.9,0.0,0.0,40.0,42.0,105.0,108.0,
16,0,40.0,24.0,20.0,0.0,144.0,,,5.0,0.0,2.2,0.8,8.7,0.0,2.7,0.6,56.0,57.0,119.0,118.0,
17,0,45.0,24.0,20.0,96.0,180.0,,,4.0,2.9,0.0,1.1,6.6,4.5,0.0,0.9,125.0,126.0,193.0,190.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,6.1,0.0,1.9,0.0,8.0,0.0,4.0,0.0,72.0,69.0,134.0,135.0,
19,42,10.0,16.0,40.0,0.0,144.0,,,0.0,14.9,0.0,1.1,0.0,21.1,0.0,2.9,53.0,56.0,120.0,122.0,
20,42,15.0,24.0,10.0,96.0,180.0,,,0.0,2.3,1.2,0.5,0.0,3.0,2.4,0.6,102.0,101.0,171.0,168.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,46.0,49.0,117.0,114.0,
22,40,15.0,32.0,40.0,0.0,144.0,,,6.4,5.0,3.4,1.2,10.1,7.3,5.1,1.5,73.0,73.0,138.0,142.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,47.0,50.0,114.0,115.0,
24,38,15.0,8.0,10.0,96.0,180.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,131.0,132.0,199.0,195.0,
25,35,5.0,16.0,20.0,96.0,180.0,,,7.4,0.0,0.0,0.6,10.7,0.0,0.0,1.3,120.0,122.0,185.0,184.0,
26,95,30.0,16.0,30.0,96.0,180.0,,,0.0,8.6,0.0,3.4,0.0,14.6,0.0,3.4,97.0,96.0,166.0,160.0,
27,95,35.0,24.0,20.0,0.0,144.0,,,3.7,2.6,1.7,0.0,6.1,4.2,1.7,0.0,52.0,56.0,117.0,117.0,
28,92,30.0,32.0,10.0,0.0,144.0,,,1.8,1.4,0.5,0.3,2.6,2.2,0.9,0.2,49.0,53.0,119.0,121.0,
29,90,35.0,8.0,10.0,0.0,144.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,48.0,46.0,114.0,115.0,
30,88,30.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,55.0,54.0,125.0,125.0,
31,88,35.0,32.0,20.0,0.0,144.0,,,3.3,2.4,1.9,0.3,5.1,3.3,2.6,1.0,44.0,47.0,111.0,112.0,
32,87,30.0,32.0,10.0,96.0,180.0,,,1.8,1.3,0.7,0.3,2.6,1.9,1.0,0.5,110.0,114.0,178.0,176.0,
33,85,25.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,46.0,45.0,115.0,114.0,
34,85,35.0,8.0,30.0,96.0,180.0,,,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,93.0,93.0,160.0,158.0,
35,67,85.0,8.0,20.0,96.0,180.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,118.0,121.0,184.0,188.0,
36,65,85.0,16.0,40.0,0.0,144.0,,,9.8,6.2,0.0,0.0,12.9,11.1,0.0,0.0,39.0,37.0,109.0,103.0,
37,65,82.0,32.0,10.0,96.0,180.0,,,1.5,1.2,0.8,0.4,2.6,2.0,0.9,0.6,109.0,106.0,174.0,171.0,
38,62,80.0,8.0,30.0,0.0,144.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,58.0,60.0,120.0,123.0,
39,60,80.0,32.0,10.0,0.0,144.0,,,1.8,1.0,0.9,0.3,2.5,2.1,0.8,0.7,36.0,31.0,102.0,99.0,
40,60,85.0,32.0,30.0,0.0,144.0,,,5.1,4.0,2.0,0.9,8.1,5.6,3.2,1.2,65.0,70.0,131.0,133.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,5.8,0.0,2.2,0.0,8.3,0.0,3.7,0.0,77.0,75.0,138.0,143.0,
42,55,80.0,24.0,10.0,0.0,144.0,,,0.0,1.9,1.7,0.4,0.0,3.3,1.6,1.2,32.0,31.0,98.0,99.0,
43,55,85.0,16.0,20.0,96.0,180.0,,,0.0,5.1,2.9,0.0,0.0,6.3,5.7,0.0,110.0,107.0,174.0,176.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,3.5,0.0,0.0,0.5,5.1,0.0,0.0,0.9,44.0,46.0,114.0,113.0,
45,20,82.0,32.0,10.0,0.0,144.0,,,1.8,1.2,0.6,0.4,2.5,1.8,1.0,0.7,31.0,32.0,103.0,100.0,
46,18,80.0,24.0,10.0,96.0,180.0,,,0.0,1.9,1.5,0.5,0.0,3.5,2.3,0.2,96.0,98.0,164.0,164.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,37.0,34.0,104.0,99.0,
48,42,5.0,16.0,10.0,96.0,180.0,,,2.7,0.0,1.3,0.0,4.1,0.0,1.9,0.0,120.0,119.0,189.0,186.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,0.0,3.0,0.0,1.0,0.0,5.1,0.0,0.9,87.0,83.0,155.0,151.0,
50,72,35.0,24.0,30.0,96.0,180.0,,,5.4,5.2,0.0,1.4,9.9,6.8,0.0,1.3,95.0,99.0,167.0,161.0,
51,55,20.0,8.0,19.0,0.0,144.0,,,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,63.0,68.0,133.0,134.0,
52,25,30.0,24.0,3.0,0.0,144.0,,,0.5,0.4,0.3,0.0,0.9,0.7,0.3,0.0,31.0,33.0,97.0,101.0,
53,20,50.0,24.0,5.0,0.0,144.0,,,0.9,0.8,0.3,0.0,1.4,0.9,0.8,0.0,75.0,75.0,140.0,137.0,
54,55,60.0,16.0,16.0,96.0,180.0,,,3.7,2.7,0.0,0.0,5.8,3.8,0.0,0.0,118.0,118.0,186.0,187.0,
55,30,60.0,16.0,16.0,96.0,180.0,,,0.0,4.9,0.0,1.5,0.0,7.0,0.0,2.6,121.0,119.0,189.0,186.0,
56,50,35.0,24.0,19.0,96.0,180.0,,,3.5,2.9,1.2,0.0,4.7,4.6,2.1,0.0,112.0,113.0,178.0,181.0,
57,30,25.0,32.0,23.0,0.0,144.0,,,3.8,2.9,1.7,0.8,5.6,3.5,3.3,1.4,79.0,75.0,147.0,142.0,
58,15,10.0,16.0,20.0,96.0,180.0,,,0.0,0.0,6.5,1.5,0.0,0.0,8.9,3.1,116.0,119.0,187.0,185.0,
59,10,20.0,24.0,19.0,0.0,144.0,,,4.6,2.7,0.0,0.3,6.1,4.8,0.0,0.5,36.0,37.0,105.0,102.0,
60,15,60.0,32.0,17.0,156.0,240.0,,,3.0,2.1,1.4,0.4,3.9,3.8,1.5,1.0,135.0,137.0,201.0,204.0,
61,45,65.0,24.0,9.0,0.0,144.0,,,1.7,1.0,0.9,0.0,2.3,1.8,1.4,0.0,51.0,49.0,117.0,115.0,
62,65,35.0,16.0,3.0,0.0,144.0,,,0.9,0.0,0.3,0.0,1.3,0.0,0.5,0.0,37.0,37.0,99.0,102.0,
63,65,20.0,16.0,6.0,0.0,144.0,,,1.5,0.9,0.0,0.0,2.3,1.3,0.0,0.0,39.0,35.0,103.0,100.0,
64,45,30.0,32.0,17.0,0.0,144.0,,,3.0,2.2,1.3,0.4,3.9,3.2,2.1,0.9,35.0,37.0,101.0,100.0,
65,35,40.0,8.0,16.0,0.0,144.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,8.0,5.0,71.0,72.0,
66,41,37.0,8.0,16.0,96.0,180.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,115.0,116.0,183.0,181.0,
67,64,42.0,32.0,9.0,0.0,144.0,,,1.6,1.2,0.7,0.1,2.7,1.6,0.9,0.2,51.0,49.0,119.0,119.0,
68,40,60.0,32.0,21.0,96.0,180.0,,,3.4,2.8,1.7,0.5,4.7,4.0,2.5,1.3,123.0,125.0,190.0,190.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,10.4,0.0,0.0,0.4,13.2,0.0,0.0,3.0,25.0,24.0,90.0,92.0,
70,35,69.0,16.0,23.0,156.0,240.0,,,5.9,0.0,3.3,0.0,10.4,0.0,3.4,0.0,146.0,146.0,212.0,213.0,
71,65,55.0,24.0,14.0,0.0,144.0,,,2.4,2.0,1.2,0.0,3.9,2.6,1.9,0.0,48.0,44.0,110.0,114.0,
72,63,65.0,32.0,8.0,0.0,144.0,,,1.4,1.0,0.6,0.1,2.2,1.3,0.9,0.4,23.0,22.0,91.0,90.0,
73,2,60.0,32.0,5.0,0.0,144.0,,,0.7,0.7,0.4,0.2,1.3,0.8,0.7,0.3,61.0,59.0,123.0,122.0,
74,20,20.0,16.0,8.0,96.0,180.0,,,2.2,0.0,1.0,0.0,3.2,0.0,1.6,0.0,126.0,126.0,191.0,190.0,
75,5,5.0,24.0,16.0,0.0,144.0,,,0.0,3.6,2.0,0.8,0.0,5.8,2.9,1.0,56.0,57.0,119.0,121.0,
76,60,12.0,32.0,31.0,0.0,144.0,,,5.3,4.3,1.9,0.9,7.9,6.4,4.0,0.3,55.0,58.0,122.0,123.0,
77,23,3.0,8.0,7.0,96.0,180.0,,,2.8,0.0,0.0,0.0,4.2,0.0,0.0,0.0,120.0,120.0,183.0,184.0,
78,8,56.0,32.0,27.0,0.0,144.0,,,4.5,3.7,1.5,1.1,7.5,4.3,2.4,2.0,71.0,75.0,136.0,140.0,
79,6,68.0,32.0,30.0,0.0,144.0,,,5.5,3.7,2.0,0.7,8.5,5.8,3.0,0.7,69.0,73.0,136.0,136.0,
80,47,47.0,32.0,13.0,156.0,240.0,,,2.4,1.3,1.0,0.4,3.1,2.4,1.5,0.8,162.0,160.0,227.0,224.0,
81,49,58.0,16.0,10.0,0.0,144.0,,,2.5,1.5,0.0,0.0,3.8,2.2,0.0,0.0,70.0,69.0,133.0,134.0,
82,27,43.0,16.0,9.0,0.0,144.0,,,0.0,2.1,1.5,0.0,0.0,3.8,1.6,0.0,22.0,27.0,89.0,89.0,
83,37,31.0,24.0,14.0,0.0,144.0,,,3.5,0.0,1.6,0.4,5.0,0.0,2.5,0.9,16.0,15.0,84.0,82.0,
84,57,29.0,32.0,18.0,0.0,144.0,,,3.1,2.6,1.2,0.2,4.5,3.2,2.1,1.0,81.0,77.0,147.0,145.0,
85,63,23.0,16.0,2.0,0.0,144.0,,,0.0,0.0,0.6,0.2,0.0,0.0,1.0,0.2,68.0,72.0,132.0,135.0,
86,21,24.0,32.0,28.0,0.0,144.0,,,4.5,3.6,2.0,1.2,7.5,5.8,2.2,1.3,70.0,66.0,133.0,134.0,
87,12,24.0,24.0,13.0,0.0,144.0,,,3.2,0.0,1.2,0.8,5.3,0.0,2.1,0.3,72.0,74.0,136.0,139.0,
88,24,58.0,8.0,19.0,0.0,144.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,52.0,51.0,115.0,117.0,
89,67,5.0,16.0,25.0,96.0,180.0,,,0.0,0.0,7.8,2.2,0.0,0.0,12.3,2.7,117.0,112.0,182.0,180.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,1.8,0.0,0.6,0.0,2.6,0.0,1.0,0.0,66.0,66.0,133.0,133.0,
91,49,42.0,8.0,13.0,156.0,240.0,,,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,149.0,146.0,218.0,216.0,
92,53,43.0,16.0,14.0,0.0,144.0,,,4.5,0.0,0.0,1.1,6.7,0.0,0.0,1.7,10.0,9.0,74.0,79.0,
93,61,52.0,16.0,3.0,156.0,240.0,,,0.7,0.5,0.0,0.0,1.0,0.8,0.0,0.0,148.0,144.0,214.0,211.0,
94,57,48.0,32.0,23.0,0.0,144.0,,,4.1,3.0,1.7,0.4,5.7,4.3,2.4,1.4,74.0,77.0,141.0,144.0,
95,56,37.0,32.0,6.0,0.0,144.0,,,1.1,0.8,0.4,0.1,1.3,1.1,0.8,0.3,16.0,14.0,82.0,82.0,
96,55,54.0,32.0,26.0,96.0,180.0,,,4.8,3.9,1.5,0.2,6.4,4.9,2.7,1.6,115.0,113.0,179.0,181.0,
97,4,18.0,24.0,35.0,96.0,180.0,,,6.9,6.5,0.0,0.7,12.3,7.6,0.0,1.1,103.0,105.0,166.0,170.0,
98,26,52.0,24.0,9.0,0.0,144.0,,,2.6,0.0,0.9,0.1,3.5,0.0,1.2,0.7,27.0,28.0,93.0,97.0,
99,26,35.0,16.0,15.0,0.0,144.0,,,0.0,0.0,4.8,1.2,0.0,0.0,6.8,2.2,58.0,59.0,122.0,122.0,
100,31,67.0,24.0,3.0,156.0,240.0,,,0.7,0.4,0.0,0.1,1.0,0.8,0.0,0.1,147.0,149.0,212.0,210.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
