CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
15,20,80.0,16.0,40.0,0.0,741.6,,,9.6,6.4,15.9,8.1,302.0,300.0,506.0,512.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,374.0,383.0,615.0,629.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,30.0,32.0,233.0,235.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,4.9,3.1,7.3,4.7,42.0,43.0,365.0,381.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,167.0,165.0,454.0,450.0,
20,30,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,10.0,6.0,284.0,289.0,
21,30,52.0,16.0,20.0,803.4,1236.0,,,5.4,2.6,6.7,5.3,829.0,828.0,1051.0,1045.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,12.0,676.0,681.0,1006.0,1009.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,2.7,1.3,4.0,2.0,645.0,657.0,848.0,858.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,15.0,5.0,360.0,344.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,11.6,4.4,13.5,10.5,73.0,76.0,321.0,310.0,
26,25,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,483.0,498.0,831.0,833.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.9,2.1,157.0,159.0,411.0,405.0,
28,23,55.0,16.0,20.0,0.0,741.6,,,4.8,3.2,7.2,4.8,466.0,473.0,665.0,673.0,
29,20,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,274.0,271.0,481.0,487.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,2.3,1.7,4.1,1.9,366.0,350.0,602.0,587.0,
31,10,35.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,143.0,140.0,303.0,302.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,7.4,4.6,11.8,6.2,13.0,15.0,312.0,327.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,7.0,5.0,341.0,318.0,
34,8,45.0,16.0,20.0,494.4,927.0,,,4.9,3.1,7.8,4.2,635.0,640.0,921.0,926.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,175.0,182.0,440.0,437.0,
36,5,45.0,16.0,10.0,494.4,927.0,,,2.3,1.7,3.9,2.1,572.0,571.0,811.0,810.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,284.0,296.0,517.0,515.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,397.0,414.0,587.0,602.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,468.0,466.0,724.0,718.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,2.9,1.1,4.1,1.9,164.0,176.0,423.0,418.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,45.0,43.0,349.0,362.0,
42,33,32.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,11.0,19.0,367.0,356.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.7,2.3,11.0,10.0,288.0,287.0,
44,32,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,264.0,257.0,497.0,497.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.3,1.7,430.0,430.0,703.0,691.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,7.0,5.0,13.4,4.6,351.0,349.0,607.0,611.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,0.0,4.0,0.0,6.0,836.0,834.0,1144.0,1139.0,
48,28,30.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,518.0,518.0,809.0,792.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,2.4,1.6,3.8,2.2,864.0,845.0,1150.0,1143.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,709.0,694.0,996.0,980.0,
51,25,30.0,16.0,10.0,494.4,927.0,,,2.3,1.7,3.3,2.7,610.0,635.0,885.0,876.0,
52,25,35.0,16.0,10.0,803.4,1236.0,,,2.6,1.4,4.1,1.9,807.0,803.0,1075.0,1062.0,
53,44,5.0,16.0,20.0,0.0,741.6,,,5.7,2.3,7.3,4.7,193.0,191.0,444.0,453.0,
54,42,10.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,76.0,74.0,382.0,374.0,
55,42,15.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.6,2.4,33.0,30.0,304.0,304.0,
56,40,5.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,294.0,290.0,522.0,521.0,
57,40,15.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,22.0,13.0,262.0,265.0,
58,38,5.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,358.0,354.0,633.0,629.0,
59,38,15.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,500.0,498.0,887.0,875.0,
60,35,5.0,16.0,20.0,0.0,741.6,,,5.5,2.5,6.5,5.5,448.0,436.0,745.0,733.0,
61,50,30.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.6,2.4,387.0,394.0,757.0,751.0,
62,50,35.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,180.0,177.0,409.0,404.0,
63,50,40.0,16.0,50.0,0.0,741.6,,,14.3,5.7,19.8,10.2,94.0,89.0,293.0,306.0,
64,48,30.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,517.0,519.0,802.0,786.0,
65,48,40.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.6,2.4,9.0,5.0,230.0,242.0,
66,47,35.0,16.0,10.0,494.4,927.0,,,2.6,1.4,4.1,1.9,749.0,750.0,965.0,955.0,
67,47,40.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,12.0,10.0,290.0,290.0,
68,45,30.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,660.0,664.0,857.0,858.0,
69,45,35.0,16.0,10.0,803.4,1236.0,,,2.8,1.2,3.5,2.5,834.0,816.0,1056.0,1060.0,
70,95,30.0,16.0,30.0,0.0,741.6,,,8.2,3.8,9.4,8.6,267.0,256.0,572.0,579.0,
71,95,35.0,16.0,20.0,0.0,741.6,,,4.4,3.6,8.2,3.8,177.0,167.0,466.0,465.0,
72,53,30.0,16.0,10.0,0.0,741.6,,,2.9,1.1,4.0,2.0,355.0,358.0,597.0,600.0,
73,92,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,341.0,366.0,687.0,669.0,
74,53,35.0,8.0,50.0,0.0,741.6,,,0.0,20.0,0.0,30.0,252.0,263.0,513.0,503.0,
75,45,65.0,8.0,20.0,803.4,1236.0,,,8.0,0.0,12.0,0.0,831.0,818.0,1133.0,1144.0,
76,90,35.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,119.0,118.0,352.0,355.0,
77,88,30.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.8,2.2,461.0,469.0,764.0,757.0,
78,88,35.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,43.0,36.0,301.0,298.0,
79,87,30.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,560.0,573.0,828.0,843.0,
80,85,25.0,16.0,10.0,494.4,927.0,,,2.5,1.5,3.1,2.9,686.0,683.0,901.0,913.0,
81,85,35.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,27.0,30.0,374.0,369.0,
82,75,55.0,16.0,20.0,0.0,741.6,,,4.7,3.3,6.9,5.1,281.0,281.0,497.0,511.0,
83,72,55.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,152.0,125.0,451.0,462.0,
84,70,58.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,355.0,349.0,638.0,632.0,
85,68,60.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,461.0,451.0,708.0,700.0,
86,66,55.0,16.0,10.0,0.0,741.6,,,2.1,1.9,3.4,2.6,73.0,70.0,354.0,338.0,
87,65,55.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,7.0,8.0,263.0,277.0,
88,65,60.0,16.0,30.0,494.4,927.0,,,6.6,5.4,12.0,6.0,529.0,546.0,809.0,807.0,
89,63,58.0,16.0,10.0,494.4,927.0,,,2.4,1.6,3.3,2.7,617.0,620.0,901.0,916.0,
90,60,55.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.5,2.5,19.0,0.0,286.0,294.0,
91,60,60.0,16.0,10.0,494.4,927.0,,,2.5,1.5,4.1,1.9,742.0,734.0,975.0,977.0,
92,67,85.0,16.0,20.0,0.0,741.6,,,4.6,3.4,7.1,4.9,241.0,233.0,574.0,579.0,
93,65,85.0,16.0,40.0,0.0,741.6,,,10.7,5.3,12.3,11.7,404.0,403.0,596.0,590.0,
94,65,82.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.2,2.8,200.0,196.0,419.0,414.0,
95,62,80.0,16.0,30.0,0.0,741.6,,,8.2,3.8,10.7,7.3,114.0,119.0,321.0,309.0,
96,60,80.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.7,2.3,15.0,24.0,297.0,295.0,
97,60,85.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,466.0,462.0,731.0,735.0,
98,58,75.0,16.0,20.0,0.0,741.6,,,4.8,3.2,7.1,4.9,13.0,30.0,265.0,248.0,
99,55,80.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,600.0,605.0,961.0,958.0,
100,55,85.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,12.0,512.0,513.0,856.0,863.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
