CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
46,18,80.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,410.0,424.0,684.0,692.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,27.0,34.0,293.0,288.0,
48,42,5.0,8.0,10.0,624.0,960.0,,,0.0,4.0,0.0,6.0,652.0,661.0,906.0,918.0,
49,42,12.0,16.0,10.0,384.0,720.0,,,2.8,1.2,3.6,2.4,378.0,365.0,639.0,643.0,
50,72,35.0,8.0,30.0,384.0,720.0,,,12.0,0.0,18.0,0.0,443.0,427.0,693.0,710.0,
51,55,20.0,8.0,19.0,0.0,576.0,,,7.6,0.0,11.4,0.0,255.0,262.0,513.0,516.0,
52,25,30.0,16.0,3.0,0.0,576.0,,,0.7,0.5,1.2,0.6,96.0,97.0,360.0,369.0,
53,20,50.0,16.0,5.0,0.0,576.0,,,1.2,0.8,2.2,0.8,298.0,300.0,571.0,566.0,
54,55,60.0,16.0,16.0,384.0,720.0,,,4.1,2.3,5.9,3.7,524.0,541.0,803.0,800.0,
55,30,60.0,16.0,16.0,384.0,720.0,,,3.9,2.5,6.1,3.5,529.0,521.0,795.0,786.0,
56,50,35.0,8.0,19.0,384.0,720.0,,,7.6,0.0,11.4,0.0,490.0,474.0,741.0,744.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,9.2,0.0,13.8,0.0,323.0,323.0,598.0,599.0,
58,15,10.0,8.0,20.0,624.0,960.0,,,8.0,0.0,12.0,0.0,643.0,655.0,914.0,908.0,
59,10,20.0,16.0,19.0,0.0,576.0,,,4.2,3.4,7.4,4.0,38.0,35.0,283.0,306.0,
60,15,60.0,16.0,17.0,624.0,960.0,,,4.2,2.6,6.1,4.1,611.0,628.0,877.0,888.0,
61,45,65.0,16.0,9.0,0.0,576.0,,,2.4,1.2,3.0,2.4,184.0,189.0,451.0,462.0,
62,65,35.0,8.0,3.0,0.0,576.0,,,0.0,1.2,0.0,1.8,89.0,100.0,359.0,369.0,
63,65,20.0,8.0,6.0,0.0,576.0,,,0.0,2.4,0.0,3.6,38.0,24.0,280.0,282.0,
64,45,30.0,8.0,17.0,0.0,576.0,,,0.0,6.8,0.0,10.2,110.0,131.0,391.0,380.0,
65,35,40.0,8.0,16.0,0.0,576.0,,,0.0,6.4,0.0,9.6,1.0,2.0,264.0,259.0,
66,41,37.0,16.0,16.0,384.0,720.0,,,4.6,1.8,5.7,3.9,498.0,504.0,769.0,770.0,
67,64,42.0,8.0,9.0,0.0,576.0,,,0.0,3.6,0.0,5.4,190.0,194.0,459.0,470.0,
68,40,60.0,8.0,21.0,384.0,720.0,,,8.4,0.0,12.6,0.0,550.0,528.0,811.0,810.0,
69,31,52.0,8.0,27.0,0.0,576.0,,,0.0,10.8,0.0,16.2,87.0,81.0,360.0,351.0,
70,35,69.0,8.0,23.0,624.0,960.0,,,0.0,9.2,0.0,13.8,686.0,673.0,943.0,934.0,
71,65,55.0,8.0,14.0,0.0,576.0,,,0.0,5.6,0.0,8.4,167.0,172.0,431.0,436.0,
72,63,65.0,8.0,8.0,0.0,576.0,,,0.0,3.2,0.0,4.8,18.0,23.0,278.0,269.0,
73,2,60.0,8.0,5.0,0.0,576.0,,,2.0,0.0,3.0,0.0,216.0,224.0,467.0,487.0,
74,20,20.0,8.0,8.0,624.0,960.0,,,0.0,3.2,0.0,4.8,584.0,568.0,836.0,833.0,
75,5,5.0,8.0,16.0,0.0,576.0,,,0.0,6.4,0.0,9.6,151.0,163.0,416.0,418.0,
76,60,12.0,8.0,31.0,0.0,576.0,,,12.4,0.0,18.6,0.0,198.0,191.0,459.0,463.0,
77,23,3.0,16.0,7.0,624.0,960.0,,,1.8,1.0,2.9,1.3,637.0,649.0,901.0,910.0,
78,8,56.0,16.0,27.0,0.0,576.0,,,6.4,4.4,10.6,5.6,302.0,291.0,560.0,558.0,
79,6,68.0,16.0,30.0,0.0,576.0,,,7.0,5.0,10.6,7.4,290.0,287.0,548.0,539.0,
80,47,47.0,16.0,13.0,624.0,960.0,,,3.4,1.8,5.0,2.8,678.0,685.0,957.0,954.0,
81,49,58.0,16.0,10.0,0.0,576.0,,,2.6,1.4,4.3,1.7,282.0,282.0,540.0,535.0,
82,27,43.0,16.0,9.0,0.0,576.0,,,2.2,1.4,3.8,1.6,68.0,85.0,344.0,339.0,
83,37,31.0,8.0,14.0,0.0,576.0,,,0.0,5.6,0.0,8.4,37.0,24.0,304.0,299.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,0.0,7.2,0.0,10.8,325.0,313.0,582.0,596.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,0.8,0.0,1.2,0.0,271.0,270.0,536.0,542.0,
86,21,24.0,16.0,28.0,0.0,576.0,,,6.1,5.1,11.0,5.8,281.0,267.0,529.0,537.0,
87,12,24.0,16.0,13.0,0.0,576.0,,,3.4,1.8,4.4,3.4,294.0,286.0,541.0,540.0,
88,24,58.0,16.0,19.0,0.0,576.0,,,5.4,2.2,7.2,4.2,180.0,184.0,441.0,457.0,
89,67,5.0,16.0,25.0,624.0,960.0,,,5.5,4.5,8.4,6.6,629.0,645.0,912.0,895.0,
90,37,47.0,8.0,6.0,0.0,576.0,,,0.0,2.4,0.0,3.6,280.0,277.0,546.0,547.0,
91,49,42.0,16.0,13.0,624.0,960.0,,,3.0,2.2,5.4,2.4,637.0,641.0,922.0,900.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,3.6,2.0,5.5,2.9,4.0,1.0,272.0,254.0,
93,61,52.0,16.0,3.0,624.0,960.0,,,0.8,0.4,1.2,0.6,672.0,685.0,929.0,928.0,
94,57,48.0,8.0,23.0,0.0,576.0,,,9.2,0.0,13.8,0.0,321.0,323.0,577.0,594.0,
95,56,37.0,8.0,6.0,0.0,576.0,,,2.4,0.0,3.6,0.0,18.0,36.0,288.0,300.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,6.3,4.1,9.2,6.4,490.0,494.0,764.0,755.0,
97,4,18.0,16.0,35.0,384.0,720.0,,,9.0,5.0,13.2,7.8,473.0,465.0,738.0,751.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,3.6,0.0,5.4,0.0,112.0,104.0,368.0,372.0,
99,26,35.0,16.0,15.0,0.0,576.0,,,4.0,2.0,6.1,2.9,233.0,229.0,493.0,506.0,
100,31,67.0,8.0,3.0,624.0,960.0,,,1.2,0.0,1.8,0.0,683.0,667.0,941.0,952.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
