CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
72,63,65.0,8.0,8.0,0.0,576.0,,,0.0,8.0,57.0,192.0,
73,2,60.0,16.0,5.0,0.0,576.0,,,2.9,2.1,284.0,411.0,
74,20,20.0,16.0,8.0,624.0,960.0,,,5.6,2.4,633.0,776.0,
75,5,5.0,8.0,16.0,0.0,576.0,,,0.0,16.0,220.0,361.0,
76,60,12.0,8.0,31.0,0.0,576.0,,,31.0,0.0,266.0,396.0,
77,23,3.0,16.0,7.0,624.0,960.0,,,5.0,2.0,757.0,891.0,
78,8,56.0,8.0,27.0,0.0,576.0,,,0.0,27.0,356.0,488.0,
79,6,68.0,16.0,30.0,0.0,576.0,,,18.5,11.5,343.0,475.0,
80,47,47.0,16.0,13.0,624.0,960.0,,,7.8,5.2,814.0,945.0,
81,49,58.0,8.0,10.0,0.0,576.0,,,10.0,0.0,354.0,475.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,0.0,9.0,151.0,282.0,
83,37,31.0,16.0,14.0,0.0,576.0,,,8.1,5.9,101.0,236.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,0.0,18.0,395.0,527.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,0.0,2.0,341.0,472.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,0.0,28.0,344.0,469.0,
87,12,24.0,8.0,13.0,0.0,576.0,,,0.0,13.0,354.0,485.0,
88,24,58.0,8.0,19.0,0.0,576.0,,,0.0,19.0,258.0,386.0,
89,67,5.0,16.0,25.0,624.0,960.0,,,15.4,9.6,701.0,837.0,
90,37,47.0,8.0,6.0,0.0,576.0,,,6.0,0.0,347.0,491.0,
91,49,42.0,16.0,13.0,624.0,960.0,,,8.0,5.0,715.0,850.0,
92,53,43.0,8.0,14.0,0.0,576.0,,,0.0,14.0,5.0,144.0,
93,61,52.0,16.0,3.0,624.0,960.0,,,2.1,0.9,796.0,933.0,
94,57,48.0,16.0,23.0,0.0,576.0,,,14.3,8.7,390.0,518.0,
95,56,37.0,16.0,6.0,0.0,576.0,,,3.7,2.3,99.0,229.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,15.1,10.9,552.0,686.0,
97,4,18.0,8.0,35.0,384.0,720.0,,,0.0,35.0,539.0,673.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,0.0,9.0,170.0,294.0,
99,26,35.0,16.0,15.0,0.0,576.0,,,10.7,4.3,296.0,433.0,
100,31,67.0,8.0,3.0,624.0,960.0,,,0.0,3.0,801.0,937.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
