CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
40,40,25.0,32.0,9.0,0.0,138.0,,,1.6,1.3,0.7,0.1,2.4,1.4,1.0,0.6,44.0,44.0,128.0,133.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,1.9,0.0,0.0,0.1,2.3,0.0,0.0,0.7,40.0,32.0,170.0,170.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,13.0,172.0,182.0,
43,23,3.0,24.0,7.0,92.0,172.5,,,1.3,0.9,0.6,0.0,1.7,1.4,0.9,0.2,111.0,114.0,159.0,159.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,0.0,0.0,7.2,0.0,0.0,0.0,10.8,23.0,31.0,138.0,140.0,
45,6,38.0,24.0,16.0,0.0,138.0,,,3.5,2.1,0.0,0.8,5.0,3.8,0.0,0.8,28.0,17.0,196.0,202.0,
46,2,48.0,16.0,1.0,92.0,172.5,,,0.3,0.0,0.1,0.0,0.4,0.0,0.2,0.0,93.0,90.0,154.0,154.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,10.8,0.0,0.0,0.0,16.2,0.0,0.0,0.0,29.0,26.0,123.0,118.0,
48,13,52.0,24.0,36.0,92.0,172.5,,,0.0,8.5,3.6,2.3,0.0,14.6,5.0,2.0,120.0,121.0,198.0,193.0,
49,6,68.0,24.0,30.0,0.0,138.0,,,7.0,4.4,0.0,0.6,8.9,7.5,0.0,1.6,91.0,92.0,135.0,133.0,
50,47,47.0,24.0,13.0,92.0,172.5,,,3.0,2.1,0.0,0.1,4.6,2.8,0.0,0.4,104.0,105.0,152.0,152.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
