CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,198.0,198.0,
17,5,30.0,16.0,2.0,0.0,138.0,,,0.6,0.0,0.2,0.0,0.7,0.0,0.4,0.2,0.0,0.0,195.0,200.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,0.0,3.0,1.8,0.0,0.0,4.4,2.8,0.0,0.0,0.0,216.0,216.0,
19,15,60.0,32.0,17.0,0.0,138.0,,,2.5,2.3,1.4,0.6,4.4,2.7,2.1,1.0,0.0,0.0,188.0,200.0,
20,45,65.0,32.0,9.0,0.0,138.0,,,1.8,1.0,0.6,0.2,2.2,1.5,1.1,0.6,0.0,0.0,204.0,198.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,3.0,0.0,1.4,0.0,4.1,0.0,2.5,0.0,0.0,0.0,213.0,209.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,0.0,0.0,7.2,0.0,0.0,0.0,10.8,0.0,0.0,0.0,206.0,195.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,11.6,0.0,0.0,0.0,17.4,0.0,0.0,58.0,56.0,91.0,89.0,
24,65,35.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,194.0,197.0,
25,65,20.0,24.0,6.0,149.5,230.0,,,1.4,0.0,0.7,0.3,2.1,0.0,1.1,0.3,156.0,153.0,189.0,187.0,
26,45,30.0,16.0,17.0,0.0,138.0,,,0.0,0.0,4.8,2.0,0.0,0.0,7.2,3.0,0.0,0.0,217.0,210.0,
27,35,40.0,32.0,16.0,0.0,138.0,,,2.7,2.2,1.2,0.4,4.4,2.7,1.9,0.6,0.0,0.0,215.0,222.0,
28,41,37.0,24.0,16.0,0.0,138.0,,,3.0,2.0,1.4,0.0,4.7,3.1,1.8,0.0,0.0,0.0,213.0,219.0,
29,64,42.0,32.0,9.0,0.0,138.0,,,1.7,1.1,0.6,0.2,2.5,1.4,1.0,0.5,0.0,0.0,193.0,199.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,0.0,0.0,0.0,8.4,0.0,0.0,0.0,12.6,0.0,0.0,207.0,204.0,
31,31,52.0,24.0,27.0,0.0,138.0,,,5.3,3.1,2.4,0.0,7.8,4.6,3.9,0.0,0.0,0.0,217.0,215.0,
32,35,69.0,16.0,23.0,0.0,138.0,,,0.0,7.6,0.0,1.6,0.0,12.0,0.0,1.8,0.0,0.0,191.0,204.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,0.0,0.0,0.0,4.4,0.0,0.0,0.0,6.6,0.0,0.0,214.0,211.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,3.8,0.0,1.8,0.0,5.9,0.0,2.5,0.0,0.0,0.0,188.0,201.0,
35,63,65.0,8.0,8.0,0.0,138.0,,,3.2,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,182.0,183.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.3,0.7,0.0,0.0,1.7,1.3,0.0,0.0,0.0,0.0,181.0,195.0,
37,20,20.0,16.0,8.0,0.0,138.0,,,2.7,0.0,0.0,0.5,4.2,0.0,0.0,0.6,0.0,0.0,203.0,217.0,
38,5,5.0,24.0,16.0,0.0,138.0,,,3.2,2.7,0.0,0.5,5.5,3.5,0.0,0.6,70.0,73.0,103.0,104.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,0.0,0.0,9.9,2.5,0.0,0.0,14.3,4.3,0.0,0.0,186.0,189.0,
40,40,25.0,32.0,9.0,0.0,138.0,,,1.7,1.1,0.8,0.1,2.2,2.0,0.9,0.3,0.0,0.0,208.0,226.0,
41,42,7.0,32.0,5.0,0.0,138.0,,,0.8,0.7,0.3,0.2,1.2,0.9,0.6,0.3,0.0,0.0,204.0,199.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,0.0,1.5,0.0,0.5,0.0,2.5,0.0,0.5,0.0,0.0,196.0,210.0,
43,23,3.0,16.0,7.0,0.0,138.0,,,1.9,0.0,0.9,0.0,2.8,0.0,1.4,0.0,0.0,0.0,201.0,186.0,
44,11,14.0,32.0,18.0,0.0,138.0,,,3.6,2.0,1.5,0.1,4.9,3.9,1.7,0.4,57.0,57.0,92.0,90.0,
45,6,38.0,32.0,16.0,0.0,138.0,,,3.0,1.7,1.4,0.3,4.1,2.9,1.9,0.7,0.0,0.0,207.0,191.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.0,0.2,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,191.0,199.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,0.0,0.0,7.8,3.0,0.0,0.0,9.0,7.2,0.0,0.0,190.0,197.0,
48,13,52.0,32.0,36.0,0.0,138.0,,,5.8,4.0,3.1,1.6,9.6,5.3,5.1,1.7,0.0,0.0,194.0,202.0,
49,6,68.0,24.0,30.0,0.0,138.0,,,6.2,4.1,1.7,0.0,8.2,6.4,3.4,0.0,0.0,0.0,177.0,189.0,
50,47,47.0,24.0,13.0,0.0,138.0,,,0.0,3.0,1.7,0.5,0.0,4.7,1.9,1.2,0.0,0.0,203.0,213.0,
51,49,58.0,8.0,10.0,0.0,138.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,201.0,204.0,
52,27,43.0,24.0,9.0,0.0,138.0,,,1.9,1.3,0.0,0.4,2.8,1.9,0.0,0.7,0.0,0.0,212.0,212.0,
53,37,31.0,8.0,14.0,0.0,138.0,,,0.0,0.0,5.6,0.0,0.0,0.0,8.4,0.0,83.0,83.0,117.0,118.0,
54,57,29.0,24.0,18.0,0.0,138.0,,,5.0,0.0,1.8,0.4,6.6,0.0,2.6,1.7,0.0,0.0,201.0,204.0,
55,63,23.0,32.0,2.0,92.0,172.5,,,0.4,0.3,0.1,0.1,0.6,0.4,0.2,0.1,125.0,123.0,157.0,158.0,
56,53,12.0,32.0,6.0,0.0,138.0,,,1.0,0.8,0.3,0.2,1.5,1.1,0.8,0.1,0.0,0.0,205.0,199.0,
57,32,12.0,16.0,7.0,0.0,138.0,,,2.2,0.0,0.0,0.6,3.5,0.0,0.0,0.7,0.0,0.0,204.0,205.0,
58,36,26.0,24.0,18.0,149.5,230.0,,,4.9,0.0,2.1,0.2,6.1,0.0,3.4,1.3,177.0,177.0,213.0,210.0,
59,21,24.0,16.0,28.0,0.0,138.0,,,0.0,6.1,5.1,0.0,0.0,11.3,5.5,0.0,0.0,0.0,222.0,210.0,
60,17,34.0,24.0,3.0,0.0,138.0,,,0.0,0.6,0.4,0.2,0.0,1.0,0.5,0.3,0.0,0.0,201.0,209.0,
61,12,24.0,24.0,13.0,0.0,138.0,,,2.7,2.2,0.0,0.2,4.3,2.5,0.0,1.0,0.0,0.0,213.0,194.0,
62,24,58.0,32.0,19.0,0.0,138.0,,,3.3,2.1,1.4,0.8,4.4,3.7,2.5,0.8,46.0,46.0,81.0,80.0,
63,27,69.0,24.0,10.0,0.0,138.0,,,2.0,1.5,0.5,0.0,3.2,1.9,0.9,0.0,0.0,0.0,194.0,201.0,
64,15,77.0,16.0,9.0,0.0,138.0,,,0.0,0.0,3.2,0.4,0.0,0.0,5.0,0.4,0.0,0.0,185.0,179.0,
65,62,77.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,171.0,185.0,
66,49,73.0,24.0,25.0,0.0,138.0,,,6.2,0.0,2.3,1.5,10.6,0.0,3.4,1.0,0.0,0.0,186.0,185.0,
67,67,5.0,24.0,25.0,0.0,138.0,,,0.0,5.0,3.6,1.5,0.0,8.2,5.2,1.6,70.0,70.0,103.0,104.0,
68,56,39.0,32.0,36.0,0.0,138.0,,,6.7,4.6,2.5,0.6,9.9,6.4,4.0,1.2,0.0,0.0,212.0,202.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,1.5,0.0,0.9,0.0,2.6,0.0,1.0,0.0,37.0,40.0,73.0,71.0,
70,37,56.0,8.0,5.0,0.0,138.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,199.0,208.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,197.0,185.0,
72,47,16.0,8.0,25.0,0.0,138.0,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,201.0,212.0,
73,44,17.0,24.0,9.0,0.0,138.0,,,1.8,1.2,0.0,0.6,2.8,2.2,0.0,0.4,0.0,0.0,200.0,208.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,0.0,0.0,3.2,0.0,0.0,0.0,4.8,0.0,137.0,138.0,172.0,170.0,
75,49,11.0,8.0,18.0,0.0,138.0,,,0.0,7.2,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,196.0,198.0,
76,49,42.0,16.0,13.0,0.0,138.0,,,0.0,4.1,0.0,1.1,0.0,7.5,0.0,0.3,62.0,62.0,95.0,96.0,
77,53,43.0,32.0,14.0,149.5,230.0,,,2.6,1.6,1.2,0.2,3.5,2.8,1.4,0.8,166.0,168.0,202.0,200.0,
78,61,52.0,16.0,3.0,0.0,138.0,,,0.0,0.0,1.1,0.1,0.0,0.0,1.0,0.8,0.0,0.0,203.0,206.0,
79,57,48.0,24.0,23.0,0.0,138.0,,,5.8,0.0,2.7,0.7,9.1,0.0,2.8,1.9,79.0,80.0,115.0,113.0,
80,56,37.0,16.0,6.0,0.0,138.0,,,0.0,0.0,1.7,0.7,0.0,0.0,3.1,0.5,0.0,0.0,215.0,198.0,
81,55,54.0,24.0,26.0,0.0,138.0,,,4.3,3.6,2.5,0.0,6.4,5.8,3.5,0.0,0.0,0.0,200.0,195.0,
82,15,47.0,32.0,16.0,0.0,138.0,,,2.9,2.3,0.9,0.3,4.3,3.2,1.9,0.2,0.0,0.0,203.0,210.0,
83,14,37.0,8.0,11.0,0.0,138.0,,,4.4,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,214.0,204.0,
84,11,31.0,24.0,7.0,0.0,138.0,,,1.9,0.0,0.8,0.1,2.8,0.0,1.2,0.2,88.0,90.0,124.0,124.0,
85,16,22.0,24.0,41.0,0.0,138.0,,,8.5,4.6,3.3,0.0,12.1,8.0,4.6,0.0,0.0,0.0,200.0,213.0,
86,4,18.0,8.0,35.0,0.0,138.0,,,0.0,14.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,185.0,196.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,10.4,0.0,0.0,0.0,15.6,0.0,0.0,0.0,81.0,81.0,116.0,114.0,
88,26,52.0,24.0,9.0,0.0,138.0,,,1.6,1.1,0.9,0.0,2.7,1.5,1.1,0.0,0.0,0.0,212.0,207.0,
89,26,35.0,24.0,15.0,0.0,138.0,,,3.9,0.0,1.3,0.8,6.3,0.0,2.4,0.3,0.0,0.0,224.0,228.0,
90,31,67.0,24.0,3.0,0.0,138.0,,,0.5,0.4,0.3,0.0,0.8,0.6,0.4,0.0,0.0,0.0,193.0,202.0,
91,15,19.0,8.0,1.0,0.0,138.0,,,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,209.0,201.0,
92,22,22.0,32.0,2.0,0.0,138.0,,,0.4,0.2,0.1,0.1,0.5,0.4,0.2,0.1,16.0,18.0,50.0,49.0,
93,18,24.0,32.0,22.0,0.0,138.0,,,3.6,3.2,1.3,0.8,5.3,4.8,2.6,0.5,0.0,0.0,204.0,216.0,
94,26,27.0,8.0,27.0,0.0,138.0,,,0.0,10.8,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,216.0,226.0,
95,25,24.0,24.0,20.0,0.0,138.0,,,0.0,4.9,2.5,0.6,0.0,6.4,4.0,1.5,0.0,0.0,206.0,212.0,
96,22,27.0,32.0,11.0,0.0,138.0,,,1.8,1.2,0.8,0.6,2.4,2.3,1.5,0.4,0.0,0.0,220.0,216.0,
97,25,21.0,8.0,12.0,0.0,138.0,,,4.8,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,204.0,205.0,
98,19,21.0,16.0,10.0,0.0,138.0,,,0.0,3.1,0.0,0.9,0.0,5.4,0.0,0.6,0.0,0.0,207.0,206.0,
99,20,26.0,32.0,9.0,0.0,138.0,,,1.3,1.1,0.8,0.3,2.2,1.8,0.8,0.6,72.0,70.0,106.0,104.0,
100,18,18.0,16.0,17.0,149.5,230.0,,,4.9,0.0,1.9,0.0,6.6,0.0,3.6,0.0,162.0,165.0,197.0,197.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
