CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
84,11,31.0,16.0,7.0,0.0,600.0,,,1.6,1.2,2.8,1.4,332.0,337.0,618.0,596.0,
85,16,22.0,16.0,41.0,0.0,600.0,,,10.4,6.0,14.4,10.2,282.0,292.0,551.0,563.0,
86,4,18.0,16.0,35.0,0.0,600.0,,,7.9,6.1,15.6,5.4,284.0,300.0,551.0,571.0,
87,28,18.0,16.0,26.0,0.0,600.0,,,7.4,3.0,9.6,6.0,295.0,291.0,560.0,572.0,
88,26,52.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,204.0,204.0,476.0,455.0,
89,26,35.0,16.0,15.0,650.0,1000.0,,,4.1,1.9,6.2,2.8,705.0,709.0,962.0,981.0,
90,31,67.0,16.0,3.0,0.0,600.0,,,0.7,0.5,1.2,0.6,317.0,302.0,563.0,569.0,
91,15,19.0,16.0,1.0,650.0,1000.0,,,0.3,0.1,0.3,0.3,678.0,664.0,930.0,934.0,
92,22,22.0,16.0,2.0,0.0,600.0,,,0.5,0.3,0.7,0.5,9.0,3.0,268.0,276.0,
93,18,24.0,16.0,22.0,650.0,1000.0,,,5.3,3.5,9.4,3.8,708.0,707.0,992.0,986.0,
94,26,27.0,8.0,27.0,0.0,600.0,,,0.0,10.8,0.0,16.2,334.0,347.0,612.0,600.0,
95,25,24.0,8.0,20.0,0.0,600.0,,,8.0,0.0,12.0,0.0,42.0,23.0,295.0,300.0,
96,22,27.0,8.0,11.0,400.0,750.0,,,0.0,4.4,0.0,6.6,511.0,507.0,769.0,773.0,
97,25,21.0,16.0,12.0,400.0,750.0,,,2.6,2.2,4.4,2.8,519.0,504.0,768.0,778.0,
98,19,21.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,111.0,124.0,384.0,380.0,
99,20,26.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,255.0,253.0,507.0,511.0,
100,18,18.0,16.0,17.0,650.0,1000.0,,,3.8,3.0,6.0,4.2,715.0,721.0,987.0,982.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
