CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
64,45,30.0,32.0,17.0,0.0,576.0,,,2.8,2.0,1.3,0.7,4.6,3.0,1.6,1.1,179.0,191.0,312.0,317.0,
65,35,40.0,32.0,16.0,0.0,576.0,,,2.5,2.2,1.0,0.7,4.1,3.8,1.6,0.2,2.0,4.0,140.0,142.0,
66,41,37.0,32.0,16.0,384.0,720.0,,,2.8,1.8,1.3,0.5,4.2,3.3,1.3,0.8,563.0,554.0,697.0,698.0,
67,64,42.0,16.0,9.0,0.0,576.0,,,2.7,0.0,0.0,0.9,4.8,0.0,0.0,0.6,259.0,260.0,393.0,395.0,
68,40,60.0,24.0,21.0,384.0,720.0,,,5.6,0.0,1.5,1.3,8.2,0.0,3.6,0.8,605.0,609.0,738.0,742.0,
69,31,52.0,16.0,27.0,0.0,576.0,,,0.0,0.0,7.7,3.1,0.0,0.0,14.0,2.2,146.0,150.0,281.0,280.0,
70,35,69.0,8.0,23.0,624.0,960.0,,,9.2,0.0,0.0,0.0,13.8,0.0,0.0,0.0,807.0,805.0,935.0,940.0,
71,65,55.0,32.0,14.0,0.0,576.0,,,2.4,1.7,1.0,0.5,3.4,2.5,2.1,0.4,241.0,241.0,367.0,365.0,
72,63,65.0,16.0,8.0,0.0,576.0,,,0.0,2.5,0.0,0.7,0.0,3.6,0.0,1.2,50.0,49.0,180.0,191.0,
73,2,60.0,32.0,5.0,0.0,576.0,,,0.9,0.6,0.4,0.1,1.2,0.8,0.7,0.3,280.0,277.0,418.0,417.0,
74,20,20.0,8.0,8.0,624.0,960.0,,,0.0,3.2,0.0,0.0,0.0,4.8,0.0,0.0,634.0,644.0,765.0,770.0,
75,5,5.0,16.0,16.0,0.0,576.0,,,3.9,2.5,0.0,0.0,6.1,3.5,0.0,0.0,220.0,228.0,357.0,352.0,
76,60,12.0,16.0,31.0,0.0,576.0,,,0.0,0.0,11.6,0.8,0.0,0.0,16.7,1.9,260.0,256.0,395.0,395.0,
77,23,3.0,8.0,7.0,624.0,960.0,,,2.8,0.0,0.0,0.0,4.2,0.0,0.0,0.0,759.0,754.0,890.0,891.0,
78,8,56.0,24.0,27.0,0.0,576.0,,,4.7,4.1,2.0,0.0,7.3,6.2,2.7,0.0,364.0,355.0,496.0,485.0,
79,6,68.0,24.0,30.0,0.0,576.0,,,5.7,4.0,2.3,0.0,7.7,6.5,3.8,0.0,346.0,341.0,476.0,475.0,
80,47,47.0,24.0,13.0,624.0,960.0,,,2.4,1.7,1.1,0.0,3.7,2.8,1.4,0.0,818.0,816.0,954.0,954.0,
81,49,58.0,24.0,10.0,0.0,576.0,,,1.7,1.4,0.8,0.0,2.5,2.1,1.4,0.0,350.0,350.0,477.0,486.0,
82,27,43.0,32.0,9.0,0.0,576.0,,,1.4,1.2,0.9,0.1,2.2,1.8,1.1,0.2,140.0,142.0,277.0,272.0,
83,37,31.0,32.0,14.0,0.0,576.0,,,2.9,1.7,0.8,0.2,3.4,2.9,1.5,0.6,94.0,99.0,233.0,233.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,7.2,0.0,0.0,0.0,10.8,0.0,0.0,0.0,393.0,394.0,520.0,516.0,
85,63,23.0,24.0,2.0,0.0,576.0,,,0.4,0.2,0.2,0.0,0.5,0.4,0.2,0.1,344.0,340.0,465.0,470.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,0.0,11.2,0.0,0.0,0.0,16.8,0.0,0.0,349.0,337.0,473.0,473.0,
87,12,24.0,8.0,13.0,0.0,576.0,,,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,351.0,352.0,487.0,486.0,
88,24,58.0,8.0,19.0,0.0,576.0,,,0.0,0.0,0.0,7.6,0.0,0.0,0.0,11.4,249.0,256.0,384.0,389.0,
89,67,5.0,32.0,25.0,624.0,960.0,,,4.1,3.2,2.4,0.3,6.3,4.3,2.9,1.5,710.0,702.0,840.0,840.0,
90,37,47.0,24.0,6.0,0.0,576.0,,,0.0,1.3,1.0,0.1,0.0,1.9,1.3,0.4,350.0,353.0,491.0,488.0,
91,49,42.0,8.0,13.0,624.0,960.0,,,0.0,0.0,0.0,5.2,0.0,0.0,0.0,7.8,712.0,711.0,848.0,842.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,0.0,3.5,2.1,0.0,0.0,4.9,3.5,0.0,3.0,11.0,142.0,142.0,
93,61,52.0,24.0,3.0,624.0,960.0,,,0.6,0.4,0.3,0.0,0.8,0.6,0.5,0.0,798.0,799.0,933.0,935.0,
94,57,48.0,32.0,23.0,0.0,576.0,,,3.8,3.2,1.4,0.8,6.0,3.9,3.0,0.9,383.0,382.0,518.0,516.0,
95,56,37.0,16.0,6.0,0.0,576.0,,,1.7,0.0,0.7,0.0,2.4,0.0,1.2,0.0,91.0,95.0,224.0,222.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,6.1,4.3,0.0,0.0,8.7,6.9,0.0,0.0,560.0,554.0,682.0,683.0,
97,4,18.0,24.0,35.0,384.0,720.0,,,0.0,7.3,5.3,1.4,0.0,10.4,7.8,2.8,540.0,542.0,669.0,671.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,0.0,0.0,0.0,3.6,0.0,0.0,0.0,5.4,165.0,171.0,295.0,300.0,
99,26,35.0,16.0,15.0,0.0,576.0,,,0.0,4.8,0.0,1.2,0.0,8.2,0.0,0.8,305.0,305.0,440.0,433.0,
100,31,67.0,16.0,3.0,624.0,960.0,,,0.8,0.0,0.4,0.0,1.3,0.0,0.5,0.0,802.0,810.0,941.0,937.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
