CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
27,95,35.0,8.0,20.0,0.0,144.0,,,20.0,0.0,57.0,122.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,6.4,3.6,52.0,119.0,
29,90,35.0,16.0,10.0,0.0,144.0,,,6.5,3.5,50.0,112.0,
30,88,30.0,8.0,10.0,0.0,144.0,,,0.0,10.0,55.0,119.0,
31,88,35.0,16.0,20.0,0.0,144.0,,,12.5,7.5,49.0,116.0,
32,87,30.0,16.0,10.0,96.0,180.0,,,5.6,4.4,112.0,178.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,5.4,4.6,49.0,114.0,
34,85,35.0,16.0,30.0,96.0,180.0,,,17.2,12.8,96.0,156.0,
35,67,85.0,8.0,20.0,96.0,180.0,,,0.0,20.0,119.0,186.0,
36,65,85.0,8.0,40.0,0.0,144.0,,,40.0,0.0,42.0,105.0,
37,65,82.0,8.0,10.0,96.0,180.0,,,10.0,0.0,103.0,175.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,17.2,12.8,58.0,125.0,
39,60,80.0,16.0,10.0,0.0,144.0,,,6.4,3.6,31.0,102.0,
40,60,85.0,16.0,30.0,0.0,144.0,,,18.6,11.4,68.0,134.0,
41,58,75.0,8.0,20.0,0.0,144.0,,,0.0,20.0,73.0,139.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,6.2,3.8,27.0,98.0,
43,55,85.0,8.0,20.0,96.0,180.0,,,20.0,0.0,110.0,178.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,6.3,3.7,43.0,110.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,0.0,10.0,37.0,99.0,
46,18,80.0,8.0,10.0,96.0,180.0,,,10.0,0.0,94.0,159.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,10.0,0.0,34.0,104.0,
48,42,5.0,16.0,10.0,96.0,180.0,,,6.0,4.0,120.0,184.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,6.4,3.6,88.0,149.0,
50,72,35.0,16.0,30.0,96.0,180.0,,,22.1,7.9,95.0,162.0,
51,55,20.0,16.0,19.0,0.0,144.0,,,10.8,8.2,63.0,128.0,
52,25,30.0,16.0,3.0,0.0,144.0,,,1.8,1.2,36.0,101.0,
53,20,50.0,8.0,5.0,0.0,144.0,,,0.0,5.0,76.0,136.0,
54,55,60.0,16.0,16.0,96.0,180.0,,,9.5,6.5,123.0,186.0,
55,30,60.0,16.0,16.0,96.0,180.0,,,10.0,6.0,121.0,187.0,
56,50,35.0,16.0,19.0,96.0,180.0,,,12.2,6.8,110.0,180.0,
57,30,25.0,8.0,23.0,0.0,144.0,,,0.0,23.0,76.0,144.0,
58,15,10.0,16.0,20.0,96.0,180.0,,,13.9,6.1,118.0,185.0,
59,10,20.0,16.0,19.0,0.0,144.0,,,11.2,7.8,37.0,105.0,
60,15,60.0,16.0,17.0,156.0,240.0,,,10.3,6.7,139.0,201.0,
61,45,65.0,16.0,9.0,0.0,144.0,,,6.1,2.9,45.0,116.0,
62,65,35.0,8.0,3.0,0.0,144.0,,,0.0,3.0,36.0,97.0,
63,65,20.0,8.0,6.0,0.0,144.0,,,6.0,0.0,35.0,105.0,
64,45,30.0,8.0,17.0,0.0,144.0,,,17.0,0.0,37.0,99.0,
65,35,40.0,16.0,16.0,0.0,144.0,,,8.9,7.1,9.0,73.0,
66,41,37.0,16.0,16.0,96.0,180.0,,,10.3,5.7,117.0,183.0,
67,64,42.0,8.0,9.0,0.0,144.0,,,0.0,9.0,49.0,120.0,
68,40,60.0,16.0,21.0,96.0,180.0,,,12.6,8.4,126.0,195.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,18.7,8.3,20.0,89.0,
70,35,69.0,16.0,23.0,156.0,240.0,,,15.3,7.7,150.0,211.0,
71,65,55.0,16.0,14.0,0.0,144.0,,,9.0,5.0,47.0,114.0,
72,63,65.0,8.0,8.0,0.0,144.0,,,0.0,8.0,21.0,90.0,
73,2,60.0,8.0,5.0,0.0,144.0,,,0.0,5.0,60.0,124.0,
74,20,20.0,8.0,8.0,96.0,180.0,,,0.0,8.0,124.0,187.0,
75,5,5.0,8.0,16.0,0.0,144.0,,,16.0,0.0,54.0,123.0,
76,60,12.0,16.0,31.0,0.0,144.0,,,18.1,12.9,56.0,125.0,
77,23,3.0,8.0,7.0,96.0,180.0,,,0.0,7.0,115.0,180.0,
78,8,56.0,16.0,27.0,0.0,144.0,,,18.7,8.3,75.0,136.0,
79,6,68.0,16.0,30.0,0.0,144.0,,,19.0,11.0,71.0,139.0,
80,47,47.0,8.0,13.0,156.0,240.0,,,0.0,13.0,162.0,227.0,
81,49,58.0,16.0,10.0,0.0,144.0,,,6.2,3.8,67.0,132.0,
82,27,43.0,8.0,9.0,0.0,144.0,,,0.0,9.0,24.0,90.0,
83,37,31.0,16.0,14.0,0.0,144.0,,,8.6,5.4,15.0,83.0,
84,57,29.0,8.0,18.0,0.0,144.0,,,0.0,18.0,77.0,143.0,
85,63,23.0,16.0,2.0,0.0,144.0,,,1.1,0.9,70.0,136.0,
86,21,24.0,8.0,28.0,0.0,144.0,,,0.0,28.0,69.0,132.0,
87,12,24.0,16.0,13.0,0.0,144.0,,,7.8,5.2,69.0,138.0,
88,24,58.0,16.0,19.0,0.0,144.0,,,11.3,7.7,49.0,116.0,
89,67,5.0,16.0,25.0,96.0,180.0,,,17.7,7.3,113.0,183.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,4.2,1.8,68.0,133.0,
91,49,42.0,8.0,13.0,156.0,240.0,,,0.0,13.0,152.0,215.0,
92,53,43.0,16.0,14.0,0.0,144.0,,,7.6,6.4,14.0,77.0,
93,61,52.0,16.0,3.0,156.0,240.0,,,1.8,1.2,144.0,210.0,
94,57,48.0,8.0,23.0,0.0,144.0,,,23.0,0.0,74.0,141.0,
95,56,37.0,16.0,6.0,0.0,144.0,,,4.0,2.0,15.0,82.0,
96,55,54.0,16.0,26.0,96.0,180.0,,,18.7,7.3,117.0,178.0,
97,4,18.0,8.0,35.0,96.0,180.0,,,35.0,0.0,102.0,170.0,
98,26,52.0,8.0,9.0,0.0,144.0,,,9.0,0.0,28.0,95.0,
99,26,35.0,8.0,15.0,0.0,144.0,,,0.0,15.0,56.0,123.0,
100,31,67.0,16.0,3.0,156.0,240.0,,,1.9,1.1,148.0,210.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
