CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
58,15,10.0,16.0,20.0,624.0,960.0,,,0.0,0.0,7.0,1.0,0.0,0.0,9.7,2.3,842.0,840.0,905.0,907.0,
59,10,20.0,16.0,19.0,0.0,576.0,,,5.0,0.0,2.6,0.0,8.4,0.0,3.0,0.0,2.0,1.0,525.0,524.0,
60,15,60.0,32.0,17.0,624.0,960.0,,,3.1,2.3,1.2,0.1,4.1,3.3,2.2,0.7,621.0,597.0,897.0,903.0,
61,45,65.0,16.0,9.0,0.0,576.0,,,2.3,1.3,0.0,0.0,3.0,2.4,0.0,0.0,208.0,196.0,440.0,426.0,
62,65,35.0,32.0,3.0,0.0,576.0,,,0.5,0.4,0.2,0.1,0.8,0.6,0.2,0.2,196.0,191.0,257.0,260.0,
63,65,20.0,8.0,6.0,0.0,576.0,,,2.4,0.0,0.0,0.0,3.6,0.0,0.0,0.0,13.0,25.0,322.0,317.0,
64,45,30.0,32.0,17.0,0.0,576.0,,,3.1,2.1,1.0,0.6,5.1,3.1,1.3,0.8,189.0,184.0,314.0,311.0,
65,35,40.0,16.0,16.0,0.0,576.0,,,0.0,0.0,5.6,0.8,0.0,0.0,6.8,2.8,1.0,11.0,150.0,144.0,
66,41,37.0,16.0,16.0,384.0,720.0,,,3.6,2.8,0.0,0.0,5.8,3.8,0.0,0.0,567.0,565.0,682.0,692.0,
67,64,42.0,32.0,9.0,0.0,576.0,,,1.8,1.1,0.6,0.1,2.4,1.7,0.9,0.4,294.0,295.0,363.0,358.0,
68,40,60.0,24.0,21.0,384.0,720.0,,,0.0,4.6,2.5,1.2,0.0,8.0,3.7,0.9,605.0,612.0,737.0,741.0,
69,31,52.0,24.0,27.0,0.0,576.0,,,7.3,0.0,2.6,0.9,9.1,0.0,4.9,2.1,182.0,186.0,251.0,248.0,
70,35,69.0,24.0,23.0,624.0,960.0,,,4.2,2.9,2.1,0.0,7.0,3.9,2.9,0.0,776.0,765.0,938.0,943.0,
71,65,55.0,16.0,14.0,0.0,576.0,,,0.0,0.0,4.4,1.2,0.0,0.0,7.5,0.9,179.0,175.0,416.0,417.0,
72,63,65.0,32.0,8.0,0.0,576.0,,,1.4,0.8,0.7,0.3,1.8,1.4,1.1,0.5,17.0,22.0,555.0,545.0,
73,2,60.0,24.0,5.0,0.0,576.0,,,1.0,0.6,0.4,0.0,1.2,0.8,0.6,0.4,230.0,220.0,458.0,451.0,
74,20,20.0,32.0,8.0,624.0,960.0,,,1.7,0.9,0.5,0.1,2.4,1.5,0.7,0.2,669.0,672.0,738.0,739.0,
75,5,5.0,8.0,16.0,0.0,576.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,45.0,26.0,582.0,574.0,
76,60,12.0,16.0,31.0,0.0,576.0,,,0.0,9.0,3.4,0.0,0.0,10.1,8.5,0.0,292.0,296.0,359.0,360.0,
77,23,3.0,16.0,7.0,624.0,960.0,,,0.0,0.0,2.4,0.4,0.0,0.0,3.0,1.2,791.0,792.0,855.0,858.0,
78,8,56.0,32.0,27.0,0.0,576.0,,,4.5,3.4,2.5,0.3,6.7,4.9,3.4,1.1,357.0,363.0,484.0,486.0,
79,6,68.0,24.0,30.0,0.0,576.0,,,5.4,3.5,3.0,0.0,7.7,5.3,5.0,0.0,382.0,382.0,448.0,444.0,
80,47,47.0,8.0,13.0,624.0,960.0,,,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,807.0,809.0,945.0,943.0,
81,49,58.0,24.0,10.0,0.0,576.0,,,2.6,0.0,1.0,0.4,3.7,0.0,2.2,0.2,325.0,326.0,499.0,512.0,
82,27,43.0,24.0,9.0,0.0,576.0,,,1.7,1.1,0.8,0.0,2.8,1.6,1.0,0.0,2.0,7.0,520.0,506.0,
83,37,31.0,32.0,14.0,0.0,576.0,,,2.3,1.7,1.1,0.5,3.3,2.3,1.8,1.0,10.0,12.0,513.0,532.0,
84,57,29.0,24.0,18.0,0.0,576.0,,,4.7,0.0,2.1,0.4,6.9,0.0,3.6,0.4,422.0,424.0,491.0,487.0,
85,63,23.0,32.0,2.0,0.0,576.0,,,0.4,0.2,0.2,0.1,0.5,0.3,0.2,0.1,136.0,138.0,671.0,648.0,
86,21,24.0,16.0,28.0,0.0,576.0,,,0.0,7.2,4.0,0.0,0.0,10.6,6.2,0.0,306.0,293.0,508.0,514.0,
87,12,24.0,32.0,13.0,0.0,576.0,,,2.4,1.5,1.2,0.1,3.6,2.5,1.4,0.3,386.0,389.0,450.0,454.0,
88,24,58.0,24.0,19.0,0.0,576.0,,,0.0,4.5,2.4,0.8,0.0,5.3,4.1,2.0,254.0,255.0,384.0,388.0,
89,67,5.0,16.0,25.0,624.0,960.0,,,0.0,6.7,3.3,0.0,0.0,8.9,6.1,0.0,604.0,611.0,904.0,917.0,
90,37,47.0,24.0,6.0,0.0,576.0,,,1.4,0.0,0.9,0.1,1.9,0.0,1.1,0.5,297.0,305.0,530.0,529.0,
91,49,42.0,32.0,13.0,624.0,960.0,,,2.0,1.8,0.8,0.6,3.5,2.6,1.4,0.4,432.0,451.0,959.0,960.0,
92,53,43.0,32.0,14.0,0.0,576.0,,,2.2,2.0,0.8,0.6,3.5,2.6,2.0,0.4,14.0,11.0,74.0,77.0,
93,61,52.0,32.0,3.0,624.0,960.0,,,0.5,0.3,0.3,0.1,0.8,0.5,0.4,0.1,782.0,783.0,938.0,929.0,
94,57,48.0,24.0,23.0,0.0,576.0,,,6.2,0.0,2.6,0.4,10.0,0.0,3.1,0.7,164.0,176.0,716.0,714.0,
95,56,37.0,24.0,6.0,0.0,576.0,,,1.4,0.8,0.0,0.2,2.0,1.1,0.0,0.5,10.0,6.0,545.0,514.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,5.7,4.7,0.0,0.0,8.4,7.2,0.0,0.0,356.0,381.0,865.0,894.0,
97,4,18.0,8.0,35.0,384.0,720.0,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,21.0,513.0,515.0,697.0,700.0,
98,26,52.0,24.0,9.0,0.0,576.0,,,1.8,1.4,0.0,0.4,2.8,1.9,0.0,0.7,12.0,14.0,523.0,505.0,
99,26,35.0,32.0,15.0,0.0,576.0,,,2.6,2.0,1.1,0.2,3.9,2.8,1.7,0.5,336.0,332.0,403.0,400.0,
100,31,67.0,8.0,3.0,624.0,960.0,,,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.8,869.0,867.0,936.0,930.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
